"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"18000782","20081008","20221024","易優行","IOXIO HANG","新北市板橋區實踐路３２巷３號","No. 3, Ln. 32, Shijian Rd., Banqiao Dist., New Taipei City 220068, Taiwan (R.O.C.)","廖O如","04-23202947","04-23203011","無","無"
"18000827","20030929","20210812","永竣重機行","YUAN JUIN COMPANY","臺中市南屯區豐樂里文心南五路一段５３２號１樓","1 F., No. 532, Sec. 1, Wenxin S. 5th Rd., Fengle Vil., Nantun Dist., Taichung City 40876, Taiwan (R.O.C.)","李O林","05-597-1135","05-596-1939","有","有"
"18002016","20020927","20210811","群和財稅規劃管理社","GIANT HUGE INTERNATIONAL FIRM","臺中市北區明德里漢口南一街５８號一樓","1 F., No. 58, Hankou S. 1st St., Mingde Vil., North Dist., Taichung City 40466, Taiwan (R.O.C.)","陳O益","04-22985455","04-22985487","有","有"
"18002830","20110520","20210812","華盟企業社","HUA MENG ENTERPRISE CO.","臺中市北區賴旺里青島路一段6號4樓之10","4F.-10, No. 6, Sec. 1, Qingdao Rd., Laiwang Vil., North Dist., Taichung City 40464, Taiwan (R.O.C.)","朱O宗","04-22033999","04-22246217","有","有"
"18004078","20060306","20240601","瑞麒行","RI CHMA. CO.","臺中市西區昇平里向上南路一段９４之５號１樓","1 F., No. 94-5, Sec. 1, Xiangshang S. Rd., Shengping Vil., West Dist., Taichung City 403019, Taiwan (R.O.C.)","賴O璇","0985707498","","有","有"
"18005787","20000523","20210812","正光貿易行","JENG-GUANG TRADING CO.","高雄市大社區三奶里民生路２７號１樓","1 F., No. 27, Minsheng Rd., Sannai Vil., Dashe Dist., Kaohsiung City 81541, Taiwan (R.O.C.)","鄭O源","07-3513152","07-3533368","有","有"
"18006961","20030826","20210811","迦南飼料行","JIIA NAN CO.","高雄市六龜區義寶里光復路１４６號１樓","1 F., No. 146, Guangfu Rd., Yibao Vil., Liugui Dist., Kaohsiung City 84441, Taiwan (R.O.C.)","李O仁","07-6894372","","有","有"
"18007618","20000623","20210811","捷泰企業社","LINDEN HARDWARE WORKS","高雄市路竹區竹南里中正路１６３巷２５號１樓","1 F., No. 25, Ln. 163, Zhongzheng Rd., Zhunan Vil., Luzhu Dist., Kaohsiung City 82146, Taiwan (R.O.C.)","蘇O銀","07-6960213","07-6963978","有","有"
"18008969","20030120","20210812","飛智電腦企業行","FEI ZI COMPUTER ENTERPRISE CO.","高雄市燕巢區南燕里中民路６３７號１樓","1 F., No. 637, Zhongmin Rd., Nanyan Vil., Yanchao Dist., Kaohsiung City 82447, Taiwan (R.O.C.)","潘O程","07-6165242","","有","有"
"18009215","20011019","20210811","美家企業行","MAY-JEA ENTERPRISE CO.","高雄市鳥松區華美里美山路３８４巷５弄６號１樓","1 F., No. 6, Aly. 5, Ln. 384, Meishan Rd., Huamei Vil., Niaosong Dist., Kaohsiung City 83346, Taiwan (R.O.C.)","謝O華","07-7317962","","有","有"
"18009550","20071022","20210811","頂記企業社","TOP MARQUIS ENTERPRISE CO.","高雄市岡山區協和里吉安街９８號１樓","1 F., No. 98, Ji’an St., Xiehe Vil., Gangshan Dist., Kaohsiung City 82046, Taiwan (R.O.C.)","侯O坤","07-8221920","07-8152578","有","有"
"18010254","20021003","20221117","百榕行","SEALINE HANG","高雄市苓雅區意誠里新光路１２６號６樓之１７","6 F.-17, No. 126, Xinguang Rd., Yicheng Vil., Lingya Dist., Kaohsiung City 802628, Taiwan (R.O.C.)","王O緯","07-3319158","","有","有"
"18010917","20190108","20210811","利達汽車行","Lin Dar Car Co.","高雄市鳳山區中安路717號1樓","1 F., No. 717, Zhong’an Rd., Fengshan Dist., Kaohsiung City 83093, Taiwan (R.O.C.)","許O賢","07-7924775","","有","有"
"18012181","20001110","20210812","金揚企業社","KINGYO COMPANY","高雄市林園區林園里仁愛路１０８號１樓（營業所在地僅供辦公連絡用）","1 F., No. 108, Ren’ai Rd., Linyuan Vil., Linyuan Dist., Kaohsiung City 83249, Taiwan (R.O.C.)","高O瑜","07-6429985","07-6429988","有","有"
"18012751","20150615","20210811","瑞優企業社","RUEI YOU CO.","高雄市茄萣區茄萣路二段３０５號１樓","1 F., No. 305, Sec. 2, Jiading Rd., Qieding Dist., Kaohsiung City 85244, Taiwan (R.O.C.)","林O森","076921195","076921149","有","有"
"18015011","20100819","20210811","宜其企業行","I-CHI ENTERPRISE CO.","高雄市岡山區前峰里前峰路１０７巷１６弄２號１樓","1 F., No. 2, Aly. 16, Ln. 107, Qianfeng Rd., Qianfeng Vil., Gangshan Dist., Kaohsiung City 82052, Taiwan (R.O.C.)","陳O豪","07-6975956","07-6972776","有","有"
