"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"01006559","20240807","20240807","中華民國馬術協會","Chinese Taipei Equestrian Association","臺北市中山區朱崙街20號808室","Rm. 808, No. 20, Zhulun St., Zhongshan Dist., Taipei City 104703, Taiwan (R.O.C.)","許O進","02-87711439","02-27783740","有","有"
"01010511","20190408","20190408","財團法人科見藝術文教基金會","KOJEN Arts and Education Foundation","臺北市中山區松江路９０巷９號６樓","6F., NO. 9, LN. 90, SONGJIANG RD., ZHONGSHAN DIST., TAIPEI CITY 10456, TAIWAN (R.O.C.)","沈O香","02-25818511#27","02-25810947","有","有"
"01010553","19900505","20170707","醫療財團法人台灣血液基金會","TAIWAN BLOOD SERVICES FOUNDATION","臺北巿南海路３號３樓","3F., NO.3, NANHAI RD., TAIPEI, TAIWAN, R.O.C.","侯O茂","02-23511600","02-23570677","有","有"
"01010786","20200424","20200424","財團法人淨化社會文教基金會","JINGHUA SOCIETY CULTURAL FOUNDATION","新北市土城區學府路一段23巷21號","NO. 21, LN. 23, SEC. 1, XUEFU RD., TUCHENG DIST., NEW TAIPEI CITY 236, TAIWAN (R.O.C.)","徐O輝","8261-1993","","有","有"
"01012145","20120413","20160215","財團法人公共電視文化事業基金會","PUBLIC TELEVISION SERVICE FOUNDATION","臺北市內湖區康寧路３段７５巷５０號","NO.50, LN. 75, SEC. 3, KANGNING RD., NEIHU DIST., TAIPEI CITY 11485, TAIWAN (R.O.C.)","邵O銘","02-26332000","02-26341155","有","有"
"01013708","20190418","20230421","社團法人臺灣皮膚科醫學會","Taiwanese Dermatological Association","臺北市中正區武昌街一段１之２號４樓","4F., NO.1-2, SEC. 1, WUCHANG ST., ZHONGZHENG DIST., TAIPEI CITY 10046, TAIWAN (R.O.C.)","趙O秋","02-23880595","02-23880597","有","有"
"01017155","20240711","20240711","中華民國足球協會","CHINESE TAIPEI FOOTBALL ASSOCIATION","台北市大同區昌吉街55號2樓210室","Rm. 210, 2 F., No. 55, Changji St., Datong Dist., Taipei City 103026, Taiwan (R.O.C.)","王O祥","02-25961185","","有","有"
"01035436","20170406","20170406","當代傳奇劇場","THE CONTEMPORARY LEGEND THEATRE","臺北市中正區寧波西街７２號","NO.72, NINGBO W. ST., ZHONGZHENG DIST., TAIPEI CITY 10075, TAIWAN (R.O.C.)","林O偉","02-2392-3868","","有","有"
"01050816","20160624","20240619","財團法人中華福音道路德會","CHINA EVANGELICAL LUTHERAN CHURCH-LC","臺北市大安區復興南路一段１２７號４樓","4F., NO.127, SEC. 1, FUXING S. RD., DA-AN DIST., TAIPEI CITY 10666, TAIWAN (R.O.C.)","苗O華","02-2775-4145","02-2758-8318","有","有"
"01054806","20211119","20211119","財團法人中華民國帝門藝術教育基金會","Dimension Art Foundation","台北市中正區銅山街11巷6號1樓","1F., No. 6, Ln. 11, Tongshan St., Zhongzheng Dist., Taipei City 10054, Taiwan (R.O.C.)","王O山","02-23919394","","有","有"
