"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"09000327","20230816","20230816","誠盈鋼鐵行","CHENG YING STEEL Company","嘉義市西區書院里延平街４２５號一樓","1 F., No. 425, Yanping St., Shuyuan Vil., West Dist., Chiayi City 600003, Taiwan (R.O.C.)","李O金","05-2371431","","有","有"
"09003470","20210219","20220310","坤宥工程行","Kunyou Engineering Company","臺南市將軍區西甲里西華156之126號1樓","1 F., No. 156-126, Xihua, Xijia Vil., Jiangjun Dist., Tainan City 72542, Taiwan (R.O.C.)","吳O祥","0921292309","","有","有"
"09003921","20220802","20220802","昇展企業社","SHENG JAAN ENTERPRISE CO.","臺南市仁德區新田里中正路2段512號1樓","1 F., No. 512, Sec. 2, Zhongzheng Rd., Xintian Vil., Rende Dist., Tainan City 717018, Taiwan (R.O.C.)","陳O鐘","06-2393770","06-2308525","有","有"
"09012766","20211216","20211216","卓越企業社","Excellent Enterprise Society co.","高雄市大寮區琉球路７５之４０號１樓","1 F., No. 75-40, Liuqiu Rd., Daliao Dist., Kaohsiung City 83158, Taiwan (R.O.C.)","許O雪","913909082","","有","有"
"09019352","20160322","20160322","保證責任屏東縣宗發蔬果生產合作社","ZONG FA FRUIT COOPERATION","屏東縣萬巒鄉佳佐村民生路１１號","NO.11, MINSHENG RD., WANLUAN TOWNSHIP, PINGTUNG COUNTY 923, TAIWAN (R.O.C.)","沈O億","08-7809111","08-7892554","無","無"
"09026038","20110119","20210812","峯瀚行","FENG HAN XING CO.","高雄市梓官區赤崁里赤崁北路６４巷１７號１樓","1 F., No. 17, Ln. 64, Chikan N. Rd., Chikan Vil., Ziguan Dist., Kaohsiung City 82644, Taiwan (R.O.C.)","黃O鳴","07-6172134","","有","有"
"09026086","20160310","20230629","天時福企業行","TIANSHI ENTERPRISE COMPANY","高雄市彌陀區光和里仁愛街８２號１樓","1 F., No. 82, Ren’ai St., Guanghe Vil., Mituo Dist., Kaohsiung City 827010, Taiwan (R.O.C.)","吳O添","07-6107405","","無","無"
"09027389","20070817","20220913","仲凌企業社","JUNG LINK CO.","臺南市中西區府前里府前路2段72號4樓（僅供辦公室使用）","4 F., No. 72, Sec. 2, Fuqian Rd., Fuqian Vil., West Central Dist., Tainan City 700025, Taiwan (R.O.C.)","林O玉","0932-700139","06-2346882","有","有"
"09027803","20150923","20210812","大聖企業行","TA SHENG PLASTIC CO.","高雄市大社區保安里大吉路７２０號１樓（營業所在地僅供辦公連絡用）","1 F., No. 720, Daji Rd., Bao’an Vil., Dashe Dist., Kaohsiung City 81544, Taiwan (R.O.C.)","曾O展","0935415386","","有","有"
"09028958","20100310","20241120","高華起重工程行","KAO HWA CO.","臺南市仁德區仁義里正義路191巷11號1樓","1 F., No. 11, Ln. 191, Zhengyi Rd., Renyi Vil., Rende Dist., Tainan City 71753, Taiwan (R.O.C.)","甘O圳","0925841166","07-6972631","有","有"
"09034678","20240325","20240325","亞旭商行","YES Shop","臺南市永康區中華里小東路585號1樓","1 F., No. 585, Xiaodong Rd., Zhonghua Vil., Yongkang Dist., Tainan City 710012, Taiwan (R.O.C.)","沈O旭","0938997873","","有","有"
"09034733","20100916","20210812","全洲帶類製造工廠","QUAN-ZHOU MEDICAL MESHED BANDAGE FACTORY","屏東縣九如鄉洽興村洽興路49 之1號","No. 49-1, Qiaxing Rd., Jiuru Township, Pingtung County 90444, Taiwan (R.O.C.)","林O宏","08-7031977","","有","有"
"09036036","20061025","20210811","威睿實業社","WEI RAI ENTERPRISE CO.","臺南市安平區國平里文平路187巷88弄1之8號2樓（僅供辦公室使用）","2 F., No. 1-8, Aly. 88, Ln. 187, Wenping Rd., Guoping Vil., Anping Dist., Tainan City 70846, Taiwan (R.O.C.)","楊O秀敏","06-2652206","06-2652208","有","有"
"09036438","20201019","20210811","大享企業社","DA SHIANG -DAXIANG CO.","屏東縣屏東市豐田里康樂新村４０號１樓","1 F., No. 40, Fengtian Vil., Pingtung City, Pingtung County 900, Taiwan (R.O.C.)","劉O利","0938276980","","有","有"
