"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"28000065","20061213","20221130","士林奇鋒有限公司","SHILIN CUTTER COMPANY LIMITED","臺北市士林區延平北路6段464巷13號","No. 13, Ln. 464, Sec. 6, Yanping N. Rd., Shilin Dist., Taipei City 111070, Taiwan (R.O.C.)","邱O源","02-28138128","","無","無"
"28000163","20060317","20210814","榆木股份有限公司","ELM HITECH CORPORATION","臺北市信義區基隆路2段189號4樓之9","4F.-9, No. 189, Sec. 2, Keelung Rd., Xinyi Dist., Taipei City 11054, Taiwan (R.O.C.)","陳O春","87323000","87322200","有","有"
"28000184","20080131","20240321","黑極國際股份有限公司","AGE POWER TECH. CORP.","臺北市大安區信義路3段106號3樓之4","3 F.-4, No. 106, Sec. 3, Xinyi Rd., Da’an Dist., Taipei City 106615, Taiwan (R.O.C.)","簡O閔","02-89641162","02-89641038","有","有"
"28000190","20060307","20230310","旭富資產管理股份有限公司","PHOENIX ASSET MANAGEMENT CO., LTD.","臺北市士林區德行西路36號4樓之12","4 F.-12, No. 36, Dexing W. Rd., Shilin Dist., Taipei City 111046, Taiwan (R.O.C.)","李O慈","","","有","有"
"28000234","20191008","20230708","全昇利生物科技有限公司","ALL SHINE BIO-TECH CO., LTD","新北市新莊區新泰路490巷14號4樓","4F., No. 14, Ln. 490, Xintai Rd., Xinzhuang Dist.,  New Taipei City 242006, Taiwan (R.O.C.)","劉O賓","02-29920881","","無","無"
"28000277","20060320","20230304","傑富國際企業有限公司","JEFFU INTERNATIONAL CO., LTD.","臺北市內湖區新湖二路162號5樓之1","5 F.-1, No. 162, Xinhu 2nd Rd., Neihu Dist., Taipei City 114065, Taiwan (R.O.C.)","林O美","02-27486518","02-27486517","有","有"
"28000305","20060602","20230331","力安德有限公司","LEANDER INTERNATIONAL CO., LTD.","臺中市大里區東湖里仁化路796巷10號2樓","2 F., No. 10, Ln. 796, Renhua Rd., Donghu Vil., Dali Dist., Taichung City 412025, Taiwan (R.O.C.)","徐O治","04-24965261","","有","有"
"28000419","20060731","20220820","祐宏科技有限公司","YOUHONG TECHNOLOGY CO., LTD.","臺北市信義區永吉路200巷11弄6號","No. 6, Aly. 11, Ln. 200, Yongji Rd., Xinyi Dist., Taipei City 110069, Taiwan (R.O.C.)","黃O紅","02-37651931","02-37651932","有","有"
"28000543","20060329","20230426","志凱科技有限公司","CHI KAI INTERNATIONAL CO., LTD.","臺北市松山區南京東路5段188號3樓之2","3 F.-2, No. 188, Sec. 5, Nanjing E. Rd., Songshan Dist., Taipei City 105411, Taiwan (R.O.C.)","簡O庭","0926976840","","有","有"
"28000728","20060317","20210814","凱裕織品有限公司","KAYU TEXTILE CO., LTD.","臺北市文山區景華街62號","No. 62, Jinghua St., Wenshan Dist., Taipei City 11684, Taiwan (R.O.C.)","楊O銘","25866255","25974960","有","有"
