"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"73004046","20020920","20210812","三成號","SAN CHENG MEAT CO.","臺南市歸仁區許厝里許厝50號第四攤位","No. 50, Xucuo Vil., Guiren Dist., Tainan City 711, Taiwan (R.O.C.)","蔡O翰","08-732-1023","08-732-5079","有","有"
"73004186","19790505","20210814","三新紡織股份有限公司","SAN SHING SPINNING CO., LTD.","臺南市永康區中正北路711號","No. 711, Zhongzheng N. Rd., Yongkang Dist., Tainan City 71042, Taiwan (R.O.C.)","吳O和","06-2531221","02-2552-5881","有","有"
"73004783","19760313","20250322","大亞鏈條股份有限公司","TA YA CHAIN CO., LTD.","臺南市仁德區仁義里中山路30號","No. 30, Zhongshan Rd., Renyi Vil., Rende Dist., Tainan City 71752, Taiwan (R.O.C.)","吳O美","06-2703166","06-2703176","有","有"
"73005256","19770330","20230222","三益制動科技股份有限公司","SAN YES AUTOMOTIVE  TECHNOLOGY CO., LTD.","臺南市官田區二鎮里建業路41號","No. 41, Jianye Rd., Erzhen Vil., Guantian Dist., Tainan City 720006, Taiwan (R.O.C.)","陳O三","06-6984591","06-6985815","有","有"
"73006240","19830813","20210815","三強企業股份有限公司","SAN CHIAN ENTERPRISE CO., LTD.","臺南市永康區尚頂里中正南路242巷2號","No. 2, Ln. 242, Zhongzheng S. Rd., Shangding Vil., Yongkang Dist., Tainan City 71073, Taiwan (R.O.C.)","陳O宏","06-2533688","","有","有"
"73008303","19790412","20220923","大成長城企業股份有限公司","GREAT WALL ENTERPRISE CO., LTD.","臺南市永康區蔦松里蔦松二街3號","No. 3, Niaosong 2nd St., Niaosong Vil., Yongkang Dist., Tainan City 710032, Taiwan (R.O.C.)","韓O宇","06-253-1111","06-2531686","有","有"
"73019961","20011226","20101224","日春號","JIH CHUEN CO.","臺南市歸仁區許厝里五十號攤位五十五號","NO. 50,  SHIUTSUO TSUEN,  GUEIREN DIST., TAINAN CITY,  TAIWAN  711,  R.O.C.","林O慶","04-23114989","04-23115211","有","有"
"73021137","19780406","20240808","中崎皮革股份有限公司","CHUNG CHI LEATHER CO., LTD.","臺南市仁德區中正路2段642巷5號","No. 5, Ln. 642, Sec. 2, Zhongzheng Rd., Rende Dist., Tainan City 717018, Taiwan (R.O.C.)","內O博人","06-2791715","06-2793738","有","有"
"73021798","20031003","20210812","仁理西藥房","REN LI CO.","臺南市歸仁區許厝里中山路207號","No. 207, Zhongshan Rd., Xucuo Vil., Guiren Dist., Tainan City 711, Taiwan (R.O.C.)","林O愛珍","06-335-7788","","有","有"
"73021930","19790718","20210815","仁德體育用品廠股份有限公司","JENTEH SPORTING GOODS CO., LTD.","臺南市仁德區保安里保安路1段79號","No. 79, Sec. 1, Bao’an Rd., Bao’an Vil., Rende Dist., Tainan City 71745, Taiwan (R.O.C.)","黃O津","062-223155","","有","有"
