"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"40004397","19840515","20210815","大溪食品工業有限公司","TA-CHI FOODS INDUSTRY CO., LTD.","宜蘭縣頭城鎮大溪里濱海路五段396號1樓","1 F., No. 396, Sec. 5, Binhai Rd., Daxi Vil., Toucheng Township, Yilan County 26145, Taiwan (R.O.C.)","李O成","02-25812374","02-25318925","有","有"
"40036503","20190801","20240605","日新化學社","SUNRISE COMSMETIC INDUSTRIAL FACTORY","宜蘭縣礁溪鄉玉田村車路頭三路8號","No. 8, Chelutou 3rd Rd., Yutian Vil., Jiaoxi Township,  Yilan County , Taiwan (R.O.C.)","陳O財","0933057710","02-28261141","有","有"
"40064253","19750425","20210813","全信製藥有限公司","CHUAN SHIN PHARMACEUTICAL CO., LTD.","宜蘭縣宜蘭市孝廉里力行路136號","No. 136, Lixing Rd., Xiaolian Vil., Yilan City, Yilan County 26041, Taiwan (R.O.C.)","李O男","03-9322059","03-9351873","有","有"
"40086600","20021004","20210811","利益金號","LEI EN SHOP","宜蘭縣宜蘭市民生里光復路一二五號（宜蘭市公有第二零售市場地下室）","No. 125, Guangfu Rd., Minsheng Vil., Yilan City, Yilan County 26043, Taiwan (R.O.C.)","李O峰","03-9508185","03-9508185","有","有"
"40093927","20090123","20210812","松明電氣有限公司","SUNG-MING ELECTRIC CO., LTD.","宜蘭縣礁溪鄉時潮村大塭路六十號一樓","1 F., No. 60, Dawen Rd., Jiaoxi Township, Yilan County 26242, Taiwan (R.O.C.)","張O榮","03-8306085","","有","有"
"40096070","20171107","20210812","金宜興汽車修配廠","GEC Car Factory.","宜蘭縣頭城鎮二城里青雲路一段238號","No. 238, Sec. 1, Qingyun Rd., Ercheng Vil., Toucheng Township, Yilan County 26142, Taiwan (R.O.C.)","吳O宏","03-9883738","03-9885644","有","有"
"40096543","20250617","20250617","東威農機行","DONGWAY Company","臺中市北屯區和平里和祥五街１１７號","No. 117, Hexiang 5th St., Heping Vil., Beitun Dist., Taichung City 406056, Taiwan (R.O.C.)","張O旋","0953020036","","有","有"
"40102806","19840613","20210812","松竹實業社","SONG JWU CHEMICAL FACTORY","宜蘭縣宜蘭市新民里康樂路一三四及一三六號三樓","3 F., No. 136, Kangle Rd., Xinmin Vil., Yilan City, Yilan County 26049, Taiwan (R.O.C.)","余O貴","03-9322536","","有","有"
"40115507","20180712","20210811","三九工業社","Three nine industries co.","臺中市沙鹿區三鹿里保順五街５７號１樓","1 F., No. 57, Baoshun 5th St., Sanlu Vil., Shalu Dist., Taichung City 43347, Taiwan (R.O.C.)","蔣O縉","0988223639","","有","有"
"40118201","20031028","20210811","美信傢俱行","MEI-SHIN FURNITURE STORE","宜蘭縣宜蘭市北門里中山路三段三０一號","No. 301, Sec. 3, Zhongshan Rd., Beimen Vil., Yilan City, Yilan County 26044, Taiwan (R.O.C.)","張O暖","03-9334422","03-9322128","有","有"
"40123302","20150105","20210811","金益發米粉工廠","KIN YI FA RICE NOODLE FACTORY","宜蘭縣宜蘭市西門里文昌路158號一樓","1 F., No. 158, Wenchang Rd., Ximen Vil., Yilan City, Yilan County 26045, Taiwan (R.O.C.)","陳O合","03-9322415","03-9330708","有","有"
