"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"34000227","19880810","20210812","榮豐股份有限公司","JUNG HONG KUO LU CO., LTD.","新北市三重區光復路2段88巷37號","No. 37, Ln. 88, Sec. 2, Guangfu Rd., Sanchong Dist., New Taipei City 24158, Taiwan (R.O.C.)","張O昕","02-2995-8780","","有","有"
"34000275","19770607","20210814","先鋒機械股份有限公司","PIONEER MACHINERY CO., LTD.","新北市土城區民族街9號","No. 9, Minzu St., Tucheng Dist., New Taipei City 23679, Taiwan (R.O.C.)","黃O武","02-22681188","02-22681199","有","有"
"34000330","19801017","20220217","新東電子工業股份有限公司","SHIN TUNG ELECTRONIC INDUSTRY CO., LTD.","新北市新莊區建興街33號1樓","1 F., No. 33, Jianxing St., Xinzhuang Dist., New Taipei City 24243, Taiwan (R.O.C.)","蔡O治","02-29918255","02-29926764","有","有"
"34001669","20000711","20230304","仁進機械廠有限公司","JEN CHIN MACHINERY CO., LTD.","新北市五股區工商路18巷22號","No. 22, Ln. 18, Gongshang Rd., Wugu Dist., New Taipei City 248006, Taiwan (R.O.C.)","張O吉","02-2291-5215","02-2293-2972","無","無"
"34002105","19960712","20210815","世大塑膠工業有限公司","CPM PLASTIC CO., LTD.","新竹縣竹北市莊敬南路158號18樓","18 F., No. 158, Zhuangjing S. Rd., Zhubei City, Hsinchu County 30264, Taiwan (R.O.C.)","胡O良","02-29039528","02-29039589","有","有"
"34002436","19790720","20230414","光裕機械工業股份有限公司","KONZU MACHINERY & INDUSTRY CO., LTD.","新北市林口區南勢六街155號","No. 155, Nanshi 6th St., Linkou Dist., New Taipei City 244018, Taiwan (R.O.C.)","王O欽","02-26092312","02-26091750","有","有"
"34002597","19830419","20240517","鴻宇有限公司","HongYew CO., LTD.","新北市三重區中正北路一九三巷一一弄三六號","No. 36, Aly. 11, Ln. 193, Zhongzheng N. Rd., Sanchong Dist., New Taipei City 24157, Taiwan (R.O.C.)","張O圳","02-29815422","","有","有"
"34002822","19790414","20230608","日美精機廠股份有限公司","JACK MILL MACHINE TOOL MFG. CO., LTD.","新北市新莊區五工一路72巷23號10樓","10 F., No. 23, Ln. 72, Wugong 1st Rd., Xinzhuang Dist., New Taipei City 248021, Taiwan (R.O.C.)","蔡O華","02-22992451","02-22992450","無","無"
"34003456","20041011","20210813","政大機械有限公司","JING TA MARCHINE CO., LTD.","新北市新莊區化成路29巷52號1樓","1 F., No. 52, Ln. 29, Huacheng Rd., Xinzhuang Dist., New Taipei City 24252, Taiwan (R.O.C.)","邱O于","02-29818393","02-29858002","有","有"
"34004574","19971219","20230110","天益齒輪工廠股份有限公司","TIEN YI GEAR WORKS CO., LTD.","新竹縣湖口鄉鳳凰村光復路57號","No. 57, Guangfu Rd., Fenghuang Vil., Hukou Township,  Hsinchu County 303036, Taiwan (R.O.C.)","陳O秋","03-5970206","03-5970210","有","有"
