"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"83000012","20240830","20240830","泛影有限公司","Reflection International Co.","臺北市大安區復興南路1段352號2摟之1","No. 352, Sec. 1, Fuxing S. Rd., Da'an Dist., Taipei City 106094, Taiwan (R.O.C.)","蕭O澤","0910770091","","有","有"
"83000097","20230330","20230331","从心有限公司","PEOPLE PERSON CO., LTD.","臺北市信義區忠孝東路4段553巷22弄49號","No. 49, Aly. 22, Ln. 553, Sec. 4, Zhongxiao E. Rd., Xinyi Dist., Taipei City 110055, Taiwan (R.O.C.)","陳O偉","02-25315612","","有","有"
"83000174","20230322","20230322","錫湖比賽有限公司","HSH Racing Group Limited","臺北市信義區基隆路1段163號14樓之1","14 F.-1, No. 163, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 110058, Taiwan (R.O.C.)","JOONHONGSIK","02-2765-6690","","有","有"
"83000195","20230322","20230322","禾澤國際有限公司","HoZher LTD.","臺北市中山區南京東路1段25號6樓之3","6 F.-3, No. 25, Sec. 1, Nanjing E. Rd., Zhongshan Dist., Taipei City 104404, Taiwan (R.O.C.)","蘇O明","03-5503327","","有","有"
"83000224","20230320","20230320","偉運有限公司","Grand Express Holdings Limited","臺北市松山區南京東路3段287號10樓","10 F., No. 287, Sec. 3, Nanjing E. Rd., Songshan Dist., Taipei City 105405, Taiwan (R.O.C.)","吳O斌","0933919233","","有","有"
"83000337","20230418","20230418","喆亮有限公司","Cross Smile Co., LTD","臺北市中山區長春路20號4樓之3","4 F.-3, No. 20, Changchun Rd., Zhongshan Dist., Taipei City 104610, Taiwan (R.O.C.)","蔡O瀅","02-21001191","","有","有"
"83000343","20230329","20240224","茄南國際有限公司","Canaan International CO., LTD.","臺北市大安區忠孝東路4段300號5樓","5 F., No. 300, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 106433, Taiwan (R.O.C.)","","0988238601","","無","無"
"83000370","20230321","20250516","宣達數位科技股份有限公司","SHINY DIGITAL CORP.","臺北市信義區忠孝東路5段15巷15號7樓","7 F., No. 15, Ln. 15, Sec. 5, Zhongxiao E. Rd., Xinyi Dist., Taipei City 110054, Taiwan (R.O.C.)","林O慶","0285123068","","有","有"
"83000385","20240126","20240126","寧語國際有限公司","Missqna LLC.","臺北市大安區敦化南路1段205號2樓之5","2 F.-5, No. 205, Sec. 1, Dunhua S. Rd., Da’an Dist., Taipei City 106446, Taiwan (R.O.C.)","李O寧","","","有","有"
"83000391","20230322","20231128","妍之有物國際行銷股份有限公司","ANGLE UWU International Marketing Co., Ltd.","臺北市內湖區民權東路6段16號地下1層","No. 16, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City 114067, Taiwan (R.O.C.)","","02-77208266","","無","無"
