"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"27005133","20050509","20221028","中立食品工業股份有限公司","CHUNG LI FOODS INDUSTRIAL CO., LTD.","新北市新莊區思源路84巷5號1樓","1 F., No. 5, Ln. 84, Siyuan Rd., Xinzhuang Dist., New Taipei City 242033, Taiwan (R.O.C.)","何O弘","29920000","29929866","有","有"
"27013400","19940512","20210812","四川土產股份有限公司","SZE CHUAN FOOD PRODUCTS CO., LTD.","新北市鶯歌區中正三路230巷19之1號","No. 19-1, Ln. 230, Zhongzheng 3rd Rd., Yingge Dist., New Taipei City 23942, Taiwan (R.O.C.)","白O華","02-26702308","02-26700275","有","有"
"27014506","19940912","20210815","立光化工股份有限公司","LIH GUANG CHEMICAL INDUSTRY CO., LTD.","臺北市文山區木柵路4段100號","No. 100, Sec. 4, Muzha Rd., Wenshan Dist., Taipei City 11656, Taiwan (R.O.C.)","邱O評","03-4833027","03-4833054","有","有"
"27025068","19950902","20221209","蓮花工業股份有限公司","AD IN FI NITUM INDUSTRY CO., LTD.","新竹縣新豐鄉坑子口438號","No. 438, Kengzikou, Xinfeng Township, Hsinchu County 304113, Taiwan (R.O.C.)","林O彬","03-5599881","03-5599880","有","有"
"27050609","20020930","20020930","高順利肉號","GAU SHUEN LI MEAT STORE","台北市木柵區集英街木柵市場","JI YING ST., MU CHA DIST., MU CHA MARKETING, TAIPEI, TAIWAN, R.O.C.","高O來","02-25213771","","有","有"
"27058010","19940203","20230727","健康化學製藥股份有限公司","HEALTH CHEMICAL PHARMACEUTICAL CO., LTD.","臺中市大甲區日南里幼四路12號","No. 12, You 4th Rd., Rinan Vil., Dajia Dist., Taichung City 437105, Taiwan (R.O.C.)","張O欣","04-26811733#13","04-26818538","有","有"
"27070909","19771006","20210812","進豐企業股份有限公司","CHEN FOUNG ENTERPRISE CO., LTD.","臺北市文山區興隆路2段244巷8號1樓","1 F., No. 8, Ln. 244, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City 11690, Taiwan (R.O.C.)","高O三","02-22111335","","有","有"
"27081808","20070504","20210813","萬聖實業廠有限公司","WAN SHEN ENTERPRISE CO., LTD.","新北市新店區安康路3段165巷17號","No. 17, Ln. 165, Sec. 3, Ankang Rd., Xindian Dist., New Taipei City 23156, Taiwan (R.O.C.)","郭O修","02-22154639","02-22152259","有","有"
"27093207","19750123","20210812","潤華染織廠股份有限公司","RUEN HUA DYEING & WEAVING CO., LTD.","臺北市中山區八德路2段308號11樓之1","11F.-1, No. 308, Sec. 2, Bade Rd., Zhongshan Dist., Taipei City 10492, Taiwan (R.O.C.)","張O隆","02-81619888","02-87720205","有","有"
"27096909","20000525","20210811","興福碾米工廠","HSING FU RICE COMPANY","臺北市文山區興隆路2段19號","No. 19, Sec. 2, Xinglong Rd., Wenshan Dist., Taipei City 11687, Taiwan (R.O.C.)","陳O雪嬌","02-29312004","02-29315399","有","有"
"27101348","20101130","20210811","九九永安行","SHYANG YUH LONG CO.","臺北市文山區景美街51號1樓","1 F., No. 51, Jingmei St., Wenshan Dist., Taipei City 11669, Taiwan (R.O.C.)","歐O吟","02-29350308","02-29319203","有","有"
"27101641","19780404","20230111","企峰產物貿易中心有限公司","CHINA FORMOSA PRODUCTION TRADE CENTER LTD.","新北市中和區圓通路369巷108號","No. 108, Ln. 369, Yuantong Rd., Zhonghe Dist., New Taipei City 235044, Taiwan (R.O.C.)","王O華","02-27718977","02-27734502","有","有"
"27102141","19940923","20210814","森城建設股份有限公司","SHEN CHENG CONSTRUCTION CO., LTD.","臺北市大安區復興南路1段237號4樓之1","4F.-1, No. 237, Sec. 1, Fuxing S. Rd., Da’an Dist., Taipei City 10666, Taiwan (R.O.C.)","鄒O鑄","02-27551573","","有","有"
"27102260","19781218","20240530","艾德林企業有限公司","ALDRIN ENTERPRISE CO., LTD.","","","","02-23513096","","無","無"
"27103330","19711201","20210814","厚誠貿易有限公司","HOU CHENG TRADING CO., LTD.","桃園市八德區瑞泰里瑞源街15號","No. 15, Ruiyuan St., Ruitai Vil., Bade Dist., Taoyuan City 33447, Taiwan (R.O.C.)","劉O誠","03-368-1166","03-368-5969","有","有"
"27103979","19951011","20231121","百祿能源環控有限公司","TAILI ENGINEERING CO., LTD.","桃園市桃園區中成里正光二街71巷13號","No. 13, Ln. 71, Zhengguang 2nd St., Zhongcheng Vil., Taoyuan Dist., Taoyuan City 330059, Taiwan (R.O.C.)","簡O昌","02-23098552","02-82526748","有","有"
"27104112","19791120","20250103","星華鐘錶工業股份有限公司","SHIN HWA CLOCK INDUSTRY CO., LTD.","桃園市龜山區舊路里3鄰東舊路街39號","No. 39, St.Dongjiu Rd., 3rd Neighborhood, Jiulu Vil., Guishan Dist., Taoyuan City 33353, Taiwan (R.O.C.)","范O堯","03-329-2116","03-329-7320","有","有"
"27113098","20020719","20210811","永通五金行","YUNG TONG HARDWARE CO.","雲林縣褒忠鄉中民村中正路一七九號","No. 179, Zhongzheng Rd., Baozhong Township, Yunlin County 63441, Taiwan (R.O.C.)","陳O源","","","有","有"
"27114097","19980922","20230724","雲菱農機股份有限公司","YU LI AGRICULTURAL MACHINE CO., LTD.","雲林縣土庫鎮興新里張庄2-6號","No. 2-6, Zhangzhuang, Xingxin Vil., Tuku Township, Yunlin County 633101, Taiwan (R.O.C.)","顏O豊","(05)6625632","(05)6625627","有","有"
"27115286","20000214","20220323","名屋食品廠產業股份有限公司","FAMOUS HOUSE FOOD INDUSTRIAL CORP.","雲林縣褒忠鄉中民村中正路12號","No. 12, Zhongzheng Rd., Baozhong Township, Yunlin County 63441, Taiwan (R.O.C.)","吳O豪","05-6973112-3","","有","有"
"27115504","20101021","20210812","裕發興農機行","YU FAXING AGRICULTURAL COMPANY","雲林縣東勢鄉同安村同安路１７７號","No. 177, Tong’an Rd., Dongshi Township, Yunlin County 63554, Taiwan (R.O.C.)","許O珍","05-6992326","05-6998581","有","有"
"27117290","19850913","20210815","閤泰羽毛廠股份有限公司","GER TAY FEATHER CO., LTD.","雲林縣虎尾鎮建國路二號","No. 2, Jianguo Rd., Huwei Township, Yunlin County 63256, Taiwan (R.O.C.)","郭O","05-6622730","05-6626266","無","無"
"27117664","19910201","20210814","加吉實業有限公司","JYA JIIH ENTERPRISE LTD.","雲林縣崙背鄉枋南村新庄47號","No. 47, Xinzhuang, Lunbei Township, Yunlin County 63742, Taiwan (R.O.C.)","廖O言","05-6963456","","有","有"
"27118354","20090323","20210811","三葉棉織廠","SUN YEAH TOWELS FACOTRY","雲林縣虎尾鎮中溪里汕尾路二之二號","No. 2-2, Shanwei, Zhongxi Vil., Huwei Township, Yunlin County 63254, Taiwan (R.O.C.)","黃O鳳","05-6220278","05-6225812","有","有"
"27118447","19850802","20210815","鋐嶸工業股份有限公司","HORNG JUNG INDUSTRIAL CO., LTD.","雲林縣西螺鎮福田里社口68-18號","No. 68-18, Shekou, Futian Vil., Xiluo Township, Yunlin County 64865, Taiwan (R.O.C.)","江O苑","05-5868200","05-5868208","有","有"
"27118755","19930615","20231209","百倫交通器材股份有限公司","BAI LUN TRAFFIC EQUIPMENT CO., LTD.","雲林縣西螺鎮中興里中山路564號1樓","1 F., No. 564, Zhongshan Rd., Zhongxing Vil., Xiluo Township, Yunlin County 648002, Taiwan (R.O.C.)","鍾O芳","05-5861345","","無","無"
"27119781","19900801","20210812","振裕機械工業股份有限公司","CHERNG YU MACHINES INDUSTRY CO., LTD.","雲林縣虎尾鎮公安里林森路一段236號","No. 236, Sec. 1, Linsen Rd., Gong’an Vil., Huwei Township, Yunlin County 63243, Taiwan (R.O.C.)","莊O志","05-5974181","05-5974139","有","有"
