"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"17019616","20110428","20110428","財團法人安平文教基金會","AN PING CULTURE AND EDUCATION FOUNDATION","臺南市安平區安平路１７７號２樓","2F., NO.177, ANPING RD., ANPING DIST., TAINAN CITY 70850, TAIWAN (R.O.C.)","蔡O安","06-2652299","06-2202058","有","有"
"17035046","20180619","20210812","水瓶座企業社","Shui Ping Zuo Co.","新北市三重區河邊北街１２４巷２６號３樓（現場僅供辦公室使用）","3 F., No. 26, Ln. 124, Hebian N. St., Sanchong Dist., New Taipei City 24149, Taiwan (R.O.C.)","陳O源","02-85219356","02-85219279","有","有"
"17035117","20040922","20210811","位榮工業社","WEI-RUNG INDUSTRIAL CO.","新北市板橋區僑中２街９２巷２９之４號（現場僅供辦公室使用）","No. 29-4, Ln. 92, Banqiao Dist., New Taipei City 220, Taiwan (R.O.C.)","王O碧珠","02-29693673","","有","有"
"17035257","20031031","20230706","綠邦商行","VNIVAL GREEN KINGDOM ENTERPRISE CO.","新北市板橋區四維路３２３號１樓","1 F., No. 323, Siwei Rd., Banqiao Dist., New Taipei City 220009, Taiwan (R.O.C.)","母O文","02-2594-2600","02-2599-1971","有","有"
"17035284","20030716","20230116","喀樂實業社","KOLA CHEN CO.","新北市鶯歌區中正三路４６０之２號１樓","1 F., No. 460-2, Zhongzheng 3rd Rd., Yingge Dist., New Taipei City 239003, Taiwan (R.O.C.)","陳O閔","02-2678-8045","02-2678-9201","無","無"
"17036571","19990622","20210811","展茂興業社","JT-MOSE INTERNATIONAL INC.","新北市中和區員山路５０６之２號２樓","2 F., No. 506-2, Yuanshan Rd., Zhonghe Dist., New Taipei City 23545, Taiwan (R.O.C.)","張O豪","02-22288316","","有","有"
"17037620","20090423","20210811","瑞慶塑膠行","RUEI CHING PLASTIC CO.","新北市三重區仁賢街６５號２樓（現場僅供辦公室使用）","2 F., No. 65, Renxian St., Sanchong Dist., New Taipei City 24150, Taiwan (R.O.C.)","王O平","02-29762743","02-89732189","有","有"
"17042102","20190318","20210811","金泉企業社","Tian Quan Enterprise Co.","新北市新莊區瓊泰路８０巷３６號１樓","1 F., No. 36, Ln. 80, Qiongtai Rd., Xinzhuang Dist., New Taipei City 24241, Taiwan (R.O.C.)","吳O弘","03-3503939","03-3502010","有","有"
"17042460","20020923","20221117","尚福獸肉舖","SHANG FU MISS SHOP","新北市板橋區中興路６３號","No. 63, Zhongxing Rd., Banqiao Dist., New Taipei City 220053, Taiwan (R.O.C.)","彭O慧珠","25713210","24632669","無","無"
"17043432","20021018","20210811","禾豐果菜行","YU CHEN FUITE CORP.","新北市永和區永和路１段４０號１０樓（現場僅供辦公室使用）","10 F., No. 40, Sec. 1, Yonghe Rd., Yonghe Dist., New Taipei City 23445, Taiwan (R.O.C.)","王O承","02-87321726","02-27325231","有","有"
"17043448","20021018","20210811","素茵果菜行","SOO ING FUITE CORP.","新北市永和區永和路１段４０號１０樓（現場僅供辦公室使用）","10 F., No. 40, Sec. 1, Yonghe Rd., Yonghe Dist., New Taipei City 23445, Taiwan (R.O.C.)","李O茵","02-87321726","02-27325231","有","有"
"17043622","20000621","20210811","相思傳奇文藝工作室","SEED LEGEND CO.","新北市板橋區和平路１０號２樓","2 F., No. 10, Heping Rd., Banqiao Dist., New Taipei City 22061, Taiwan (R.O.C.)","溫O玲","02-29544356","02-29543279","有","有"
"17043910","20021001","20210811","式勳號","SHIN HSUN SHOP","新北市板橋區宮口街３７號","No. 37, Gongkou St., Banqiao Dist., New Taipei City 22055, Taiwan (R.O.C.)","徐O勳","25713210","24632669","有","有"
