"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"98050658","20020829","20210811","新開發五金行","SHIN KAI FA HARDWARE STORE","嘉義市西區福全里博愛路二段３３３號一樓","1 F., No. 333, Sec. 2, Bo’ai Rd., Fuquan Vil., West Dist., Chiayi City 60059, Taiwan (R.O.C.)","顏O番","05-2312445","","有","有"
"98054520","20020108","20210811","福懋鐵工廠","FU MAO IRON WORKS.","嘉義市西區大溪里大溪路４５號一樓","1 F., No. 45, Daxi Rd., Daxi Vil., West Dist., Chiayi City 60096, Taiwan (R.O.C.)","陳O誠","05-2379937","05-2386512","有","有"
"98061091","20091117","20210812","金章企業行","THE GOLD CHAPTER ENTERPRISE CO.","嘉義市東區頂寮里吳鳳南路５４７巷４３號一樓","1 F., No. 43, Ln. 547, Wufeng S. Rd., Dingliao Vil., East Dist., Chiayi City 60063, Taiwan (R.O.C.)","王O章","05-2745281","05-2767379","有","有"
"98061374","20101006","20210811","八德汽車材料行","BA-DE AUTOMOBILE MATERIAL FACTORY","嘉義縣中埔鄉義仁村田寮仔２之５號","No. 2-5, Tianliaozai, Zhongpu Township, Chiayi County 60664, Taiwan (R.O.C.)","呂O哲","05-2539530","05-2536389","有","有"
"98066912","20020910","20210811","寶傑眼鏡行","BAU GAPP OPTICAL CO.","嘉義市東區安寮里吳鳳南路４５３號一樓","1 F., No. 453, Wufeng S. Rd., Anliao Vil., East Dist., Chiayi City 60063, Taiwan (R.O.C.)","詹O彩","04-761-2211","04-761-9641","有","有"
"98075829","20120704","20241016","錦聯實業社","CHING YING ENTERPRISE CO.","宜蘭縣三星鄉尚武村尚健三路二段180號一樓","1F., No. 180, Sec. 2,  Shangjian 3rd Rd., Shangwu Vil., Sanxing Township,  Yilan County 266005, Taiwan (R.O.C.)","張O盈","0989-978494","","有","有"
"98077621","20120919","20210811","健群醫療器材行","JIAN QUN MEDICAL SUPPLIES CO.","宜蘭縣宜蘭市延平里黎明三路一段27巷1號一樓","1 F., No. 1, Ln. 27, Sec. 1, Liming 3rd Rd., Yanping Vil., Yilan City, Yilan County 26058, Taiwan (R.O.C.)","張O榮","03-9321510","03-9369536","有","有"
"98077903","20110718","20210812","新友企業社","NEW YOU ENTERPRISE COMPANY","宜蘭縣頭城鎮竹安里頭濱路一段302號一樓","1 F., No. 302, Sec. 1, Toubin Rd., Zhu’an Vil., Toucheng Township, Yilan County 26146, Taiwan (R.O.C.)","陳O貞","03-9773805","","有","有"
"98081499","20120220","20210812","凱信企業社","KAI XIN ENTERPRISE CO.","宜蘭縣頭城鎮大坑里大坑路一二一巷六０號一樓（僅供辦公室使用）","1 F., No. 60, Ln. 121, Dakeng Rd., Dakeng Vil., Toucheng Township, Yilan County 26143, Taiwan (R.O.C.)","楊O信","03-9881599","03-9303399","無","無"
"98088633","20020910","20210811","寶島眼鏡行","FORMOSA OPTICAL KEELUNG CO.","基隆市七堵區正明里自治街2號1樓","1 F., No. 2, Zizhi St., Zhengming Vil., Qidu Dist., Keelung City 20644, Taiwan (R.O.C.)","林O凱","04-7612211","04-7619641","有","有"
"98089725","20000902","20210811","川禾糧食行","CHUAN HER RICE CO.","基隆市暖暖區暖暖街335巷28號3樓","3 F., No. 28, Ln. 335, Nuannuan St., Nuannuan Dist., Keelung City 20544, Taiwan (R.O.C.)","姜O達","","","有","有"
"98105128","20020417","20210811","威盛企業行","WE-SEN ENTERPRISE CO.","基隆市中正區義一路103號1樓","1 F., No. 103, Yi 1st Rd., Zhongzheng Dist., Keelung City 20241, Taiwan (R.O.C.)","王O貴","02-24277104","02-24289039","有","有"
"98105957","20021003","20210811","聚山建材行","GEN SANG BUILDING MATERIALS CO.","基隆市安樂區長樂里樂利三街8巷2號16樓","16 F., No. 2, Ln. 8, Leli 3rd St., Changle Vil., Anle Dist., Keelung City 20447, Taiwan (R.O.C.)","林O而","04-23253645","04-23274077","有","有"
"98106175","20000623","20210811","名正行","MING GEM CO.","基隆市中山區通化里通仁街四一巷一號一樓(核准店鋪部份作店鋪使用)","1 F., No. 1, Ln. 41, Tongren St., Tonghua Vil., Zhongshan Dist., Keelung City 20344, Taiwan (R.O.C.)","呂O椿","","","有","有"
"98114891","20060411","20210811","普大塗料企業行","PRUTA ENTERPRISE CO.","基隆市中正區碧砂里北寧路二五Ｏ之三號一樓＜停車空間除外＞","1 F., No. 250-3, Beining Rd., Bisha Vil., Zhongzheng Dist., Keelung City 20248, Taiwan (R.O.C.)","杜O順","02-24691830","02-24692250","有","有"
"98115272","20210506","20230209","永盛實業社","WINSCNTR COMPANY","新北市瑞芳區𫙮魚坑路２８０號","No. 280, Jieyukeng Rd., Ruifang Dist., New Taipei City 224, Taiwan (R.O.C.)","吳O基","02-24970345","02-24960276","有","有"
"98117356","20071031","20210811","誠群創意工作坊","FAITH ONE DESIGN INTERNATIONAL (HK) CO.","基隆市信義區福民街七五號四樓","4 F., No. 75, Fumin St., Xinyi Dist., Keelung City 20143, Taiwan (R.O.C.)","林O玉","02-24658394","02-24663441","有","有"
"98118398","20240628","20240628","駿馳企業社","jun chi enterprise co.","桃園市大園區南港里大觀路1229巷1弄38號1樓","1 F., No. 38, Aly. 1, Ln. 1229, Daguan Rd., Nangang Vil., Dayuan Dist., Taoyuan City 337001, Taiwan (R.O.C.)","黃O煥","03-3843612","03-3843633","有","有"
"98118427","20140827","20210811","桃園裝潢材料行","ELEGANT TAOYUAN CO.","桃園市桃園區建國里紹興街56號","No. 56, Shaoxing St., Jianguo Vil., Taoyuan Dist., Taoyuan City 33052, Taiwan (R.O.C.)","范O蒼","03-3642975","","有","有"
"98123012","19980418","20210811","振台企業社","CHENN THAI ENTERPRISE CO.","桃園市大溪區福安里復興路一段218巷402號1樓","1 F., No. 402, Ln. 218, Sec. 1, Fuxing Rd., Fu’an Vil., Daxi Dist., Taoyuan City 33560, Taiwan (R.O.C.)","沈O羽","03-3879708","03-3879728","有","有"
"98124650","20200624","20210811","宏太企業社","HangTai  Enterprise Co.","桃園市桃園區青溪里一街２８號１樓","1 F., No. 28, Qingxi Vil., Taoyuan Dist., Taoyuan City 330, Taiwan (R.O.C.)","鄭O清","03-3355492","","有","有"
"98127848","20091130","20250422","聖興汽車材料行","SHENG-XING AUTOMOBILE SUPPLY COMPANY","桃園市平鎮區廣興里廣明路25號1樓","1 F., No. 25, Guangming Rd., Guangxing Vil., Pingzhen Dist., Taoyuan City 324006, Taiwan (R.O.C.)","黃O慧","03-4928475","03-4953792","有","有"
"98131168","20090821","20210812","明慧五金行","MING-HUI CO., LTD.","桃園市八德區大成里福國街135號","No. 135, Fuguo St., Dacheng Vil., Bade Dist., Taoyuan City 33461, Taiwan (R.O.C.)","林O慧","03-362-5543","03-3666461","有","有"
