"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"03000503","19750901","20210813","一大亨貿易股份有限公司","ADVANCE MERCANTILE CO., LTD.","臺北市中山區民生東路3段49號7樓","7 F., No. 49, Sec. 3, Minsheng E. Rd., Zhongshan Dist., Taipei City 10478, Taiwan (R.O.C.)","陳O盛","02-25059333","02-25056931","有","有"
"03000519","19820830","20210812","一太企業有限公司","EI THAI TRADING CO., LTD.","臺中市太平區中山路3段2巷20弄10號","No. 10, Aly. 20, Ln. 2, Sec. 3, Zhongshan Rd., Taiping Dist., Taichung City 41171, Taiwan (R.O.C.)","鮑O榮","04-2391-7711","04-2211-2012","有","有"
"03004634","19771206","20221012","七福工業股份有限公司","LUCKY SEVEN INDUSTRIAL CO., LTD.","桃園市中壢區合定路13號","No. 13, Heding Rd., Zhongli Dist., Taoyuan City 320030, Taiwan (R.O.C.)","張O蕙","03-4529117","03-4529125","有","有"
"03005063","19790523","20210813","力昭宏有限公司","KATHERINE GENERAL TRADING CO., LTD.","臺北市松山區南京東路4段186號13樓之12","13 F.-12, No. 186, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10595, Taiwan (R.O.C.)","蔡O仁","02-25704616","02-25704615","有","有"
"03012108","19800411","20210814","大古有限公司","DARKO CO., LTD.","臺北市中山區林森北路612號8樓","8 F., No. 612, Linsen N. Rd., Zhongshan Dist., Taipei City 10461, Taiwan (R.O.C.)","古O偉","02-25916989","","有","有"
"03013107","19790110","20210813","大生行股份有限公司","DAH SEN HONG LTD.","臺北市中正區泰安街6之1號5樓","5 F., No. 6-1, Tai’an St., Zhongzheng Dist., Taipei City 10054, Taiwan (R.O.C.)","謝O祥","02-27847008","02-27847009","有","有"
"03013508","19921121","20231115","三永鐵工廠股份有限公司","SAN YEONG IRON WORKS CO., LTD.","桃園市桃園區長德里慈文路419號3樓","3 F., No. 419, Ciwen Rd., Changde Vil., Taoyuan Dist., Taoyuan City 330009, Taiwan (R.O.C.)","周O芳","03-489-4765","03-489-9069","有","有"
"03017700","19790424","20231025","大江產業股份有限公司","THE DAHJANG INDUSTRIAL CO., LTD.","高雄市前金區大同二路143號7樓之6","7 F.-6, No. 143, Datong 2nd Rd., Qianjin Dist., Kaohsiung City 801706, Taiwan (R.O.C.)","盧O輝","02-23617358","02-23611798","有","有"
"03017906","19721118","20221208","三光儀器股份有限公司","SAN KWANG INSTRUMENTS CO., LTD.","臺北市中正區忠孝東路1段112號6樓","6 F., No. 112, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist., Taipei City 100407, Taiwan (R.O.C.)","黃O豪","02-23934231","02-23216856","有","有"
"03018004","19930602","20230516","三合興業股份有限公司","SOMME HEUR CO., LTD.","新北市瑞芳區逢甲路29號","No. 29, Fengjia Rd., Ruifang Dist., New Taipei City 224003, Taiwan (R.O.C.)","李O仟","02-24061961","02-24061959","有","有"
