"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"00000130","20241112","20241112","健躍國際有限公司","HEALTHUP TECHNOLOGY CO., LTD.","彰化縣溪湖鎮大突里地政路87號","No. 87, Dizheng Rd., Datu Vil., Xihu Township, Changhua County 514020, Taiwan (R.O.C.)","賴O佳","04-8681868#8603","04-8681069","有","有"
"00000223","20250325","20250325","凱歐蘿數位多媒體有限公司","KOL Digital Multimedia CO., LTD.","臺北市信義區基隆路1段155號8樓之8","8 F.-8, No. 155, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 110058, Taiwan (R.O.C.)","曹O豪","","","有","有"
"00000429","20160620","20240202","大立光工商資產管理股份有限公司","FONG HUO WANG INTERNATIONAL CO., LTD.","臺北市信義區忠孝東路5段1號2樓","2 F., No. 1, Sec. 5, Zhongxiao E. Rd., Xinyi Dist., Taipei City 110410, Taiwan (R.O.C.)","洪O揚","0933980112","","無","無"
"00000602","20241204","20241204","曾好文化股份有限公司","ZenPet Co., Ltd.","臺北市大安區復興南路1段352號2樓之3","2 F.-3, No. 352, Sec. 1, Fuxing S. Rd., Da'an Dist., Taipei City 106094, Taiwan (R.O.C.)","曾O茹","","","有","有"
"00000624","20241119","20241119","烹派餐飲有限公司","Food Surger Ltd.","臺北市南港區忠孝東路6段420號1樓","1 F., No. 420, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 115008, Taiwan (R.O.C.)","江O澔","0952976686","","有","有"
"00000650","20241114","20241114","毅恆國際有限公司","Everlasting International CO., LTD.","新北市八里區文昌三街23號6樓","6 F., No. 23, Wenchang 3rd St., Bali Dist., New Taipei City 249004, Taiwan (R.O.C.)","沈O年","0920637369","","有","有"
"00000672","20241008","20250617","領思資訊有限公司","PILOT SYSTEM LTD.","臺北市大安區忠孝東路3段100號9樓","9 F., No. 100, Sec. 3, Zhongxiao E. Rd., Da'an Dist., Taipei City 106453, Taiwan (R.O.C.)","吳O倫","","","有","有"
"00000693","20250305","20250305","柑波丸有限公司","Purrfect Co. Ltd.","桃園市大溪區東二路15號2樓","2 F., No. 15, E. 2nd Rd., Daxi Dist., Taoyuan City 335012, Taiwan (R.O.C.)","江O穎","","","無","無"
"00001102","20250102","20250102","恆古投資有限公司","Hengku Investment CO., LTD.","新竹縣竹北市成功十二街20號5樓","5 F., No. 20, Chenggong 12th St., Zhubei City, Hsinchu County 302050, Taiwan (R.O.C.)","古O綠","035501179","","有","有"
"00001383","20241011","20241011","群英國際有限公司","Qun Ying International CO., LTD.","新北市蘆洲區中山一路161號3樓","3 F., No. 161, Zhongshan 1st Rd., Luzhou Dist., New Taipei City 247020, Taiwan (R.O.C.)","張O榕","","","有","有"
"00001503","20241112","20241112","戴羅有限公司","Darryl Co., Ltd.","臺北市大安區東豐街2號2樓","2 F., No. 2, Dongfeng St., Da'an Dist., Taipei City 106091, Taiwan (R.O.C.)","施O瑄","","","有","有"
"00001519","20240827","20240827","富陞國際事業有限公司","FUSUN Ltd.","臺北市中山區松江路283號5樓","5 F., No. 283, Songjiang Rd., Zhongshan Dist., Taipei City 104072, Taiwan (R.O.C.)","賴O竹","","","有","有"
"00001546","20241112","20241112","魔毒智能國際股份有限公司","Venom Intelligence International CO., Ltd.","新北市淡水區新興街1號","No. 1, Xinxing St., Tamsui Dist., New Taipei City 251029, Taiwan (R.O.C.)","林O瑋","0963927212","","有","有"
