"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"49002645","20160707","20210830","立騏英文顧問企業社","PRIME ENGLISH COACH CO.","桃園市桃園區自強里莊敬路一段181巷12號15樓之1","15F.-1, NO. 12, LN. 181, SEC. 1, ZHUANGJING RD., ZIQIANG VIL., TAOYUAN DIST., TAOYUAN CITY 330, TAIWAN (R.O.C.)","黃O榛","0987786867","","有","有"
"49003399","19780918","20210814","丸利陶器股份有限公司","MARURI TAIWAN, LTD.","苗栗縣苗栗市水源里水流娘十五號","No. 15, Shuiliuniang, Shuiyuan Vil., Miaoli City, Miaoli County 36059, Taiwan (R.O.C.)","張O欣","02-27710904","","有","有"
"49004101","20021004","20021004","丸井獸肉店","WEAN CHEN STORE","苗栗縣苗栗市綠苗里米市街７２號","NO. 72,  MISH ST., MIAOLI CITY, MIAOLI,TAIWANR.O.C","吳O雄","037-320156","037-326814","有","有"
"49004600","20170214","20230419","爬叢工作室","E.T ANIMALS CO.","桃園市平鎮區華安里平東路239巷94弄11號","No. 11, Aly. 94, Ln. 239, Pingdong Rd., Hua’an Vil., Pingzhen Dist., Taoyuan City 324025, Taiwan (R.O.C.)","林O儒","0937807316","","無","無"
"49018702","19970917","20170919","苗栗縣大湖地區農會","MAOLI HSIEN TA HU DIST. FARMER'S ASSOCIATION","苗栗縣大湖鄉富興村八寮灣２之７號","NO.2-7, BALIAOWAN, FUHSIN VILLAGE, DAHU TOWN, MIAOLI COUNTY 36444, TAIWAN, R.O.C.","劉O政","037-991311","037-994712","有","有"
"49052193","20010419","20231214","立泰水泥製品廠股份有限公司","LITAI CEMENT PRODUCTS CO., LTD.","苗栗縣苑裡鎮客庄里30鄰客庄93號","No. 93, Kezhuang, 30th Neighborhood, Yuanli Township, Miaoli County 358004, Taiwan (R.O.C.)","","037-861232","037-851252","無","無"
"49054039","20010808","20210811","永興光學廠","YUNG-HSIN OPTICS FACTORY","苗栗縣苗栗市北苗里９鄰橫車路５８號","No. 58, Hengche Rd., 9th Neighborhood, Beimiao Vil., Miaoli City, Miaoli County 36045, Taiwan (R.O.C.)","黃O能","037-323353","037-336212","有","有"
"49077808","20230921","20240117","兆豐藝品店","Jhao fong artwork Co.","桃園市龜山區新路里萬壽路2段1019、1021號1樓","1 F., No. 1019, No.1021, Sec. 2, Wanshou Rd., Xinlu Vil., Guishan Dist., Taoyuan City 333019, Taiwan (R.O.C.)","吳O宏","03-3411340","","有","有"
"49091858","19741031","20250612","全泰電子企業股份有限公司","CHUAN TAI ELECTRONIC CO., LTD.","臺北市萬華區西藏路199巷31號1樓","1 F., No. 31, Ln. 199, Xizang Rd., Wanhua Dist., Taipei City 108033, Taiwan (R.O.C.)","吳O洲","02-23036131","02-23076233","有","有"
"49109908","20210628","20210812","豐甜行","FONG TIAN DESSERT HANG","桃園市蘆竹區興榮里南平街62號一樓","1 F., No. 62, Nanping St., Xingrong Vil., Luzhu Dist., Taoyuan City 33848, Taiwan (R.O.C.)","何O哲","03-3119688","","有","有"
"49128721","20170601","20210811","台信興業社","TAI HSIN ENTERPRISE CO.","桃園市大園區田心里文中街26號1樓","1 F., No. 26, Wenzhong St., Tianxin Vil., Dayuan Dist., Taoyuan City 33750, Taiwan (R.O.C.)","廖O輝","03-3869679","03-3860779","有","有"
"49129334","19921006","20210815","正量企業股份有限公司","JENG LION CO., LTD.","苗栗縣竹南鎮正南里中正路80號","No. 80, Zhongzheng Rd., Zhengnan Vil., Zhunan Township, Miaoli County 35047, Taiwan (R.O.C.)","雲O敏","037-482088","037-482188","有","有"
"49150602","19961116","20051209","長春石油化學股份有限公司苗栗廠","CHANG CHUN PETROCHEMICAL CO., LTD.MIAO-LI FACTORY","苗栗縣苗栗巿福星２４６號","NO.246, FUSINGSHAN, MIAOLI CITY, MIAOLI COUNTY 360, TAIWAN (R.O.C.)","林O鴻","037-320673","037-333920","有","有"
"49182409","19970915","20030929","苗栗縣卓蘭鎮農會","MAOLI HSIEN CHOLAN CHEN FARMER'S ASSOCIATION","苗栗縣卓蘭鎮中正路１４５號","NO.145, CHUNG CHENG ROAD, CHOLAN CHEN, MAOLI HSIEN, TAIWAN, R.O.C.","徐O欽","04-25892063","04-5895075","有","有"
"49183934","19830603","20210815","英隆針織股份有限公司","YING LONG KNITTING CO., LTD.","苗栗縣苑裡鎮信義路43號","No. 43, Xinyi Rd., Yuanli Township, Miaoli County 35844, Taiwan (R.O.C.)","吳O威","02-25628200","","有","有"
"49205206","19761214","20080709","苗栗縣農會","MIAOLI FARMERS ASSOCIATION","苗栗縣苗栗市中苗里中山路５３８號１２樓","12F., NO.538, ZHONGSHAN RD., CHUNG MIAO LI, MIAOLI CITY, MIAOLI COUNTY, TAIWAN (R.O.C.)","徐O達","037-322131-3","037-361622","有","有"
"49221705","20121030","20121030","苗栗縣苑裡鎮農會","YUAN-LI TOWN FARMERS","苗栗縣苑裡鎮苑南里１０鄰為公路６５號","NO.65, WEIGONG RD., YUANLI TOWNSHIP, MIAOLI COUNTY 35843, TAIWAN (R.O.C.)","呂O慶","037-862141","","有","有"
"49233688","20020621","20210811","通發塑膠加工廠","TUNG FA PLASTIC FACTORY","苗栗縣通霄鎮通南里二一鄰中山路一巷三五號","No. 35, Ln. 1, Zhongshan Rd., Tongnan Vil., 21th Neighborhood, Tongxiao Township, Miaoli County 35745, Taiwan (R.O.C.)","洪O","037-751751","037-750751","有","有"
"49258934","20061030","20061030","台灣肥料股份有限公司　苗栗廠","TAIWAN FERTILIZER CO., LTD. MIAOLI FACTORY","苗栗縣苗栗市福安里福星２１０號","NO.210, FUSING, MIAOLI CITY, MIAOLI COUNTY 360, TAIWAN (R.O.C.)","黃O興","037-260601","037-267170","有","有"
"49328426","19760319","20230414","新加士電器工業有限公司","SINGARTZ ELECTRIC CO., LTD.","苗栗縣公館鄉福星村六鄰一九三號","No. 193, Fuxing, 6th Neighborhood, Gongguan Township, Miaoli County 363004, Taiwan (R.O.C.)","吳O惠","037-222577","","無","無"
"49335003","20020415","20210811","新吉豐碾米工廠","SHIN CHY FENG RICE-HUSKING FACTORY","苗栗縣通霄鎮城南里10鄰123之2號","No. 123-2, Chengnan, 10th Neighborhood, Chengnan Vil., Tongxiao Township, Miaoli County 35747, Taiwan (R.O.C.)","陳O華","037-782339","037-782202","有","有"
"49359709","20021001","20240529","萬發行","WAN FA XING CO.","苗栗縣苑裡鎮客庄里27鄰中正路一段2之1號","No. 2-1, Sec. 1, Zhongzheng Rd., 27th Neighborhood, Kezhuang Vil., Yuanli Township, Miaoli County 358004, Taiwan (R.O.C.)","張OO","04-23253645","04-23274077","有","有"
"49383102","20120210","20210811","雍興企業社","YUNG HSING ENTERPRISE COMPANY","苗栗縣公館鄉玉泉村15鄰玉泉20號","No. 20, Yuquan, 15th Neighborhood, Gongguan Township, Miaoli County 36346, Taiwan (R.O.C.)","羅O鴻","037-222306","","有","有"
"49389838","20151016","20230210","台灣藝品中心","TAIWAN ART JUNG SHIN COMPANY","苗栗縣三義鄉勝興村22鄰水美95號","No. 95, Shuimei, 22th Neighborhood, Sanyi Township, Miaoli County 367004, Taiwan (R.O.C.)","李O香","037-872333","","有","有"
"49394109","19740726","20210813","榮利精業股份有限公司","JUNG LI INDUSTRY CO., LTD.","苗栗縣苑裡鎮苑北里中山路243號","No. 243, Zhongshan Rd., Yuanbei Vil., Yuanli Township, Miaoli County 35841, Taiwan (R.O.C.)","盧O明","02-27327545","","有","有"
"49394207","19740723","20210812","榮迪興實業股份有限公司","JUNG DI HSING INDUSTRY CO., LTD.","臺北市中山區民生東路2段168號11樓","11 F., No. 168, Sec. 2, Minsheng E. Rd., Zhongshan Dist., Taipei City 10485, Taiwan (R.O.C.)","盧O欽","02-2501-5787","02-2502-7787","有","有"
"49405302","20180524","20210811","和雍石材工程行","YI YAO-Gong-Cheng-Hang co.","桃園市八德區瑞祥里興豐路８３６巷５弄１號","No. 1, Aly. 5, Ln. 836, Xingfeng Rd., Ruixiang Vil., Bade Dist., Taoyuan City 33448, Taiwan (R.O.C.)","洪O躍","0963159913","","有","有"
"49456239","19940510","20210813","禮智科技股份有限公司","LI-JYH TECHNOLOGY CO., LTD.","苗栗縣苗栗市福麗里6鄰北安街9號1樓","1 F., No. 9, Bei’an St., 6th Neighborhood, Fuli Vil., Miaoli City, Miaoli County 36048, Taiwan (R.O.C.)","謝O涵","037-252577","037-251287","有","有"
"49462302","20210803","20230225","二拇弟商行","Amdis Lego Shop","桃園市龜山區大湖里文三三街１９巷１６號","No. 16, Ln. 19, Wen 33rd St., Dahu Vil., Guishan Dist., Taoyuan City 333010, Taiwan (R.O.C.)","游O慶","0928808093","","有","有"
"49463484","19790406","20220804","豐利食品廠股份有限公司","FENG LEE FOOD CORP.","苗栗縣通霄鎮平安里18鄰平元103號","No. 103, Pingyuan, 18th Neighborhood, Ping’an Vil., Tongxiao Township, Miaoli County 35744, Taiwan (R.O.C.)","呂O勳","037-752034","037-758126","有","有"
"49470400","20191112","20210811","鯉豐碾米工廠","LIFONG RICE HUSKING FACTORY","臺中市后里區公館里三豐路五段９３巷４１號","No. 41, Ln. 93, Sec. 5, Sanfeng Rd., Gongguan Vil., Houli Dist., Taichung City 42156, Taiwan (R.O.C.)","湯O美","04-25590873","04-25584196","有","有"
"49470605","20211227","20211227","完美通訊企業社","Perfect-repair company","桃園市大園區大園里中山北路6號(1樓)","1 F., No. 6, Zhongshan N. Rd., Dayuan Vil., Dayuan Dist., Taoyuan City 33741, Taiwan (R.O.C.)","蘇O健","0927542822","","有","有"
