"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"79003902","19960427","20230224","七海電業股份有限公司","SEVEN SEAS MARINE INTERNATIONAL, INC.","高雄市鹽埕區河西路7號6樓之2","6 F.-2, No. 7, Hexi Rd., Yancheng Dist., Kaohsiung City 803007, Taiwan (R.O.C.)","林O齡","07-8159775","07-8152156","有","有"
"79006077","19981223","20210812","大川企業有限公司","TA-CHUNG ENTERPRISE CO., LTD.","高雄市前金區新田路303號11樓之2","11F.-2, No. 303, Xintian Rd., Qianjin Dist., Kaohsiung City 80145, Taiwan (R.O.C.)","凃O文","07-2825758","07-2727232","有","有"
"79006443","20051006","20210812","三福報關有限公司","SUNFER INTERNATIONAL CO., LTD.","高雄市苓雅區海邊路42號3樓之1","3F.-1, No. 42, Haibian Rd., Lingya Dist., Kaohsiung City 80248, Taiwan (R.O.C.)","謝O微","07-2912967","07-2725823","有","有"
"79023409","19780525","20240629","大信木業股份有限公司","DAH SHIN LUMBER FACTORY","高雄市梓官區大舍南路294號","No. 294, Dashe S. Rd., Ziguan Dist., Kaohsiung City 826008, Taiwan (R.O.C.)","鄭O志","07-6171879","07-5316265","有","有"
"79025103","20000112","20210812","三峯工業社","SAN FENG INDUSTRY CO.","高雄市鼓山區鼓山二路１３１巷３弄１７號","No. 17, Aly. 3, Ln. 131, Gushan 2nd Rd., Gushan Dist., Kaohsiung City 80446, Taiwan (R.O.C.)","薛O洺","07-8152386","07-8122500","有","有"
"79027904","20100504","20241221","大益輪船股份有限公司","TA YIH STEAMSHIP CO., LTD.","高雄市新興區青年一路158號","No. 158, Qingnian 1st Rd., Xinxing Dist., Kaohsiung City 800005, Taiwan (R.O.C.)","俞O鐘","07-3355633","07-3353133","有","有"
"79030801","19780605","20210813","大眾書局有限公司","POPULAR BOOK STORE CO., LTD.","臺南市南區光明里新和路六號一樓","1 F., No. 6, Xinhe Rd., Guangming Vil., South Dist., Tainan City 70254, Taiwan (R.O.C.)","王O英治","06-2613175","06-2618585","有","有"
"79033808","20081027","20210813","大華報關運輸股份有限公司","DA HUA CUSTOMS BROKER & LOGISTICS CO., LTD.","高雄市苓雅區四維4路7號13樓","13 F., No. 7, Siwei 4th Rd., Lingya Dist., Kaohsiung City 80247, Taiwan (R.O.C.)","黃O榮","07-3380158","07-5378986","有","有"
"79033906","19950401","20210815","三陽造船廠股份有限公司","SAN YANG SHIPBUILDING CO., LTD.","高雄市旗津區上竹巷79號","No. 79, Shangzhu Ln., Qijin Dist., Kaohsiung City 80545, Taiwan (R.O.C.)","麥O瑋","07-3593165","07-3593185","有","有"
"79043587","20070212","20231209","友聯儲運股份有限公司","UNITOP LOGISTICS CORPORATION","高雄市苓雅區青年一路271號","No. 271, Qingnian 1st Rd., Lingya Dist., Kaohsiung City 802032, Taiwan (R.O.C.)","蔡O明","07-8216121","07-8122996","有","有"
"79044468","19920825","20210814","互成實業股份有限公司","HU CHAN INDUSTRIAL CO., LTD.","高雄市三民區昌裕街143號","No. 143, Changyu St., Sanmin Dist., Kaohsiung City 80780, Taiwan (R.O.C.)","吳O益","07-3829046","07-3835287","有","有"
