"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"26000146","20121226","20210812","峻峯企業社","JIUNN FENG (JAW) CO.","高雄市路竹區環球路２４２之１號","No. 242-1, Huanqiu Rd., Luzhu Dist., Kaohsiung City 82144, Taiwan (R.O.C.)","趙O生","07-6973389","","有","有"
"26000531","20110712","20210812","恆洋企業社","SHOVELLEE HEAVY MACHINERY ENTERPRISE CO.","高雄市左營區孟子路２７０號１樓","1 F., No. 270, Mengzi Rd., Zuoying Dist., Kaohsiung City 81364, Taiwan (R.O.C.)","李O全","07-3510882","07-3510882","有","有"
"26001341","20120214","20210811","鴻漸企業行","HONG JIAN COMPANY","高雄市旗津區中洲二路７８之３號","No. 78-3, Zhongzhou 2nd Rd., Qijin Dist., Kaohsiung City 80545, Taiwan (R.O.C.)","林O祥","0905293284","07-3853210","有","有"
"26001763","20230925","20230925","高達傳動企業社","KAODA Transmission Company","高雄市林園區陽明街５２號１樓","1 F., No. 52, Yangming St., Linyuan Dist., Kaohsiung City 832013, Taiwan (R.O.C.)","周O正","0937153860","","有","有"
"26002762","20160606","20240813","巧爾室內裝修概念館","CHIAO INTERIOR DESIGN HOUSE","高雄市前鎮區瑞北路２７８巷３５號1樓","1 F., No. 35, Ln. 278, Ruibei Rd., Qianzhen Dist., Kaohsiung City 806012, Taiwan (R.O.C.)","洪O玲","07-7241239","","有","有"
"26002783","20200616","20210811","摸燒丹企業社","cantik store","高雄市前鎮區明正１街５２號","No. 52, Mingzheng 1st St., Cianjhen Dist., Kaohsiung City 80665, Taiwan (R.O.C.)","陳O羽","0976110246","07-2370787","有","有"
"26002799","20181207","20250509","光熙咖啡","Llum Enterprise Co.","高雄市前金區自強１路１０號１樓","1 F., No. 10, Ziqiang 1st Rd., Qianjin Dist., Kaohsiung City 80141, Taiwan (R.O.C.)","葉O瑾","07-2419655","07-2166892","有","有"
"26003045","20141112","20210811","視多睛實業","SHR DUO JING BOUTIQUE","高雄市苓雅區福德一路44之16號1樓","1 F., No. 44-16, Fude 1st Rd., Lingya Dist., Kaohsiung City 80290, Taiwan (R.O.C.)","朱O酉","07-2113131","","有","有"
"26003143","20110526","20230723","上島企業行","SUN DAOU ENTERPRISE CO.","高雄市苓雅區輔仁路177巷22號1樓","1 F., No. 22, Ln. 177, Furen Rd., Lingya Dist., Kaohsiung City 802006, Taiwan (R.O.C.)","潘O桂","0928-546608","","有","有"
"26003559","20111005","20230125","全港商行","HARBOUR SHIP'S STORE SUPPLY CO.","高雄市新興區忠孝１路９４巷２１之３號","No. 21-3, Ln. 94, Zhongxiao 1st Rd., Xinxing Dist., Kaohsiung City 800001, Taiwan (R.O.C.)","許O珠","07-2159847","07-8412287","有","有"
"26003565","20131029","20210812","國均企業社","CUOJUN CO.","高雄市小港區永順街１０２號１樓","1 F., No. 102, Yongshun St., Xiaogang Dist., Kaohsiung City 81254, Taiwan (R.O.C.)","陸O勤","0937314202","","有","有"
"26004092","20150908","20210811","悅聲企業社","YSCANA CO.","高雄市仁武區灣內里名山十街５０巷１號１樓","1 F., No. 1, Ln. 50, Mingshan 10th St., Wannei Vil., Renwu Dist., Kaohsiung City 81462, Taiwan (R.O.C.)","趙O瑋","07-3132288","07-3222713","有","有"
"26004380","20120703","20210812","日宏盛企業行","RI, HONGCHENG ENTERPRISE CO.","高雄市左營區孟子路１６０號４樓之１","4F.-1, No. 160, Mengzi Rd., Zuoying Dist., Kaohsiung City 81364, Taiwan (R.O.C.)","蔡O儒","","","有","有"
"26004620","20110607","20210811","大進食品行","BIG FEED CO.","高雄市大寮區後庄里民權街８５之７號","No. 85-7, Minquan St., Houzhuang Vil., Daliao Dist., Kaohsiung City 83143, Taiwan (R.O.C.)","王O","07-7355346","","有","有"
"26004641","20121122","20210812","岩喜屋水產","YEN SEAFOOD CO.","高雄市路竹區三爺里三民路１２號１樓","1 F., No. 12, Sanmin Rd., Sanye Vil., Luzhu Dist., Kaohsiung City 82147, Taiwan (R.O.C.)","顏O仁","07-6963469","07-6071929","有","有"
"26004754","20120629","20210811","木與茶藝品行","WOOD AND TEA CO.","高雄市鼓山區河西一路１４６３號","No. 1463, Hexi 1st Rd., Gushan Dist., Kaohsiung City 80457, Taiwan (R.O.C.)","李O諺","07-5222206","","無","無"
"26005515","20120813","20210811","東利華企業行","EAST LI ENTERPRISE CO.","高雄市小港區桂陽路２７３巷２號１樓","1 F., No. 2, Ln. 273, Guiyang Rd., Xiaogang Dist., Kaohsiung City 81274, Taiwan (R.O.C.)","莊O鑫","07-7550850","","有","有"
"26006155","20180321","20210811","長昕實業行","Sheng EN CO.","高雄市前鎮區中華５路９３９巷５４號１樓","1 F., No. 54, Ln. 939, Zhonghua 5th Rd., Cianjhen Dist., Kaohsiung City 80674, Taiwan (R.O.C.)","李O聖","07-5379899","","有","有"
"26006211","20210728","20210812","真愛石喜樂手作坊","Love Stone joy Handcraft workshop","高雄市苓雅區建華街２０５號１樓","1 F., No. 205, Jianhua St., Lingya Dist., Kaohsiung City 80264, Taiwan (R.O.C.)","石O彬","0986896255","","有","有"
"26006514","20160530","20241029","浤鈦貿易企業行","HOME TAI TRADING ENTERPRISE CO.","高雄市鳳山區林森路336巷13號1樓","1 F., No. 13, Ln. 336, Linsen Rd., Fengshan Dist., Kaohsiung City 830047, Taiwan (R.O.C.)","王O和","07-8213593","07-8213583","有","有"
"26007393","20201109","20250409","美聲文教企業","Beauty Voice Musical Instruments Store","高雄市苓雅區輔仁路153號2樓","2 F., No. 153, Furen Rd., Lingya Dist., Kaohsiung City 802006, Taiwan (R.O.C.)","王O驊","07-3318919","","有","有"
"26008267","20220902","20220902","文化晨間早餐店","WHCC CO.","高雄市苓雅區青年１路１之１號１樓","1 F., No. 1-1, Qingnian 1st Rd., Lingya Dist., Kaohsiung City 802039, Taiwan (R.O.C.)","謝O臻","07-7718669","","有","有"
"26009527","20241231","20241231","禾祿企業社","Aurum Oat Enterprise Co.","高雄市苓雅區自強三路３號３５樓之８","35 F.-8, No. 3, Ziqiang 3rd Rd., Lingya Dist., Kaohsiung City 802751, Taiwan (R.O.C.)","余O芳","","","有","有"
"26010411","20130604","20210811","明馨企業行","MISING CO.","高雄市小港區宏光街４３０號","No. 430, Hongguang St., Xiaogang Dist., Kaohsiung City 81267, Taiwan (R.O.C.)","李O堂","07-8063595","07-8035749","有","有"
"26010756","20190614","20210811","真田文教用品社","Mita Cultural and Educational Supplies Agency Co.","高雄市鳳山區自由路253號","No. 253, Ziyou Rd., Fengshan Dist., Kaohsiung City 83074, Taiwan (R.O.C.)","王O田","07-3310303","07-3322121","有","有"
"26011024","20160524","20210811","祥穎企業社","SHYANG YIING COMPANY","高雄市鳳山區海洋一路15之2號","No. 15-2, Haiyang 1st Rd., Fengshan Dist., Kaohsiung City 83078, Taiwan (R.O.C.)","劉O伶","0980356533","","無","無"
"26011869","20131224","20210812","昱霖企業社","YO LIN ENTERPRISE CO.","高雄市鳥松區中山路２０５號１樓","1 F., No. 205, Zhongshan Rd., Niaosong Dist., Kaohsiung City 83344, Taiwan (R.O.C.)","簡O宏","07-7338519","07-7338520","有","有"
"26011988","20170920","20221006","艾馬室內裝修設計","EMA INTERIOR DECORATION DESIGN CO.","高雄市鳳山區武營路138號1樓","1 F., No. 138, Wuying Rd., Fengshan Dist., Kaohsiung City 830045, Taiwan (R.O.C.)","黃O立","07-7263552","07-7263026","有","有"
"26012059","20131209","20210811","宇安土木包工業","BO CHEUN ENGINEERING CO.","高雄市鳳山區公園街３１１巷７號２樓","2 F., No. 7, Ln. 311, Gongyuan St., Fengshan Dist., Kaohsiung City 83094, Taiwan (R.O.C.)","林O超","07-7925126","07-7929517","無","無"
"26013472","20150723","20221008","緜品社","MIANPIN COMPANY","高雄市大寮區鳳林一路34巷36之21號","No. 36-21, Ln. 34, Fenglin 1st Rd., Daliao Dist., Kaohsiung City 831138, Taiwan (R.O.C.)","黃O楠","07-6414670","","有","有"
"26013851","20110808","20210811","一映國際企業社","ICHIEI INTERNATIONAL COMPANY","高雄市新興區中正三路１１０號６樓之２","6F.-2, No. 110, Zhongzheng 3rd Rd., Xinxing Dist., Kaohsiung City 80052, Taiwan (R.O.C.)","李O貞","07-2356177","","有","有"
"26014465","20120927","20230329","瑞喀食品手工坊","RICO FOOD CO.","高雄市鳥松區大智路96-1號","No. 96-1, Dazhi Rd., Niaosong Dist., Kaohsiung City 833162, Taiwan (R.O.C.)","梁O如","07-3720400","","有","有"
"26014676","20110812","20210812","菊鄉企業行","GAILLARDIA HOMETOWN ENTERPRISE CO.","高雄市三民區新民路８３巷２３號１樓","1 F., No. 23, Ln. 83, Xinmin Rd., Sanmin Dist., Kaohsiung City 80784, Taiwan (R.O.C.)","魏O成","07-3896939","","有","有"
"26015181","20110816","20230125","三合四川辣魅企業行","SAN HE FOOD CO.","高雄市三民區熱河二街１４７號","No. 147, Rehe 2nd St., Sanmin Dist., Kaohsiung City 807007, Taiwan (R.O.C.)","陳O權","07-3153302","","無","無"
"26015393","20220322","20220322","齊威企業行","Qi Wei Enterprise Co.","高雄市鳥松區坔埔路１４巷４號１樓","1F., NO. 4, LN. 14, NANPU RD., NIAOSONG DIST., KAOHSIUNG CITY 833171, TAIWAN (R.O.C.)","謝O燐","0929138001","","有","有"
"26015507","20110818","20250211","茂康企業行","MAO KANG ENTERPRISE CO.","高雄市前鎮區衙松三街31號1樓","1 F., No. 31, Yasong 3rd St., Qianzhen Dist., Kaohsiung City 806032, Taiwan (R.O.C.)","潘O壯","07-2215657","07-2215605","有","有"
