"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"25000040","20150423","20210812","弘格科技有限公司","HONGKO TECHNOLOGY CO., LTD.","新北市新莊區五工六路12號(2樓)","2 F., No. 12, Wugong 6th Rd., Xinzhuang Dist., New Taipei City 24891, Taiwan (R.O.C.)","廖O照","02-22997166","","有","有"
"25000055","20090727","20210813","森杰有限公司","SEN JIE CO., LTD.","臺中市大里區新里里愛心三街66號3樓","3 F., No. 66, Aixin 3rd St., Xinli Vil., Dali Dist., Taichung City 41261, Taiwan (R.O.C.)","陳O杰","0900-111784","04-23397766","有","有"
"25000127","20090803","20210815","動能休閒運動事業有限公司","RISING FORCE LEISURE CO., LTD.","高雄市三民區裕誠路72號1樓","1 F., No. 72, Yucheng Rd., Sanmin Dist., Kaohsiung City 80794, Taiwan (R.O.C.)","洪O勛","0910080374","","有","有"
"25000148","20090813","20210812","中山佛具有限公司","CHUNG SHAN APPLIANCE CO., LTD.","臺中市大里區新仁七街45號1樓","1 F., No. 45, Xinren 7th St., Dali Dist., Taichung City 41249, Taiwan (R.O.C.)","曾O素貞","","","有","有"
"25000251","20090727","20240322","全德旺實業有限公司","FIVE POWER TEAMS CORPORATION","臺北市信義區光復南路495號4樓","4 F., No. 495, Guangfu S. Rd., Xinyi Dist., Taipei City 110007, Taiwan (R.O.C.)","黎O彤","02-27088883","02-27088883","有","有"
"25000288","20190314","20210814","杰毅有限公司","JIEYI HARDWARE CORPORATION","臺中市龍井區中央路三段77巷37號1樓","1 F., No. 37, Ln. 77, Sec. 3, Zhongyang Rd., Longjing Dist., Taichung City 43445, Taiwan (R.O.C.)","黃O娟","04-22710528","04-22710526","有","有"
"25000294","20090818","20250515","學甲食品股份有限公司","SHINEJIA FOODS CO., LTD.","臺南市安定區港尾里下洲子1之24號","No. 1-24, Xiazhouzi, Gangwei Vil., Anding Dist., Tainan City 745009, Taiwan (R.O.C.)","李O欣","06-7820020","","有","有"
"25000344","20100430","20210815","浚盛企業有限公司","CHENTEC PRECISION PLASTICS INTERNATIONAL CO., LTD.","臺南市安南區政安路149巷20號2樓","2 F., No. 20, Ln. 149, Zheng’an Rd., Annan Dist., Tainan City 70969, Taiwan (R.O.C.)","陳O平","06-3551456","06-3551457","有","有"
"25000371","20090729","20210813","旭惠生物科技有限公司","SBS SHUHUI BIO SCIENCE CO., LTD.","南投縣埔里鎮鯉魚路2之9號","No. 2-9, Liyu Rd., Puli Township, Nantou County 54552, Taiwan (R.O.C.)","賴O惠","0492989627","0492991220","有","有"
"25000442","20090731","20240813","洛客科技有限公司","LOKOPOWER TECHNOLOGY COMPANY LIMITED","新北市新莊區五權一路5號5樓之3","5 F.-3, No. 5, Wuquan 1st Rd., Xinzhuang Dist., New Taipei City 248022, Taiwan (R.O.C.)","王O美","02-22019871","02-22030838","有","有"
