"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"60004119","1140409","1140409","正鋐企業社","Cheng Hung Enterprise Co.","新北市土城區金城路3段60巷13號5樓","5 F., No. 13, Ln. 60, Sec. 3, Jincheng Rd., Tucheng Dist., New Taipei City 236619, Taiwan (R.O.C.)","李O蓁","","","有","有"
"60004336","1131210","1131210","霓蘊設品工作室","Rebloom Studio Co.","新北市板橋區三民路2段33號14樓","14 F., No. 33, Sec. 2, Sanmin Rd., Banqiao Dist., New Taipei City 220337, Taiwan (R.O.C.)","黃O庭","","","有","有"
"60005721","1140114","1140114","庫窩工作室","Kuromu Studio","新北市新莊區思源路400號3樓","3 F., No. 400, Siyuan Rd., Xinzhuang Dist., New Taipei City 242034, Taiwan (R.O.C.)","倪O平","","","有","有"
"60006209","1131225","1131225","晟楓商行","Sheng Feng Shang Shop","新北市樹林區工興街１４巷９號3樓","3 F., No. 9, Ln. 14, Gongxing St., Shulin Dist., New Taipei City 238029, Taiwan (R.O.C.)","吳O鳳","","","有","有"
"60007214","1140117","1140117","佳愷企業社","CHIA KAI ENTERPRISE COMPANY","新北市中和區中原二街28號18樓","18 F., No. 28, Zhongyuan 2nd St., Zhonghe Dist., New Taipei City 235024, Taiwan (R.O.C.)","廖O凱","89857700","","有","有"
"60007220","1140117","1140117","秀泰實業社","SU TAE ENTERPRISE COMPANY","新北市三重區新北大道1段123號11樓","11 F., No. 123, Sec. 1, New Taipei Blvd., Sanchong Dist., New Taipei City 241614, Taiwan (R.O.C.)","廖O凱","89857700","","有","有"
"60007376","1140117","1140117","元圓企業社","YUAN YUAN INDUSTRIAL COMPANY","新北市三重區新北大道1段129號4樓","4 F., No. 129, Sec. 1, New Taipei Blvd., Sanchong Dist., New Taipei City 241614, Taiwan (R.O.C.)","廖O凱","89857700","","有","有"
"60007381","1140117","1140117","大山企業社","DA SHAN INDUSTRIAL COMPANY","新北市三重區新北大道1段129號4樓","4 F., No. 129, Sec. 1, New Taipei Blvd., Sanchong Dist., New Taipei City 241614, Taiwan (R.O.C.)","廖O凱","89857700","","有","有"
"60007397","1140117","1140117","民霆實業社","MIN TING ENTERPRISE COMPANY","新北市三重區新北大道1段123號11樓","11 F., No. 123, Sec. 1, New Taipei Blvd., Sanchong Dist., New Taipei City 241614, Taiwan (R.O.C.)","廖O凱","89857700","","有","有"
"60007869","1131231","1131231","君霖百貨商行","Junlin Department Store","新北市土城區中華路1段36號7樓之1","7 F.-1, No. 36, Sec. 1, Zhonghua Rd., Tucheng Dist., New Taipei City 236029, Taiwan (R.O.C.)","朱O君","","","有","有"
