"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"70000215","19950815","20240111","一友企業股份有限公司","YHE YOO ENTERPRISE CO., LTD.","臺南市安南區安順里開安路201號","No. 201, Kai’an Rd., Anshun Vil., Annan Dist., Tainan City 709005, Taiwan (R.O.C.)","陳O和","06-2476211","","有","有"
"70005915","19790206","20240703","千興不銹鋼股份有限公司","CHIEN SHING STAINLESS STEEL CO., LTD.","臺南市麻豆區埤頭里工業路222號","No. 222, Gongye Rd., Pitou Vil., Madou Dist., Tainan City 721011, Taiwan (R.O.C.)","魏O全","06-5703271-5","06-5700296","有","有"
"70006007","19700204","20241213","永利興工業股份有限公司","YEONG RI SHING INDUSTRY JOINT STOCK CO., LTD.","臺南市安南區安和路4段467號","No. 467, Sec. 4, Anhe Rd., Annan Dist., Tainan City 709036, Taiwan (R.O.C.)","林O祥","06-2569081","06-2555332","有","有"
"70011711","19770607","20230414","生泰工業股份有限公司","TAI & SONS INDUSTRIAL CO., LTD.","臺南市安南區安東里26鄰安和路2段54巷223號","No. 223, Ln. 54, Sec. 2, Anhe Rd., 26th Neighborhood, Andong Vil., Annan Dist., Tainan City 709032, Taiwan (R.O.C.)","蔡O泰","06-3559977","06-3561581","有","有"
"70013632","20190918","20210811","利興塑膠廠","Li Sing PLASTICS CO.","臺南市安南區總頭里長溪路2段486巷37號","No. 37, Ln. 486, Sec. 2, Changxi Rd., Zongtou Vil., Annan Dist., Tainan City 70968, Taiwan (R.O.C.)","施O同","06-2470279","","有","有"
"70019410","19741129","20230326","青峯企業股份有限公司","CHING HOUNG ENTERPRISES CO., LTD.","臺南市東區富裕里裕豐街14號12樓","12 F., No. 14, Yufeng St., Fuyu Vil., East Dist., Tainan City 701011, Taiwan (R.O.C.)","王O雅","06-2567015-6","","有","有"
"70030512","19900216","20230818","進大塑膠工業股份有限公司","JINN-DAH INDUSTRIES PLASTIC CO., LTD.","臺南市安南區本原街3段136巷20號","No. 20, Ln. 136, Sec. 3, Benyuan St., Annan Dist., Tainan City 709042, Taiwan (R.O.C.)","","06-2564646","06-2462938","無","無"
"70031110","19790403","20210814","清豐企業股份有限公司","CHENG FENG ENTERPRISES CO., LTD.","臺南市安南區塩田里工業二路16號","No. 16, Gongye 2nd Rd., Annan Dist., Tainan City 70955, Taiwan (R.O.C.)","葉O鴻","06-3843879","06-3843885","有","有"
"70033356","19781104","20220705","順大工業股份有限公司","LIONSCORE INDUSTRIAL CO., LTD.","臺南市中西區永福路1段189號12樓","12 F., No. 189, Sec. 1, Yongfu Rd., West Central Dist., Tainan City 700019, Taiwan (R.O.C.)","蘇O雄","06-7226161","06-7222241","有","有"
"70045819","20100505","20210812","慶隆爆竹煙火工廠","QING LONG FIRECRACKER FIREWORK FACTORY","臺南市安南區城南里青砂街1段65巷61弄43號1樓","1 F., No. 43, Aly. 61, Ln. 65, Sec. 1, Qingsha St., Chengnan Vil., Annan Dist., Tainan City 70948, Taiwan (R.O.C.)","賴O頓","0938735999","06-2575123","有","有"
"70350042","19990624","20241122","頂暘太陽能科技有限公司","TYNSUN SOLAR ENERGY CORP.","新北市中和區大仁街20巷50號2樓","2 F., No. 50, Ln. 20, Daren St., Zhonghe Dist., New Taipei City 235084, Taiwan (R.O.C.)","郭O福","037-465545","037-465545","有","有"
"70350113","20200922","20230618","瑪黑室內裝修設計工程有限公司","MARAIS DESIGN INC","臺北市松山區光復南路32巷19號","No. 19, Ln. 32, Guangfu S. Rd., Songshan Dist., Taipei City 105047, Taiwan (R.O.C.)","朱O慶","02-2570-2360","","有","有"
"70350161","19990505","20210813","金百泰興業有限公司","KING BI TAI CO., LTD.","新北市板橋區文聖街205巷4號2樓","2 F., No. 4, Ln. 205, Wensheng St., Banqiao Dist., New Taipei City 22044, Taiwan (R.O.C.)","盧O琿","02-22530723","02-22524291","有","有"
"70350227","19990420","20210815","欣暘國際有限公司","CHRISEE INTERNATIONAL CO., LTD.","新北市林口區民族路8號6樓","6 F., No. 8, Minzu Rd., Linkou Dist., New Taipei City 24462, Taiwan (R.O.C.)","余O蘭","02-26000677","02-26003371","有","有"
