"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"35000420","20030916","20210811","一品獸肉號","YI PING BUTCHER SHOP","新北市蘆洲區中山路５０巷５０號中山民營場甲肉７號攤","No. 50, Ln. 50, Luzhou Dist., New Taipei City 247, Taiwan (R.O.C.)","楊O妮","0937-881-722","02-8961-1412","有","有"
"35001814","19790614","20240314","明璋資產股份有限公司","MING ZHANG ASSET CORP., LIMITED","臺北市中山區民生東路1段42號4樓之3","4 F.-3, No. 42, Sec. 1, Minsheng E. Rd., Zhongshan Dist., Taipei City 104612, Taiwan (R.O.C.)","陳O明","02-25684959","02-25429059","有","有"
"35003432","19750111","20231118","三石礦棉科技股份有限公司","TRISTONE TECHNOLOGY INC.","臺北市中山區松江路76號4樓之2","4 F.-2, No. 76, Songjiang Rd., Zhongshan Dist., Taipei City 104091, Taiwan (R.O.C.)","賴O雪清","02-2503-3456","02-2503-1928","有","有"
"35003756","19751128","20230618","大川工業股份有限公司","DA CHWAN INDUSTRIAL CO., LTD.","新北市三重區中興南街70號","No. 70, Zhongxing S. St., Sanchong Dist., New Taipei City 241017, Taiwan (R.O.C.)","鄭O嘉","02-29956277","","有","有"
"35004066","19920729","20230610","大川實業有限公司","DAH CHUAN INTERNATIONAL CO., LTD.","新北市新莊區復興路3段61號","No. 61, Sec. 3, Fuxing Rd., Xinzhuang Dist., New Taipei City 242035, Taiwan (R.O.C.)","黃O芳","02-29929927","","有","有"
"35004734","19840918","20240105","永裕鋼鐵工程股份有限公司","YUNG YU STEEL & IRON ENGINEERING CO., LTD.","臺北市中山區農安街200號3樓","3 F., No. 200, Nong’an St., Zhongshan Dist., Taipei City 104069, Taiwan (R.O.C.)","陳O江","02-25517561","","有","有"
"35004869","19871210","20210812","三申機械工業股份有限公司","THREE BROTHERS MACHINERY INDUSTRIAL CO., LTD.","桃園市新屋區望間里望間路450號","No. 450, Wangjian Rd., Wangjian Vil., Xinwu Dist., Taoyuan City 32746, Taiwan (R.O.C.)","田O豪","03-4768361","03-4768212","有","有"
"35005353","20040324","20210812","三福立機械工業有限公司","SAN FU LI MACHINERY CO., LTD.","新北市新莊區新樹路551巷4號","No. 4, Ln. 551, Xinshu Rd., Xinzhuang Dist., New Taipei City 24262, Taiwan (R.O.C.)","鄭O波","02-22055265","02-29954547","有","有"
"35005374","19721213","20210813","得興貿易有限公司","DAI SHING TRADING CO., LTD.","臺北市中山區中山北路2段170號5樓之1","5F.-1, No. 170, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 10452, Taiwan (R.O.C.)","鄭O男","02-25911216","","有","有"
"35005889","19781230","20230403","大明鑄器鐵工廠股份有限公司","TA MING CASTING MACHINERY CO., LTD.","新北市三重區福德北路三○號","No. 30, Fude N. Rd., Sanchong Dist., New Taipei City 241048, Taiwan (R.O.C.)","陳O政","02-29732492","","無","無"
"35006058","19920617","20230623","中信實業有限公司","CAN BELIEVED CO., LTD.","新北市板橋區國慶路213巷21號12樓","12 F., No. 21, Ln. 213, Guoqing Rd., Banqiao Dist., New Taipei City 220557, Taiwan (R.O.C.)","陳O三","22632336","29557858","無","無"
"35006917","19850510","20210814","大地工業股份有限公司","GOODCOMER CO., LTD.","新北市蘆洲區重陽街14號1樓","1 F., No. 14, Chongyang St., Luzhou Dist., New Taipei City 24747, Taiwan (R.O.C.)","羅O珠","02-22859830","22826002","有","有"
"35007514","19760323","20230628","大眾針織股份有限公司","TA CHUNG KNITTING CO., LTD.","臺北市內湖區瑞光路583巷23號3樓","3 F., No. 23, Ln. 583, Ruiguang Rd., Neihu Dist., Taipei City 114694, Taiwan (R.O.C.)","黃O茹","87976999","87973999","有","有"
"35007628","19820616","20230808","三江電機企業股份有限公司","SAN JIANG ELECTRIC MFG. CO., LTD.","新北市樹林區光興街87號","No. 87, Guangxing St., Shulin Dist., New Taipei City 238036, Taiwan (R.O.C.)","凃O光","02-26763921","02-26763905","有","有"
"35008035","19790626","20210813","三協彫刻廠股份有限公司","SAN SHYE ENGRAVING FACTORY CO., LTD.","桃園市龜山區福源里湖山街180巷1弄3號","No. 3, Aly. 1, Ln. 180, Hushan St., Fuyuan Vil., Guishan Dist., Taoyuan City 33348, Taiwan (R.O.C.)","王O林","03-3295076","03-3295901","有","有"
"35008696","19881214","20220615","三達彩色印刷股份有限公司","SAN TA PRESS CO., LTD.","新北市新莊區化成路25號","No. 25, Huacheng Rd., Xinzhuang Dist., New Taipei City 242039, Taiwan (R.O.C.)","林O陵","02-29974866","02-29965811","有","有"
"35008719","19970509","20210812","三星企業有限公司","THREE STARS HON ENTERPRISE CO., LTD.","新北市三峽區三樹路222巷26號","No. 26, Ln. 222, Sanshu Rd., Sanxia Dist., New Taipei City 23741, Taiwan (R.O.C.)","洪O強","02-2671-2811-2","02-2671-0054","有","有"
"35008746","19880913","20210815","久恆工業股份有限公司","CHIU HENG INDUSTRIAL CO., LTD.","新北市三重區中正北路540巷11號","No. 11, Ln. 540, Zhongzheng N. Rd., Sanchong Dist., New Taipei City 24157, Taiwan (R.O.C.)","莊O儒","02-29816551","02-29816550","有","有"
"35008838","19810901","20241122","三和企業股份有限公司","SAN HO ENTERPRISE CO., LTD.","新北市林口區民有街22號2樓","2 F., No. 22, Minyou St., Linkou Dist., New Taipei City 244020, Taiwan (R.O.C.)","郭O耀","02-26016966","02-26018729","有","有"
"35009673","19850827","20221102","台安特殊鋼鐵股份有限公司","TAI AN SPECIAL STEEL & IRON CO., LTD.","新北市五股區五權八路15號","No. 15, Wuquan 8th Rd., Wugu Dist., New Taipei City 248021, Taiwan (R.O.C.)","陳O維","02-22997585","02-22990625","有","有"
