"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"21100531","20221115","20221115","社團法人台灣公共衛生學會","Taiwan Public Health Association","台北市中正區徐州路17號521室","No. 17, Xuzhou Rd., Zhongzheng Dist., Taipei City 100025, Taiwan (R.O.C.)","陳O中","02-33668015","","有","有"
"21102881","20181222","20231208","財團法人佛陀教育基金會","The Corporate Body of the Buddha Educational Foundation","臺北市中正區杭州南路１段５５號１１樓","11F., NO.55, SEC. 1, HANGZHOU S. RD., ZHONGZHENG DIST., TAIPEI CITY 10054, TAIWAN (R.O.C.)","邱O達","02-23951198","02-23913415","有","有"
"21200166","19840901","20250103","安彬貿易有限公司","AN-BIN TRADING CO., LTD.","臺北市松山區南京東路4段53巷11弄5號1樓","1 F., No. 5, Aly. 11, Ln. 53, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10551, Taiwan (R.O.C.)","張O真","02-27126239","02-27127988","有","有"
"21200285","19831219","20240830","浩威自動化股份有限公司","HAOWELL AUTOMATION CO., LTD.","新北市汐止區大同路1段302巷26號","No. 26, Ln. 302, Sec. 1, Datong Rd., Xizhi Dist., New Taipei City 22146, Taiwan (R.O.C.)","","02-26414493","02-26479365","無","無"
"21200291","19831219","20210815","康萊興業股份有限公司","FOUR WINDS  CORPORATION","臺北市信義區基隆路1段176號12樓","12 F., No. 176, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 11072, Taiwan (R.O.C.)","沈O鏑","02-27688389","02-27687955","有","有"
"21201405","19920902","20210815","百電企業有限公司","WEN POR ENTERPRISE CO., LTD.","臺北市大安區光復南路574號3樓","3 F., No. 574, Guangfu S. Rd., Da’an Dist., Taipei City 10695, Taiwan (R.O.C.)","陳O廷","02-27092072","","有","有"
"21201427","19850422","20230524","寅新實業有限公司","IN-SING WINNER ENTERPRISE CO., LTD.","臺北市中山區復興北路2號5樓之6","5 F.-6, No. 2, Fuxing N. Rd., Zhongshan Dist., Taipei City 104100, Taiwan (R.O.C.)","曾O仁","02-2772-2088","2775-4768","有","有"
"21201566","20130305","20210813","千山廣告工程有限公司","QIAN-SHAN AD DESIGN CO., LTD.","臺北市松山區延壽街42號1樓","1 F., No. 42, Yanshou St., Songshan Dist., Taipei City 10578, Taiwan (R.O.C.)","章O","02-25285799","","有","有"
"21202426","19840111","20210813","立邁斯股份有限公司","LIMAX INTERNATIONAL INC.","臺北市松山區南京東路4段93號11樓","11 F., No. 93, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10580, Taiwan (R.O.C.)","徐O","02-27130203","02-27132748","有","有"
"21203467","19840112","20210814","錦昊國際有限公司","MOTOQUIP INTERNATIONAL CO., LTD.","臺北市松山區八德路4段465號7樓","7 F., No. 465, Sec. 4, Bade Rd., Songshan Dist., Taipei City 10566, Taiwan (R.O.C.)","李O時","02-27685796","02-27491027","有","有"
"21203706","19840113","20210814","雲嘉企業有限公司","YOUNG GALAXY ENTERPRISE CO., LTD.","臺北市松山區光復北路11巷46號4樓","4 F., No. 46, Ln. 11, Guangfu N. Rd., Songshan Dist., Taipei City 10560, Taiwan (R.O.C.)","林O茂","02-27687191-3","02-27694397","有","有"
"21204509","19840409","20231026","貝大貿易股份有限公司","BETATEX CORPORATION","臺北市松山區健康路168號5樓","5 F., No. 168, Jiankang Rd., Songshan Dist., Taipei City 10586, Taiwan (R.O.C.)","","02-27659606","","無","無"
"21204629","20000426","20210814","立鼎工程有限公司","LEADING ENGINEERS CORPORATION","臺北市內湖區瑞光路26巷20弄25號3樓","3 F., No. 25, Aly. 20, Ln. 26, Ruiguang Rd., Neihu Dist., Taipei City 11491, Taiwan (R.O.C.)","許O傑","02-87926688","02-87925588","有","有"
"21204677","19840210","20230522","豪葳企業有限公司","PRO AUTO ELECTRONIC INC.","新北市林口區民有街152號2樓之1","2 F.-1, No. 152, Minyou St., Linkou Dist., New Taipei City 244020, Taiwan (R.O.C.)","郭O常","02-26002307","02-26088307","有","有"
"21204867","19840307","20240828","台灣晶技股份有限公司","TXC CORPORATION","臺北市北投區中央南路二段16號4樓","4 F., No. 16, Sec. 2, Zhongyang S. Rd., Beitou Dist., Taipei City 112030, Taiwan (R.O.C.)","林O興","02-28941202","03-4696954","有","有"
"21205009","19950828","20241228","有儀室內裝修有限公司","QU YIE DECORATION CO., LTD.","臺北市信義區永吉路30巷151弄13號1樓","1 F., No. 13, Aly. 151, Ln. 30, Yongji Rd., Xinyi Dist., Taipei City 11065, Taiwan (R.O.C.)","","02-27688457","","無","無"
"21205057","19840209","20230106","壯昆企業有限公司","JUANG KUEN ENTERPRISE CO., LTD.","臺北市大安區信義路4段61號8樓","8 F., No. 61, Sec. 4, Xinyi Rd., Da’an Dist., Taipei City 106685, Taiwan (R.O.C.)","賴O儀","02-27031764","02-27032771","無","無"
"21205520","19840131","20210812","成宙企業有限公司","SAMAFE TAIWAN CO., LTD.","臺北市松山區民生東路4段54號9樓","9 F., No. 54, Sec. 4, Minsheng E. Rd., Songshan Dist., Taipei City 10574, Taiwan (R.O.C.)","英O珠","02-27139903","02-27151241","有","有"
