"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"48000140","19800119","20210813","一見成企業股份有限公司","E. CHIEN CHEN ENTERPRISE CO., LTD.","新竹縣竹東鎮大鄉里中豐路三段304巷2號","No. 2, Ln. 304, Sec. 3, Zhongfeng Rd., Daxiang Vil., Zhudong Township, Hsinchu County 31052, Taiwan (R.O.C.)","陳O星","035-962528","","有","有"
"48000161","19880421","20210815","大豐玻璃工業股份有限公司","TA FENG GLASS INDUSTRIAL CO., LTD.","新竹市光華二街72巷81號","No. 81, Ln. 72, Guanghua 2nd St., North Dist., Hsinchu City 30052, Taiwan (R.O.C.)","曾O正","03-5823263","03-5821530","有","有"
"48001416","19741203","20210812","大秦電器工業有限公司","DA CIN ELECTRIC INDUSTRIAL CO., LTD.","新竹縣竹東鎮二重里中興路3段294號","No. 294, Sec. 3, Zhongxing Rd., Erchong Vil., Zhudong Township, Hsinchu County 31054, Taiwan (R.O.C.)","劉O廷","035-962748","","有","有"
"48015805","20181106","20210811","冠瀧國際企業","GuanLong Koreafood Business CO.","桃園市八德區大千里東勇街45巷31號1樓","1 F., No. 31, Ln. 45, Dongyong St., Daqian Vil., Bade Dist., Taoyuan City 33458, Taiwan (R.O.C.)","李O玲","03-3771648","","有","有"
"48038413","20021022","20210812","福泰號","HO-TAI MEAT CO.","消費市場","NO.3, CONSUME MARKET, CHONG LIN HSIANG, HSINJU COUNTY, TAIWAN, R.O.C.","李O琴","08-732-1023","08-732-5079","有","有"
"48054308","19780907","20210812","沙坑股份有限公司","SHA KENG TEA MANUFACTORY","新竹縣橫山鄉沙坑村中豐路三段68號","No. 68, Sec. 3, Zhongfeng Rd., Hengshan Township, Hsinchu County 31243, Taiwan (R.O.C.)","許O清","03-5811292","03-5811254","有","有"
"48061981","19931230","20210815","昌裕機械股份有限公司","FU-CHANG-YU MACHINERY CO., LTD.","新竹縣竹東鎮大同路89號","No. 89, Datong Rd., Zhudong Township, Hsinchu County 31044, Taiwan (R.O.C.)","傅O貴","03-5992206","03-5962736","有","有"
"48119392","20021022","20021022","裕豐行","LU-FENG CO.","新竹縣竹東鎮頭重里竹中路９５號","NO.95, JUCHUNG RD., JUTUNG TOWN, HSINCHI, TAIWAN, R.O.C.","吳O梅英","08-732-1023","08-732-5079","無","無"
"48127879","19840223","20210814","富高針織廠股份有限公司","FU KAO KNITTING MFG. CO., LTD.","新竹縣芎林鄉水坑村文華街316號","No. 316, Wenhua St., Qionglin Township, Hsinchu County 30743, Taiwan (R.O.C.)","林O樹","03-5924269","03-5922281","有","有"
"48128202","20160524","20230322","仕達企業社","FLURRY BUSINESS COMPANY","桃園市八德區大信里興豐路1156巷2弄8號(1樓)","1 F., No. 8, Aly. 2, Ln. 1156, Xingfeng Rd., Daxin Vil., Bade Dist., Taoyuan City 334023, Taiwan (R.O.C.)","林O駿","0913565616","","有","有"
"48129743","20021022","20021022","華昌號","HUA CHANG CO.","新竹縣竹東鎮商華市場７０號","NO.70, SHUNGHUA MARKET, JUTUNG TOWN, HSINJU COUNTY, TAIWAN, R.O.C.","林O","08-732-1023","08-732-5079","無","無"
"48148100","19770811","20240222","華聯電器股份有限公司","WILLIAM ELECTRIC & BATTERY CO., LTD.","新竹市東區世界街52號10樓","10 F., No. 52, Shijie St., East Dist., Hsinchu City 300026, Taiwan (R.O.C.)","沈O堯","03-5921088","03-5922828","有","有"
"48149017","19790814","20250604","源盛爐機械股份有限公司","YUAN SHENG LOO MACHINERY CO., LTD.","新竹縣竹北市新光一街21號1樓","1 F., No. 21, Xinguang 1st St., Zhubei City, Hsinchu County 302009, Taiwan (R.O.C.)","張O文","035-596105-9","035-593732","有","有"
"48149023","19790424","20210813","新高國際股份有限公司","HSIN KOU INTERNATIONAL CO., LTD.","臺北市大安區大安路1段84巷13號3樓","3 F., No. 13, Ln. 84, Sec. 1, Da’an Rd., Da’an Dist., Taipei City 10685, Taiwan (R.O.C.)","林O利","02-27819811","02-27516763","有","有"
"48150034","20021022","20021022","新宮號","SINGER MEAT CO.","新竹縣竹東鎮中興路三段１２４號","NO.124, SEC.3, CHUNGSHING RD., JUTUNG TOWN, HSINJU COUNTY, TAIWAN, R.O.C.","呂O貴","08-732-1023","08-732-5079","有","有"
"48154502","19750306","20210902","志富國際股份有限公司","HSINCHU GLASS WORKS, INC.","臺北市中山區南京東路2段77號13樓","13 F., No. 77, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 10457, Taiwan (R.O.C.)","黃O國","02-23142200","","有","有"
"48154904","20181120","20210811","好食好食企業社","NATURAL HEALTHY TASTY CO.","桃園市桃園區汴洲里春日路1629巷95號","No. 95, Ln. 1629, Chunri Rd., Bianzhou Vil., Taoyuan Dist., Taoyuan City 33051, Taiwan (R.O.C.)","吳O真","03-3240488","03-3468014","有","有"
"48188600","20240802","20240802","日興企業行","RISHENG FURNITURE Co.","桃園市龍潭區佳安里文化路995巷1號1樓","1 F., No. 1, Ln. 995, Wenhua Rd., Jia’an Vil., Longtan Dist., Taoyuan City 325006, Taiwan (R.O.C.)","李O琴","","","有","有"
"48189805","20160617","20230116","金丸企業社","KANEMARU ENTERPRISE CO.","桃園市中壢區普義里溪洲街２６７巷２３號九樓","9F., No. 23, Ln. 267, Xizhou St., Puyi Vil., Zhongli Dist.,  Taoyuan City , Taiwan (R.O.C.)","朱O辰","03-4639092","","無","無"
"48200506","19980922","20230811","台灣森源林業股份有限公司","TAIWAN MORIMODO FORESTRY CO., LTD.","新竹縣竹東鎮頭重里中興路四段970號2樓","2F., No. 970, Sec. 4,  Zhongxing Rd., Touchong Vil., Zhudong Township,  Hsinchu County 310, Taiwan (R.O.C.)","雷O翔","035-950519","035-950529","有","有"
"48201955","20021022","20210811","榮興肉商店","RON SIN MEAT STORE","新竹縣竹東鎮二重里中興路一鄰三段１４２號","No. 142, Sec. 3, Zhongxing Rd., 1st Neighborhood, Erchong Vil., Zhudong Township, Hsinchu County 31054, Taiwan (R.O.C.)","劉O鐿","08-732-1023","08-732-5079","有","有"
"48219499","19750822","20210812","鼎泰家具廠股份有限公司","HWANGS CO., LTD.","新竹縣竹東鎮東華里10鄰東林路48號3樓","3 F., No. 48, Donglin Rd., 10th Neighborhood, Donghua Vil., Zhudong Township, Hsinchu County 31047, Taiwan (R.O.C.)","黃O星","03-5969768","03-5969799","有","有"
"48220405","20210528","20230116","祥和盛珠寶設計","MIN Jewellery Co.","桃園市中壢區華愛里榮民南路231巷2弄56號1樓","1 F., No. 56, Aly. 2, Ln. 231, Rongmin S. Rd., Hua’ai Vil., Zhongli Dist., Taoyuan City 320046, Taiwan (R.O.C.)","彭O","0958548268","","無","無"
"48400125","19970808","20231201","政裕鋼鐵股份有限公司","JENG YUH STEEL CO., LTD.","新竹縣竹東鎮大明路228號","No. 228, Daming Rd., Zhudong Township, Hsinchu County 31042, Taiwan (R.O.C.)","傅O榮","035-965206","035-955456","有","有"
"48400194","20180409","20210811","華堂企業社","HUATANG HARDWARE MOULD CO.","桃園市中壢區中央里裕民街26-1號11樓","11 F., No. 26-1, Yumin St., Zhongyang Vil., Zhongli Dist., Taoyuan City 32043, Taiwan (R.O.C.)","林O澔","03-3781848","03-3781848","有","有"
"48400770","20210223","20210811","鑫瀧汽車商行","XL Motors STORE","桃園市桃園區東埔里正康一街101之2號","No. 101-2, Zhengkang 1st St., Dongpu Vil., Taoyuan Dist., Taoyuan City 33043, Taiwan (R.O.C.)","王O銘","02-25858756","","有","有"
"48400785","20050506","20210811","世豐電子工業社","SHYH FENG ELECTRONIC WORKS CO.","新竹縣竹東鎮鷄林里北興路一段４６１號","No. 461, Sec. 1, Beixing Rd., Zhudong Township, Hsinchu County 31042, Taiwan (R.O.C.)","呂O豐","03-3028800","03-3021021","有","有"
