"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"64104430","20180416","20210814","家樂設計有限公司","Family Cheers Design Co., Ltd.","臺中市南屯區東興路二段229號10樓之5","10F.-5, No. 229, Sec. 2, Dongxing Rd., Nantun Dist., Taichung City 40864, Taiwan (R.O.C.)","劉O臺","04-24713065","","有","有"
"64105114","20180119","20231020","久豪國際車業有限公司","JIOUHAU INTL CAR IND. CO., LTD.","臺中市南屯區新生里環中路四段395號","No. 395, Sec. 4, Huanzhong Rd., Xinsheng Vil., Nantun Dist., Taichung City 408016, Taiwan (R.O.C.)","吳O縉","04-22585520","","無","無"
"64106303","20180122","20210814","彩馨國際有限公司","Choi Hain international Limited","臺中市后里區太平里太平路32之15號1樓","1 F., No. 32-15, Taiping Rd., Taiping Vil., Houli Dist., Taichung City 42157, Taiwan (R.O.C.)","李O棋","0932529997","","有","有"
"64107008","20200319","20230202","喬熙企業有限公司","GCGC Enterprise Co., Ltd.","臺中市西屯區潮洋里龍門二街45號2樓","2 F., No. 45, Longmen 2nd St., Chaoyang Vil., Xitun Dist., Taichung City 407027, Taiwan (R.O.C.)","王O蓁","04-26150815","","有","有"
"64109809","20180123","20210814","捷研生物科技有限公司","JIE YAN BIOTECHNOLOGY CO., LTD.","臺中市大里區健民里仁化路221巷46號","No. 46, Ln. 221, Renhua Rd., Jianmin Vil., Dali Dist., Taichung City 41278, Taiwan (R.O.C.)","施O捷","04-24917446","","無","無"
"64111609","20180206","20210814","歐立納有限公司","ORIGINAL PACKING CO., LTD","臺中市北屯區廍子里環太東路666號1樓","1 F., No. 666, Huantai E. Rd., Beitun Dist., Taichung City 40661, Taiwan (R.O.C.)","紀O霞","04-23932926","","無","無"
"64113509","20180706","20210813","森沐工程有限公司","SEN.MU ENGINEERING CO., LTD.","臺中市北屯區軍功里東山路一段289之10號","No. 289-10, Sec. 1, Dongshan Rd., Jungong Vil., Beitun Dist., Taichung City 40641, Taiwan (R.O.C.)","張O明","0937236552","0422392230","有","有"
"64115302","20230517","20230517","聚大智能科技股份有限公司","HARTECH INTELLIGENT SOLUTIONS INC.","臺中市大里區健民里仁化路125巷18弄6號","No. 6, Aly. 18, Ln. 125, Renhua Rd., Jianmin Vil., Dali Dist., Taichung City 412039, Taiwan (R.O.C.)","林O輝","04-25604141","","有","有"
"64118504","20180315","20210812","吉恩田貿易有限公司","KIANTA Trading Co., Ltd.","臺中市南區和平里忠明南路758號40樓","40 F., No. 758, Zhongming S. Rd., Heping Vil., South Dist., Taichung City 40255, Taiwan (R.O.C.)","林O生","04-37069001#113","","有","有"
"64119406","20200918","20210813","琺逗烘焙企業股份有限公司","Fun-duo Enterprise Co., Ltd.","臺中市南區永興里高工路371號3樓","3 F., No. 371, Gaogong Rd., Yongxing Vil., South Dist., Taichung City 40241, Taiwan (R.O.C.)","黃O權","04-22624040","04-22624079","有","有"
"64120207","20180201","20210814","思諾博德有限公司","Snowball Multimedia Co., Ltd.","臺中市西區東興路三段160號8樓之3","8F.-3, No. 160, Sec. 3, Dongxing Rd., West Dist., Taichung City 40356, Taiwan (R.O.C.)","陳O源","04-23280389","","有","有"
"64127659","20180419","20221006","富禾盛興業股份有限公司","Flourish engineering Ltd.","臺中市南屯區文山里寶山三街26號2樓","2 F., No. 26, Baoshan 3rd St., Wenshan Vil., Nantun Dist., Taichung City 408014, Taiwan (R.O.C.)","柳O娜","0928976579","","有","有"
"64127665","20210805","20240326","笠谷精肉國際有限公司","NIKU CO., LTD.","臺中市南屯區大墩南路188號1樓","1 F., No. 188, Dadun S. Rd., Nantun Dist., Taichung City 408025, Taiwan (R.O.C.)","陳O伶","0963555553","","有","有"
"64127715","20050929","20210815","日新食品工業有限公司","JIH HSIN FOODSTUFF CO., LTD.","雲林縣土庫鎮宮北里建國路98號1樓","1 F., No. 98, Jianguo Rd., Gongbei Vil., Tuku Township, Yunlin County 63345, Taiwan (R.O.C.)","黃O揚","05-6622622","05-6621510","有","有"
"64127742","20180124","20240510","增天美國際貿易有限公司","TZENG TIAN MEI INTERNATIONAL TRADE CO., LTD.","臺中市北屯區景賢六路15號2樓","2 F., No. 15, Jingxian 6th Rd., Beitun Dist., Taichung City 40642, Taiwan (R.O.C.)","張O芙","04-23351939","","有","有"
"64129002","20180124","20210815","哈特工具有限公司","Hot Tool Enterprise Co., Ltd.","臺中市北屯區后庄里后庄七街9號1樓","1 F., No. 9, Houzhuang 7th St., Houzhuang Vil., Beitun Dist., Taichung City 40682, Taiwan (R.O.C.)","陳O鈞","04-23100399","04-23100366","有","有"
"64131302","20180205","20210814","金立精密科技有限公司","Jli Precision Technology Co., Ltd.","臺中市潭子區甘蔗里24鄰勝利六街2號5樓","5 F., No. 2, Shengli 6th St., 24th Neighborhood, Ganzhe Vil., Tanzi Dist., Taichung City 42750, Taiwan (R.O.C.)","許O章","05-2169996","05-2250365","有","有"
"64131605","20190412","20210813","鈦廸數位娛樂有限公司","Taidi Digital Entertainment Limited","臺中市大里區東湖里泉水街86號5樓","5 F., No. 86, Quanshui St., Donghu Vil., Dali Dist., Taichung City 41264, Taiwan (R.O.C.)","張O波","04-24938007#17","N/A","無","無"
"64132800","20180319","20240815","依加倍兒國際有限公司","ADATOLIYA INTERNATIONAL LLC.","臺中市西屯區潮洋里朝馬七街38號3樓","3 F., No. 38, Chaoma 7th St., Chaoyang Vil., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)","","04-22544008","04-22544038","無","無"
"64134309","20180123","20210814","威格仕紡織有限公司","VEGAS TEXTILE CO., LTD.","臺中市南屯區京展街242號","No. 242, Jingzhan St., Nantun Dist., Taichung City 40876, Taiwan (R.O.C.)","林O美","04-23821482","04-23821483","有","有"
"64136003","20180312","20221101","耀星流行有限公司","Yaoxing Popular Limited company","臺中市西屯區文心路三段294之1號1樓","1 F., No. 294-1, Sec. 3, Wenxin Rd., Xitun Dist., Taichung City 407041, Taiwan (R.O.C.)","何O珍","04-22956319","","有","有"
"64138001","20180122","20210814","德晟節能工程有限公司","WEST RIVER AIR ENGINEERING LTD.","臺中市北屯區平順里大連路三段16號10樓之2","10F.-2, No. 16, Sec. 3, Dalian Rd., Pingshun Vil., Beitun Dist., Taichung City 40649, Taiwan (R.O.C.)","林O穎","04-22472136","","有","有"
"64142602","20180629","20210811","太原茶莊","TAI YUAN TEAHOUSES CO.","雲林縣虎尾鎮新興里福民路中央市場六號","No. 6, Fumin Rd., Xinxing Vil., Huwei Township, Yunlin County 63242, Taiwan (R.O.C.)","王O揚","05-6323453","","有","有"
