"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"11000843","20150506","20250327","一順砂輪工業股份有限公司","YI SHUN EMERY WHEEL INDUSTRIAL CO., LTD.","臺北市中山區新生北路1段47巷6號1樓","1 F., No. 6, Ln. 47, Sec. 1, Xinsheng N. Rd., Zhongshan Dist., Taipei City 10456, Taiwan (R.O.C.)","古O亨","02-25717356","02-25641133","有","有"
"11002602","19830531","20210815","一品建材股份有限公司","YI-PING CONSTRUCTION MATERIAL CO.","新北市樹林區三俊街115號","No. 115, Sanjun St., Shulin Dist., New Taipei City 23864, Taiwan (R.O.C.)","邱O勤","02-26891101","02-26896350","有","有"
"11002716","19990427","20250317","戰國策網路科技股份有限公司","NSS network technology Co., Ltd.","臺北市中正區重慶南路1段43號5樓","5 F., No. 43, Sec. 1, Chongqing S. Rd., Zhongzheng Dist., Taipei City 100003, Taiwan (R.O.C.)","李O碧","02-7728-6078","02-2388-8286","有","有"
"11005375","19931207","20230516","力達國際貿易有限公司","K.N. ORIENTAL INT'L CO., LTD.","新北市林口區八德路120號9樓之3","9 F.-3, No. 120, Bade Rd., Linkou Dist., New Taipei City 244007, Taiwan (R.O.C.)","許O仲","02-2514-0122","","有","有"
"11005404","19680401","20230614","力大貿易股份有限公司","GIANT TRADING CO., LTD.","臺北市中山區南京東路3段91號2樓","2 F., No. 91, Sec. 3, Nanjing E. Rd., Zhongshan Dist., Taipei City 104508, Taiwan (R.O.C.)","楊O鈞","02-25075911","02-25065269","有","有"
"11005431","19790518","20210814","力華貿易股份有限公司","TONG BROTHERS & CO., LTD.","臺北市大安區仁愛路4段29之2號2樓","2 F., No. 29-2, Sec. 4, Ren’ai Rd., Da’an Dist., Taipei City 10685, Taiwan (R.O.C.)","董O閎","02-2731-1331","02-27769085","有","有"
"11007515","20010802","20230830","七巧通運股份有限公司","PAN JUPITER TRANSPORT CO., LTD.","臺北市中山區建國北路2段147之2號","No. 147-2, Sec. 2, Jianguo N. Rd., Zhongshan Dist., Taipei City 104476, Taiwan (R.O.C.)","藤O德之","02-2515-2080","02-2515-2518","有","有"
"11008280","19790424","20230727","明治製菓製藥股份有限公司","MEIJI SEIKA KAISHA, LTD. TAIPEI","臺北市大同區長安西路106號4樓之3","4F.-3, No. 106, Chang’an W. Rd., Datong Dist., Taipei City 10351, Taiwan (R.O.C.)","方O寬","02-25812556","02-25363554","有","有"
"11010568","19721201","20210815","山英企業有限公司","SUN ING CO., LTD.","臺北市中山區長安東路1段30號4樓","4 F., No. 30, Sec. 1, Chang’an E. Rd., Zhongshan Dist., Taipei City 10442, Taiwan (R.O.C.)","連O芳","02-26922781","02-26922284","有","有"
"11010624","19790226","20240823","丸益企業有限公司","YUAN YI ENTERPRISE CO.","新北市樹林區中正路514號","No. 514, Zhongzheng Rd., Shulin Dist., New Taipei City 238027, Taiwan (R.O.C.)","楊O亨","02-25413118","","有","有"
"11011031","19741206","20250612","三進實業有限公司","SAN CHIN INDUSTRIAL CO., LTD.","臺北市中山區林森北路107巷90號1樓","1 F., No. 90, Ln. 107, Linsen N. Rd., Zhongshan Dist., Taipei City 10443, Taiwan (R.O.C.)","許O仁","02-2551-9251","","有","有"
