"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"41001524","20141112","20230112","三禾貿易實業社","SAN HER GENERAL MERCHANDISE CO.","基隆市安樂區安一路210巷24號","No. 24, Ln. 210, An 1st Rd., Anle Dist., Keelung City 204003, Taiwan (R.O.C.)","杜O彤","0932357787","","無","無"
"41001799","20181222","20220629","春日釣具店","CHUNRI DIAOJU DIAN CO.","基隆市中正區中正路297號1樓","1 F., No. 297, Zhongzheng Rd., Zhongzheng Dist., Keelung City 202007, Taiwan (R.O.C.)","阮O兒","0916117797","","有","有"
"41002170","20141205","20240705","大漁商行","TAI RYO TRADING COMPANY","基隆市中正區信三路14號","No. 14, Xin 3rd Rd., Zhongzheng Dist., Keelung City 202001, Taiwan (R.O.C.)","吳O瑛","02-24286333","02-24225692","無","無"
"41003157","20150212","20210812","鼓得音樂影像工作室","GOOD MUSIC VIDEO PRODUCTION STUDIO","基隆市七堵區綠葉街73號1樓","1 F., No. 73, Luye St., Qidu Dist., Keelung City 20652, Taiwan (R.O.C.)","郭O欣","02-24508839","","有","有"
"41006942","20140626","20210812","永利玉石工藝社","YONG LI ONYX COMPANY","花蓮縣光復鄉大平村武昌街74巷1弄10號1樓","1 F., No. 10, Aly. 1, Ln. 74, Wuchang St., Guangfu Township, Hualien County 97641, Taiwan (R.O.C.)","蔡O福","03-8705612","03-8703508","有","有"
"41007442","20191126","20230511","祥和工程行","Xianghe Engineering Co.","花蓮縣吉安鄉福興村福昌路780之3號","No. 780-3, Fuchang Rd., Fuxing Vil., Ji’an Township,  Hualien County 973061, Taiwan (R.O.C.)","陳O豐","03-8520291","","有","有"
"41007724","20221115","20231129","大匠工程行","Master Engineering Co.","花蓮縣吉安鄉南昌村文化一街1巷6號1樓","1F., No. 6, 1st Ln., Wenhua 1st St., Nanchang Vil., Ji’an Township,  Hualien County 973060, Taiwan (R.O.C.)","林O智","0938993676","","無","無"
"41009498","20140918","20210811","耕煌農產行","GENG HUANG NONG CHAN HANG","花蓮縣富里鄉富南村三台１６-１號","No. 16-1, Funan, Fuli Township, Hualien County 98342, Taiwan (R.O.C.)","孫O玲","0921079353","03-8881075","有","有"
"41010087","20150818","20210812","豆和菓子日式手工點心坊","MAMEWAGASHI COMPANY","花蓮縣花蓮市主商里一心街44號1樓","1 F., No. 44, Yixin St., Zhushang Vil., Hualien City, Hualien County 97047, Taiwan (R.O.C.)","劉O霖","03-8358398","","有","有"
"41010586","20141219","20210811","天成企業社","DAY SUCCESS JADE CO.","花蓮縣新城鄉大漢村華興街37之1號","No. 37-1, Huaxing St., Xincheng Township, Hualien County 97145, Taiwan (R.O.C.)","張O遠","03-8266007","03-8263267","有","有"
"41011776","20210331","20240216","探吉設計企業社","Almea Studio","花蓮縣吉安鄉勝安村勝安四街１號","No. 1, Sheng'an 4th St., Sheng'an Vil., Ji’an Township,  Hualien County , Taiwan (R.O.C.)","李O儒","0986876802","","有","有"
"41012819","20210201","20210812","天文企業社","TIAN WEN COMPANY","花蓮縣壽豐鄉豐山村中興街１６３巷２３號1樓","1 F., No. 23, Ln. 163, Zhongxing St., Shoufeng Township, Hualien County 97448, Taiwan (R.O.C.)","柯O雄","0970183311","","無","無"
"41012901","20160826","20210811","羅比夏普商行","RIVER WEI SHOP","花蓮縣花蓮市民孝里中美路275之12號1樓","1 F., No. 275-12, Zhongmei Rd., Minxiao Vil., Hualien City, Hualien County 97061, Taiwan (R.O.C.)","江O瑋","0925161330","","有","有"
"41015148","20170327","20220122","快可塑企業社","Q FITNESS CO.","花蓮縣花蓮市民立里中美路148號5樓之1","5F.-1, No. 148, Zhongmei Rd., Minli Vil., Hualien City, Hualien County 97061, Taiwan (R.O.C.)","邱O惠","03-8237333","","有","有"
"41015885","20150820","20221221","黛安娜企業社","HAPPY DIANE INTERNATIONAL COMPANY","花蓮縣光復鄉大安村中山路2段100號1樓","1F., No. 100, Sec. 2, Zhongshan Rd., Da'an Vil., Guangfu Township,  Hualien County 976002, Taiwan (R.O.C.)","趙O仁","03-8331438","03-8330727","無","無"
"41015891","20240708","20250417","洄瀾灣景觀餐廳","Hualienone Restaurant","花蓮縣秀林鄉景美村加灣6-5號及６-６號","No. 6-5,6-6, Jiawan, Jingmei Vil., Xiulin Township,  Hualien County , Taiwan (R.O.C.)","黃O萍","038268888","","有","有"
"41016049","20160422","20210812","廣如企業社","GUANG RU CO.","花蓮縣玉里鎮中城里褔安街１５１之１號","No. 151-1, Fu’an St., Zhongcheng Vil., Yuli Township, Hualien County 98143, Taiwan (R.O.C.)","廖O昌","03-8888099","03-8884589","有","有"
"41016245","20220412","20220412","威聯藝品企業社","Weilien company","花蓮縣花蓮市主睦里中正路391巷6號1樓","1 F., No. 6, Ln. 391, Zhongzheng Rd., Zhumu Vil., Hualien City, Hualien County 97045, Taiwan (R.O.C.)","許O翔","0911295717","","有","有"
"41017096","20200306","20210812","隆昌生活百貨","LONG CHANG DEPARTMENT STORE CO.","花蓮縣花蓮市國風里林森路168號","No. 168, Linsen Rd., Guofeng Vil., Hualien City, Hualien County 97052, Taiwan (R.O.C.)","張O宗","0985227344","","有","有"
"41017899","20170330","20230102","廣潔企業社","GUANG JINE CO.","桃園市桃園區文中里文中三路137號8樓","8 F., No. 137, Wenzhong 3rd Rd., Wenzhong Vil., Taoyuan Dist., Taoyuan City 330059, Taiwan (R.O.C.)","劉O華","03-4271766","","有","有"
"41018460","20211111","20211112","展翔石材工程行","De Kun Engineering Company","桃園市中壢區普慶里金鋒三街17號1樓","1F., NO. 17, JINFENG 3RD ST., PUQING VIL., ZHONGLI DIST., TAOYUAN CITY 32079, TAIWAN (R.O.C.)","王O坤","0910288701","","有","有"
