"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"56000122","20191219","20210813","耘創科技股份有限公司","T&C Createk Co., Ltd.","臺中市烏日區光明里五光路961巷20號","No. 20, Ln. 961, Wuguang Rd., Guangming Vil., Wuri Dist., Taichung City 41460, Taiwan (R.O.C.)","田O豪","04-23368251","04-23369072","有","有"
"56002557","19840419","20230414","久大化工廠股份有限公司","JU TA CHEMICALS CO., LTD.","臺中市大甲區頂店里中山路一段1158巷5之6號","No. 5-6, Ln. 1158, Sec. 1, Zhongshan Rd., Dingdian Vil., Dajia Dist., Taichung City 437003, Taiwan (R.O.C.)","余O芳","046-878833","","有","有"
"56003520","20170220","20210813","威寰有限公司","WEI HUAN CO., LTD.","新竹縣竹北市新社里新興路17號6樓","6 F., No. 17, Xinxing Rd., Xinshe Vil., Zhubei City, Hsinchu County 30253, Taiwan (R.O.C.)","陳O守","03-5540389","","有","有"
"56004210","20020328","20230408","巧合企業股份有限公司","THREE LUCKY ENTERPRISE CO., LTD.","臺中市龍井區忠和里工業路190號","No. 190, Gongye Rd., Zhonghe Vil., Longjing Dist., Taichung City 434011, Taiwan (R.O.C.)","紀O禧","04-26390897","04-26393743","有","有"
"56006505","20170215","20250327","双成工業有限公司","ALWIN INDUSTRIES LTD.","新竹縣新埔鎮上寮里義民路二段380巷51弄7號1樓","1 F., No. 7, Aly. 51, Ln. 380, Sec. 2, Yimin Rd., Shangliao Vil., Xinpu Township, Hsinchu County 30542, Taiwan (R.O.C.)","","0933794060","","無","無"
"56011704","20170216","20210816","英屬開曼群島商富林塑膠工業股份有限公司台灣分公司","FULIN PLASTIC INDUSTRY (CAYMAN) HOLDING CO., LTD. TAIWAN BRANCH","高雄市苓雅區新光路38號19樓之1","19F.-1, No. 38, Xinguang Rd., Lingya Dist., Kaohsiung City 80247, Taiwan (R.O.C.)","許O仁HSU,NAI-JEN","","","有","有"
"56011802","19760809","20210812","大成化學工業股份有限公司","DAH CHEN CHEMICAL & INDUSTRY CORP.","臺中市外埔區三崁里二崁一路266巷28號","No. 28, Ln. 266, Erkan 1st Rd., Sankan Vil., Waipu Dist., Taichung City 43858, Taiwan (R.O.C.)","黃O輝","04-26832837","04-26833925","有","有"
"56012106","20170223","20220824","太極風雅文創事業股份有限公司","TAIJI FUN INTERNATIONAL INC.","新竹市東區成功里林森路32號2樓","2 F., No. 32, Linsen Rd., Chenggong Vil., East Dist., Hsinchu City 300025, Taiwan (R.O.C.)","陳O文","03-5636988","","有","有"
"56012507","20170224","20210814","特鑫鑽石科技有限公司","TE XIN DIAMOND TOOLS CO., LTD.","花蓮縣花蓮市美工八街1號","No. 1, Meigong 8th St., Hualien City, Hualien County 97064, Taiwan (R.O.C.)","李O男","03-8223010","","有","有"
"56014300","19750228","20210815","大昌紙業股份有限公司","TA CHANG PAPER MFG. CO., LTD.","臺中市龍井區竹坑里沙田路四段238號","No. 238, Sec. 4, Shatian Rd., Zhukeng Vil., Longjing Dist., Taichung City 43452, Taiwan (R.O.C.)","童O隆","04-26352510","04-26352518","有","有"
"56014701","19771220","20240626","三和塑膠工業股份有限公司","SAN HO PLASTICS FAB. CO., LTD.","臺中市大甲區大安港路208號","No. 208, Da’angang Rd., Dajia Dist., Taichung City 437002, Taiwan (R.O.C.)","鄭O明","02-27129229","02-27169041","有","有"
"56016010","20170308","20230209","泳勝食品有限公司","YOUNG SHENG FOOD CO., LTD.","雲林縣斗六市鎮南里明德路559號1樓","1 F., No. 559, Mingde Rd., Zhennan Vil., Douliu City, Yunlin County 640152, Taiwan (R.O.C.)","黃O田","05-7831618","","有","有"
