"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"99000256","20211108","20211108","經典商行","Classic Firm","新竹縣湖口鄉孝勢村中山路2段112號1樓","1F., No. 112, Sec. 2, Zhongshan Rd., Hukou Township, Hsinchu County 30342, Taiwan (R.O.C.)","温O明","03-5993659","","無","無"
"99000312","20170815","20210811","菲律賓雜貨店","MEKENI CABALEN FILIPINO PRODUCTS & FASTFOOD STORE","新竹縣湖口鄉勝利村２鄰安宅十街１號１樓","1 F., No. 1, Anzhai 10th St., 2nd Neighborhood, Hukou Township, Hsinchu County 30349, Taiwan (R.O.C.)","戴O玲","03-5986409","03-5986409","有","有"
"99005338","20040910","20210811","到我家精品家飾店","CHEZ MOI GALLERY CO.","新竹縣竹北市新社里國盛街２４０巷１０弄７號１樓","1 F., No. 7, Aly. 10, Ln. 240, Guosheng St., Xinshe Vil., Zhubei City, Hsinchu County 30244, Taiwan (R.O.C.)","張O芬","03-5535208","","有","有"
"99006511","20141120","20230616","萬客來家具廠","ONE K LINE FURNITURE FACTORY","桃園市楊梅區水美里楊湖路１段１９４巷１號","No. 1, Ln. 194, Sec. 1, Yanghu Rd., Shuimei Vil., Yangmei Dist., Taoyuan City 326018, Taiwan (R.O.C.)","余O水","03-4758081","03-4784941","有","有"
"99006694","20041220","20230415","維多利亞精品店","JESSICA'S LIVING SHOP","新竹縣竹東鎮竹東里４鄰大同路３７號１樓","1 F., No. 37, Datong Rd., 4th Neighborhood, Zhudong Vil., Zhudong Township, Hsinchu County 310004, Taiwan (R.O.C.)","莊O喬","03-5940349","03-5110246","無","無"
"99007814","20120815","20210812","翊昇企業社","YISON ENTERPRISE COMPANY","新竹縣竹北市新國里新光街３１巷２１號１樓","1 F., No. 21, Ln. 31, Xinguang St., Xinguo Vil., Zhubei City, Hsinchu County 30243, Taiwan (R.O.C.)","郭O晨","03-5540201","03-5514753","有","有"
"99014744","20110131","20210811","建興企業社","THE JIAN XING QI YE CO.","新竹縣竹北市大眉里中華路１１３６號","No. 1136, Zhonghua Rd., Damei Vil., Zhubei City, Hsinchu County 30267, Taiwan (R.O.C.)","曾O梨","03-5555383","03-5533863","有","有"
"99014879","20110923","20230131","維安消防器材商行","VIAN CO.","新竹市北區曲溪里中華路三段121巷35號五樓","5 F., No. 35, Ln. 121, Sec. 3, Zhonghua Rd., Quxi Vil., North Dist., Hsinchu City 300003, Taiwan (R.O.C.)","吳O莉","03-6568171","03-6567045","有","有"
"99024356","20081007","20220519","財團法人電信技術中心","TELECOM TECHNOLOGY CENTER","新北市板橋區遠東路１號３樓Ｂ室","ROOM B, 3F., NO. 1, YUANDONG RD., BANQIAO DISTRICT, NEW TAIPEI CITY 22063,  TAIWAN (R.O.C.)","吳O成","07-6277012","07-6955019","有","有"
"99027868","20160225","20160225","牧大畜牧場","MU DA FARM","台南市後壁區新嘉里白沙屯１之３０號","NO.1-30, BAISHATUN, HOUBI DIST., TAINAN CITY 731, TAIWAN (R.O.C.)","黃O儀","06-6623768","06-6624081","有","有"
"99031949","20190412","20190412","社團法人台灣走出埃及輔導協會","Taiwan Rainbow 7 Association","臺北市大安區安和路一段１０８號９樓","9F., NO. 108, SEC. 1, ANHE RD., DA-AN DIST., TAIPEI CITY 10685, TAIWAN (R.O.C.)","邱O嘉","02-27001956#17","02-27001956","有","有"
"99051542","20040728","20241221","三錦企業社","SAN JIN CHEMICALS CO.","高雄市楠梓區高楠公路１８７０巷５５號１樓","1 F., No. 55, Ln. 1870, Gaonan Highway, Nanzi Dist., Kaohsiung City 81157, Taiwan (R.O.C.)","鄭O蒝","07-3602511","07-3611283","有","有"
"99051579","20190510","20210811","艾格麗行","Agnes Ship Supply Co.","高雄市苓雅區樂仁路１２５巷１４號２樓","2 F., No. 14, Ln. 125, Leren Rd., Lingya Dist., Kaohsiung City 80293, Taiwan (R.O.C.)","許O珠","07-2239932","","無","無"
"99051959","20121225","20220923","進昇五金企業行","JIN SHENG HARDWARE CO.","高雄市左營區自由二路６巷６５號","No. 65, Ln. 6, Ziyou 2nd Rd., Zuoying Dist., Kaohsiung City 813341, Taiwan (R.O.C.)","周O和","07-3755110","07-3755109","有","有"
"99052084","20110425","20221207","昭男企業行","SHAO LAN CO.","高雄市仁武區仁和南街61巷11號1樓","1 F., No. 11, Ln. 61, Renhe S. St., Renwu Dist., Kaohsiung City 814014, Taiwan (R.O.C.)","潘O芬","07-3728834","07-3729104","有","有"
"99052330","20031014","20241109","新淇室內家飾裝潢設計工程行","HSIN CHI FURNITURE CO.","高雄市苓雅區成功一路237巷52號1樓","1 F., No. 52, Ln. 237, Chenggong 1st Rd., Lingya Dist., Kaohsiung City 802045, Taiwan (R.O.C.)","劉O政","07-330-1997","07-336-0551","有","有"
"99053252","20031001","20240302","和方企業行","HERFIRM ENTERPRISE CO.","高雄市三民區天津街12巷19號1樓","1 F., No. 19, Ln. 12, Tianjin St., Sanmin Dist., Kaohsiung City 807012, Taiwan (R.O.C.)","陳O方","07-3811239","07-3811239","有","有"
"99054338","20031024","20210811","百鶴行","PAI-HO-HEN CO.","高雄市苓雅區自強三路53巷21號7樓之7","7F.-7, No. 21, Ln. 53, Ziqiang 3rd Rd., Lingya Dist., Kaohsiung City 80245, Taiwan (R.O.C.)","林O義","07-2691875","07-2691903","有","無"
"99054528","20060119","20210812","二橋企業行","RO CHOU CO.","高雄市小港區順苓里龍華街７２號２樓","2 F., No. 72, Longhua St., Shunling Vil., Xiaogang Dist., Kaohsiung City 81255, Taiwan (R.O.C.)","鄭O旭","07-8026189","","有","有"
"99058524","20040526","20230106","利基福企業行","P.B. TRADING CO.","高雄市楠梓區和光街２０５巷５４號２樓","2 F., No. 54, Ln. 205, Heguang St., Nanzi Dist., Kaohsiung City 811003, Taiwan (R.O.C.)","李O婷","07-3239172","07-3239175","無","無"
"99059663","20040611","20230117","祐峰企業社","JIN YOU FENG CO.","高雄市前鎮區鎮榮里鎮榮街６８號２樓","2 F., No. 68, Zhenrong St., Zhenrong Vil., Qianzhen Dist., Kaohsiung City 806030, Taiwan (R.O.C.)","鄭O州","07-7538886","07-7538889","無","無"
"99060021","20160815","20210811","光野企業行","LIGHT WILD ENTERPRISE CO.","高雄市小港區永義街１５７巷２９號１樓","1 F., No. 29, Ln. 157, Yongyi St., Xiaogang Dist., Kaohsiung City 81250, Taiwan (R.O.C.)","黃O安","07-7932033","07-7911722","有","有"
"99062962","20231220","20231220","順峰廣告社","shunfeng Company","高雄市鳥松區大華里本館路２６２號１樓","1 F., No. 262, Benguan Rd., Dahua Vil., Niaosong Dist., Kaohsiung City 833161, Taiwan (R.O.C.)","黃O夌","0981068753","07-3533404","有","有"
"99064618","20031203","20210811","楊佳裕國際企業社","YUNGAYO INTERNATIONAL CO.","高雄市三民區鼎力里鼎力路１９７號","No. 197, Dingli Rd., Dingli Vil., Sanmin Dist., Kaohsiung City 80790, Taiwan (R.O.C.)","楊O福","07-3508855","07-3104512","有","有"
"99064743","20031218","20210812","松原水產行","SONG YANG FISHERY CO.","高雄市前鎮區漁港中二路２２３巷１１號１樓","1 F., No. 11, Ln. 223, Yugang Central 2nd Rd., Cianjhen Dist., Kaohsiung City 80672, Taiwan (R.O.C.)","潘O惠","07-8136575","07-8312385","有","有"
"99066616","20030917","20210811","寶璘光學眼鏡館","BAO LIN OPTICAL TECHNOLOGY CO.","臺中市南區和平里復興路２段１２號１樓","1 F., No. 12, Sec. 2, Fuxing Rd., Heping Vil., South Dist., Taichung City 40245, Taiwan (R.O.C.)","姚O志","04-761-2211","04-761-9641","有","有"
"99067143","20031007","20210811","盛發商行","RON KUN CO.","臺中市北屯區北屯里國校巷４１之１之１號","No. 1-1, Guoxiao Ln., Beitun Vil., Beitun Dist., Taichung City 40650, Taiwan (R.O.C.)","陳O珠","04-2222-7573","04-2375-7338","有","有"
"99069000","20030903","20230304","芬瑞運動企業社","FLOORBALL TECHNOLOGY CO.","臺中市東區十甲里十甲路２１８巷２號１樓","1 F., No. 2, Ln. 218, Shijia Rd., Shijia Vil., East Dist., Taichung City 401021, Taiwan (R.O.C.)","宋O理","04-22130150","04-22130152","有","有"
"99069304","20030912","20210811","弘祥實業社","HONG SIANG CO.","臺中市大里區東興里國光路二段５００號６樓之４","6F.-4, No. 500, Sec. 2, Guoguang Rd., Dongxing Vil., Dali Dist., Taichung City 41266, Taiwan (R.O.C.)","黃O豐","04-2211-0709","04-2215-5709","有","有"
"99071456","20041101","20230114","夜美銀飾店","YE MEI SILVER COMPANY","臺中市南屯區三義里河南路四段３６２之２號１樓","1 F., No. 362-2, Sec. 4, Henan Rd., Sanyi Vil., Nantun Dist., Taichung City 408012, Taiwan (R.O.C.)","吳O吉","04-22585718","04-22589718","無","無"
"99072547","20030925","20210811","貴仁商行","GWEI LEARN FIRM","臺中市南屯區向心里海德街２５號１樓","1 F., No. 25, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","賴O雄","04-2298-7668","04-2297-2931","有","有"
"99072650","20030925","20210811","鼎旺商行","DIN WANT FIRM.","臺中市南屯區向心里海德街２７號１樓","1 F., No. 27, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","賴O任","04-2297-2916","04-22972931","有","有"
"99073068","20030925","20210811","良村商行","GO CHIN TRADE FIRM","臺中市南屯區向心里海德街２７號１樓","1 F., No. 27, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","廖O村","04-2297-2916","04-2297-2931","有","有"
"99073166","20030925","20210811","真成商行","REAL WELL TRADE FIRM.","臺中市南屯區向心里海德街２５號１樓","1 F., No. 25, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","賴O貞","04-2298-2453","04-2297-2931","有","有"
"99073335","20030925","20210811","惠宏商行","WHERE HORN FIRM.","臺中市南屯區向心里海德街２７號１樓","1 F., No. 27, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","詹O惠","04-2298-7338","04-2297-2931","有","有"
"99073757","20050719","20211019","昇泓綠能科技工程行","ACE COMPUTER COMPANY","臺中市北屯區松和里崇德二路一段２３０號１樓","1 F., No. 230, Sec. 1, Chongde 2nd Rd., Songhe Vil., Beitun Dist., Taichung City 40652, Taiwan (R.O.C.)","廖O喆","04-22462938","04-22460031","有","有"
"99073763","20030930","20210811","富隆商行","FOO LORN FIRM","臺中市南屯區向心里海德街２７號１樓","1 F., No. 27, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","吳O慧","04-2298-2453","04-2297-2931","有","有"
"99075262","20031002","20210811","真寶商行","JEAN BAOU FIRM","臺中市南屯區向心里海德街２５號１樓","1 F., No. 25, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","賴O貞","04-2297-2916","04-2297-2931","有","有"
"99075707","20031003","20210811","良旺商行","2 WIN TRADE FIRM","臺中市南屯區向心里海德街２５號１樓","1 F., No. 25, Haide St., Xiangxin Vil., Nantun Dist., Taichung City 40855, Taiwan (R.O.C.)","賴O任","04-2298-7668","04-2297-2931","有","有"
"99075925","20190514","20210811","東風企業社","Easterly Boutique Store","臺中市西區吉龍里五權西３街１０１號１樓","1 F., No. 101, Wuquan W. 3rd St., Jilong Vil., West Dist., Taichung City 40348, Taiwan (R.O.C.)","黃O玲","04-22318998","04-22378880","有","有"
"99079393","20110323","20210812","勇圓企業商行","YOUN YEN CO.","臺中市北屯區松竹里熱河路３段９５號１樓","1 F., No. 95, Sec. 3, Rehe Rd., Songzhu Vil., Beitun Dist., Taichung City 40652, Taiwan (R.O.C.)","曾O怡","0422491358","0422411658","有","有"
"99082833","20170710","20220112","五倍子食品行","WU BEI TZI FOOD CO.","臺中市北屯區平陽里大連路二段２０號１樓","1 F., No. 20, Sec. 2, Dalian Rd., Pingyang Vil., Beitun Dist., Taichung City 40669, Taiwan (R.O.C.)","李O臻","04-22467190","04-22449718","無","無"
"99084537","20031219","20210811","日益實業社","FLYWHEEL ENTERPRISE CORP.","臺中市北屯區松竹里崇德五路５７號一樓","1 F., No. 57, Chongde 5th Rd., Songzhu Vil., Beitun Dist., Taichung City 40670, Taiwan (R.O.C.)","陳O桂","886-4-22478492","886-4-22478490","有","有"
"99086373","20030826","20210811","瑞士企業社","RUI SHI CO.","新北市新莊區中正路８８９之１號（現場僅供辦公室使用）","No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","邱O珠","02-8221-1256","","有","有"
"99086394","20030826","20210811","二玉企業社","ER YU CO.","新北市新莊區中正路８８９之１號２樓（現場僅供辦公室使用）","2 F., No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","藍O彩","02-82211256","","有","有"
"99086401","20030826","20210811","玉一企業社","YU YAT CO.","新北市新莊區中正路８８９之１號（１樓）","1 F., No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","藍O彩","02-8221-1256","","有","有"
"99086417","20030826","20210811","騎申企業社","JI SHEN CO.","新北市新莊區中正路８８９之１號２樓（現場僅供辦公室使用）","2 F., No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","藍O彩","02-82211256","","有","有"
"99086423","20030826","20210811","財賀企業社","CAI HE CO.","新北市新莊區中正路８８９之１號","No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","藍O財","02-8221-1256","","有","有"
"99086444","20030826","20210811","行進企業社","HANG JIN CO.","新北市新莊區中正路８８９之１號２樓（現場僅供辦公室使用）","2 F., No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","藍O財","02-82211256","","有","有"
"99086465","20030826","20210811","申玖企業社","SAN JIU CO.","新北市新莊區中正路８８９之１號（現場僅供辦公室使用）","No. 889-1, Zhongzheng Rd., Xinzhuang Dist., New Taipei City 24257, Taiwan (R.O.C.)","藍O彩","02-8221-1256","","有","有"
"99086599","20090911","20210812","福美商行","FU MAY CO.","新北市三重區福德北路６９號１樓","1 F., No. 69, Fude N. Rd., Sanchong Dist., New Taipei City 24148, Taiwan (R.O.C.)","陳O惠","02-29702876","02-89727248","有","有"
"99086850","20030826","20210811","士瑞企業社","SHI SHUI CO.","新北市汐止區新台５路２段８７之１號１樓（現場僅供辦公室使用）","1 F., No. 87-1, Xizhi Dist., New Taipei City 221, Taiwan (R.O.C.)","邱O珠","02-82211256","","有","有"
"99086900","20030826","20210811","唯東企業社","WEI DUNG CO.","新北市汐止區新台５路２段８７之１號（現場僅供辦公室使用）","No. 87-1, Xizhi Dist., New Taipei City 221, Taiwan (R.O.C.)","黃O琴","02-82211256","","有","有"
"99086916","20030826","20210811","申大企業社","SHEN DA CO.","新北市汐止區新台５路２段８７之１號（現場僅供辦公室使用）","No. 87-1, Xizhi Dist., New Taipei City 221, Taiwan (R.O.C.)","藍O彩","02-82211256","","有","有"
"99086922","20030826","20210811","華杏企業社","HUA PI CO.","新北市汐止區新台五路２段８７之１號（現場僅供辦公室使用）","No. 87-1, Sec. 2, Xintai 5th Rd., Xizhi Dist., New Taipei City 22165, Taiwan (R.O.C.)","許O華","02-8221-1256","","有","有"
"99086943","20030826","20210811","杏華企業社","PI HUA CO.","新北市汐止區新台５路２段８７之１號１樓（現場僅供辦公室使用）","1 F., No. 87-1, Xizhi Dist., New Taipei City 221, Taiwan (R.O.C.)","許O華","02-82211256","","有","有"
"99086970","20030827","20210811","玉二企業社","YU ER CO.","新北市汐止區新台５路２段８７之１號（現場僅供辦公室使用）","No. 87-1, Xizhi Dist., New Taipei City 221, Taiwan (R.O.C.)","藍O彩","02-82211256","","有","有"
"99086985","20030827","20210811","玖申企業社","JIU SAN CO.","新北市汐止區新台５路２段８７之１號（現場僅供辦公室使用）","No. 87-1, Xizhi Dist., New Taipei City 221, Taiwan (R.O.C.)","藍O彩","02-8221-1256","","有","有"
"99087020","20050322","20210812","連盛企業社","LEAN SHENQ CO.","新北市蘆洲區集賢路366號14樓","14 F., No. 366, Jixian Rd., Luzhou Dist., New Taipei City 24747, Taiwan (R.O.C.)","吳O清","02-89824089","02-29838142","有","有"
