"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"04007602","19900317","20170810","台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院","MACKAY MEMORIAL HOSPITAL","台北巿中山北路２段９２號","NO.92, CHUNG SHAN NORTH ROAD, SECTION 2, TAIPEI TAIWAN R.O.C.","施O全","02-25433535","","有","有"
"04121478","19901002","19901002","財團法人中心診所醫院","CENTRAL CLINIC & HOSPITAL","台北巿忠孝東路４段７７號","NO.77, CHUNG HSIAO E. ROAD, SEC.4, TAIPEI TAIWAN R.O.C.","田O高","02-27510221","02-27715445","有","有"
"04122949","19900224","20161221","長庚醫療財團法人","CHANG GUNG MEDICAL FOUNDATION","台北巿敦化北路１９９號","NO.199, TUN HUA N. RD., TAIPEI","王O慧","02-27135211","","有","有"
"04123721","20170224","20170224","財團法人臺灣基督長老教會雙連教會","SUANG-LIEN PRESBYTERIAN CHURCH","臺北市中山區中山北路二段１１１號９樓","9F., NO.111, SEC. 2, ZHONGSHAN N. RD., ZHONGSHAN DIST., TAIPEI CITY 10448, TAIWAN (R.O.C.)","薛O玲","02-25415390","02-25231361","有","有"
"04123790","20200818","20200818","財團法人天主教會台北教區","LEGAL PERSON CATHOLIC TAIPEI ARCHDIOCESE","臺北市大安區樂利路９４號","NO.94 LOLI ROAD, TAIPEI CITY, TAIWAN 10679","鍾O住","02-2737-1311#204","02-2737-3710","有","有"
"04128211","20130507","20240815","財團法人基督教中國主日學協會","CHINA SUNDAY SCHOOL ASSOCIATION","臺北市中山區中山北路二段１０５號","NO.105, SEC. 2, ZHONGSHAN N. RD., ZHONGSHAN DIST., TAIPEI CITY 10448, TAIWAN (R.O.C.)","李O鼎","02-25711144","02-25374069","有","有"
"04133426","20101221","20190410","財團法人美南浸信會台北市事務所","TAIWAN BAPTIST MISSION","臺北市中正區懷寧街４７之１號","NO.47-1, HUAINING ST., ZHONGZHENG DIST., TAIPEI CITY 10046, TAIWAN (R.O.C.)","鄧O雅","02-23717227","02-23819432","有","有"
"04136839","19900321","19900321","台北國際社區文化基金會","TAIPEI INTERNATIONAL COMMUNITY CULTURAL FOUNDATION","台北巿陽明山１１１１１中庸二路８之１號","8-1,CHUNG YUNG 2ND ROAD, YANG MING SHAN,TAIPEI 11111,TAIWAN, R.O.C.","辜O松","02-28612280","02-28613004","有","有"
"04144177","20110406","20110406","中華民國自由車協會","CHINESE TAIPEI CYCLING ASSOCIATION","高雄市楠梓區旗楠路１６０號（自由車場左側）","LEFT SIDE OF VELODROME, NO.160, CHINAN RD, NANZI DIST., KAOHSIUNG CITY 81165, TAIWAN, R.O.C.","黃O順","07-3556978","07-3556962","有","有"
"04144774","20201113","20240227","財團法人莊福文化教育基金會","ChuangFoo Foundation","臺北市中山區長春路172號地下1樓","B1 F., No. 172, Changchun Rd., Zhongshan Dist., Taipei City 104482, Taiwan (R.O.C.)","賴O融","02-25150222#23","","有","有"
"04146647","20191111","20191111","台北市航空貨運承攬商業同業公會","Taipei Airfreight Forwarders & Logistics Association of Taiwan","臺北市松山區南京東路五段３４３號８樓之３","8F.-3, NO. 343, SEC. 5, NANJING E. RD., SONGSHAN DIST., TAIPEI CITY 10569, TAIWAN (R.O.C.)","黃O明","02-27601970","02-27640295","有","有"
"04150135","19810505","20221122","協機工業股份有限公司","SC KINGFLEX CORPORATION","桃園市中壢區永福里2鄰西園路99號","No. 99, Xiyuan Rd., 2nd Neighborhood, Yongfu Vil., Zhongli Dist., Taoyuan City 320017, Taiwan (R.O.C.)","林O池","(03)4514015","(03)4512969","有","有"
"04151015","20160418","20160418","財團法人中華經濟研究院","CHUNG-HUA INSTITUTION FOR ECONOMIC RESEARCH","臺北市大安區長興街７５號","NO.75, CHANGXING ST., DA-AN DIST., TAIPEI CITY 10672, TAIWAN (R.O.C.)","吳O書","02-27356006","02-27396835","有","有"
"04153560","20140402","20220601","台灣花卉輸出業同業公會","TAIWAN FLORICULTURE EXPORTS ASSOCIATION","台中市烏日區健行路826號","No. 826, Jianxing Rd., Wuri Dist., Taichung City 414013, Taiwan (R.O.C.)","吳O璋","04-22654077","04-22659811","有","有"
"04153962","20211224","20211224","中華民國滑雪協會","Chinese Taipei Ski Association","台北市中山區朱崙街20號(體育大樓)6樓606室","Rm. 606, 6 F., No. 20, Zhulun St., Zhongshan Dist., Taipei City 10489, Taiwan (R.O.C.)","林O芳","02-2771-2374","","有","有"
"04170548","19890804","20180131","財團法人中華穀類食品工業技術研究所","CHINA GRAIN PRODUCTS RESEARCH AND DEVELOPMENT INSTITUTE","新北市八里區中山路三段２２３號","NO.223, SEC. 3, ZHONGSHAN RD., BALI DIST., NEW TAIPEI CITY 24937, TAIWAN (R.O.C.)","景O士","02-26101010","02-26103351","有","有"
"04173382","20120312","20220621","財團法人台灣耶穌基督後期聖徒教會","The Foundation of the Church of Jesus Christ of Latter-day Saints in Taiwan","臺北市大安區金華街１８３巷５號","NO.5, LN. 183, JINHUA ST., DA-AN DIST., TAIPEI CITY 106, TAIWAN (R.O.C.)","蔡O龍","02-21924900","","有","有"
"04176276","19940203","20240701","財團法人基督教宇宙光全人關懷機構","CHRISTIAN COSMIC LIGHT HOLISTIC CARE ORGANIZATION","臺北巿大安區和平東路２段２４號８樓","8F, NO.24, SEC.2, HO PING E. RD., TAIPEI, TAIWAN, R.O.C.","洪O群","02-23632107","02-23690848","有","有"
"04180623","20220621","20220621","財團法人中國回教文化教育基金會","CHINESE ISLAMIC CULTURAL & EDUCATIONAL FOUNDATION","台北市大安區新生南路二段62號","No. 62, Sec. 2, Xinsheng S. Rd., Da-an Dist., Taipei City 106011, Taiwan (R.O.C.)","馬O威","02-23927364","","有","有"
"04184178","20230105","20241220","台灣螺絲工業同業公會","Taiwan Industrial Fasteners Institute","高雄市岡山區岡山路533-2號","No. 533-2, Gangshan Rd., Gangshan Dist., Kaohsiung City 820001, Taiwan (R.O.C.)","蔡O裕","07-6246911","07-6246913","有","有"
"04196414","20081007","20230715","工商財經數位股份有限公司","DIGITAL COMMERCIAL TIMES INC.","臺北市萬華區大理街132號","No. 132, Dali St., Wanhua Dist., Taipei City 108021, Taiwan (R.O.C.)","陳O瑋","02-23087111","02-66000869","有","有"
"04200114","19951107","20210812","益仁實業股份有限公司","YEAR REN INDUSTRIAL CO., LTD.","高雄市苓雅區河南路102號2樓","2 F., No. 102, Henan Rd., Lingya Dist., Kaohsiung City 80281, Taiwan (R.O.C.)","蔡O雲","07-7515596","07-7113200","有","有"
"04200135","19780719","20230422","百堅貿易股份有限公司","BICHAIN TRADING CO., LTD.","臺北市中山區松江路148號7樓","7 F., No. 148, Songjiang Rd., Zhongshan Dist., Taipei City 104492, Taiwan (R.O.C.)","林O典","02-25424141-6","02-25635761","有","有"
"04200183","19940310","20231012","興南實業股份有限公司","HSINN NAN ENTERPRISES CO., LTD.","臺北市內湖區大湖街131巷2弄2號1樓","1 F., No. 2, Aly. 2, Ln. 131, Dahu St., Neihu Dist., Taipei City 114041, Taiwan (R.O.C.)","李O麟","02-27956788","02-27930388","有","有"
"04200199","19830702","20240828","陽明海運股份有限公司","YANG MING MARINE TRANSPORT CORPORATION","基隆市七堵區明德一路271號","No. 271, Mingde 1st Rd., Qidu Dist., Keelung City 206006, Taiwan (R.O.C.)","蔡O明","02-2455-9988","02-2455-0880","有","有"
"04200276","19940916","20210813","安興產業股份有限公司","AN HSING LAND LTD.","臺北市中正區忠孝西路1段33號7樓","7 F., No. 33, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist., Taipei City 10041, Taiwan (R.O.C.)","梁O文","02-27526138","02-27526168","有","有"
"04200352","19941209","20210812","理想藥品股份有限公司","LI HSIANG PHARMACEUTICAL CO., LTD.","臺北市中山區長安東路2段171號2樓之2","2 F.-2, No. 171, Sec. 2, Chang’an E. Rd., Zhongshan Dist., Taipei City 10490, Taiwan (R.O.C.)","李O明","02-27721065","","有","有"
"04200509","19910820","20230714","正隆儀器有限公司","COW LUNG INSTRUMENTS CO., LTD.","臺北市萬華區中華路2段6號6樓","6 F., No. 6, Sec. 2, Zhonghua Rd., Wanhua Dist., Taipei City 108028, Taiwan (R.O.C.)","李O信","02-23814720","02-23814605","有","有"
"04200607","19951106","20210813","玉東企業有限公司","JADE EAST CO.,  LTD.","臺北市中山區松江路146號12樓","12 F., No. 146, Songjiang Rd., Zhongshan Dist., Taipei City 10458, Taiwan (R.O.C.)","賴O智","02-25815111","","有","有"
"04201042","19800722","20210812","德聯國際有限公司","ERNST REX CO., LTD.","臺北市中山區復興北路62號12樓之3","12 F.-3, No. 62, Fuxing N. Rd., Zhongshan Dist., Taipei City 10488, Taiwan (R.O.C.)","謝O勝","02-27522072","02-27527913","無","無"
"04201063","19730423","20210815","凱維股份有限公司","KAI WEI COMPANY, LTD.","臺北市中山區南京東路2段206號6樓","6 F., No. 206, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 10489, Taiwan (R.O.C.)","陳O華","02-25084535","","有","有"
"04201227","19840403","20210813","怡春有限公司","WILLIE TRADING CO., LTD.","臺北市中正區八德路1段82巷9弄13號3樓","3 F., No. 13, Aly. 9, Ln. 82, Sec. 1, Bade Rd., Zhongzheng Dist., Taipei City 10058, Taiwan (R.O.C.)","翁O茂","02-23510828","02-23971841","有","有"
"04201459","19751217","20240629","台灣石原產業股份有限公司","ISK TAIWAN CO., LTD.","臺北市中山區松江路87號11樓之1","11 F.-1, No. 87, Songjiang Rd., Zhongshan Dist., Taipei City 104495, Taiwan (R.O.C.)","新O芳行","02-25045387","02-25094961","有","有"
"04202062","20101215","20230511","巨流圖書股份有限公司","CHULIU BOOK CO., LTD.","高雄市左營區重和路51巷39號","No. 39, Ln. 51, Chonghe Rd., Zuoying Dist., Kaohsiung City 813508, Taiwan (R.O.C.)","楊O華","07-2235605","07-2248316","有","有"
"04202984","19790524","20250618","中升農機股份有限公司","INTERNATIONAL AGRICULTURAL MACHINERY CO., LTD.","新竹縣湖口鄉鳳山村仁政路工業區6號","No. 6, Industrial Park, Renzheng Rd., Fengshan Vil., Hukou Township,  Hsinchu County 303035, Taiwan (R.O.C.)","蔡O修","02-23414447-8","","有","有"
"04203127","19760322","20210813","金暉鋼鐵股份有限公司","CHIN HUEI IRON & STEEL CO., LTD.","桃園市楊梅區埔心幼獅工業區青年路7號","No. 7, Qingnian Rd., Yangmei Dist., Taoyuan City 32661, Taiwan (R.O.C.)","呂O塗","03-4937110","02-23831981","有","有"
"04203317","19780515","20240420","百鼎欣業股份有限公司","PAE DING SHIN YEH CO., LTD.","桃園市平鎮區復興里環南路18號11樓之3","11 F.-3, No. 18, Huannan Rd., Fuxing Vil., Pingzhen Dist., Taoyuan City 324608, Taiwan (R.O.C.)","吳O誠","03-3814886","","有","有"
"04203891","19780128","20210813","和益貿易股份有限公司","HO YEA TRADING CO., LTD.","臺北市大安區建國南路1段285號9樓","9 F., No. 285, Sec. 1, Jianguo S. Rd., Da’an Dist., Taipei City 10657, Taiwan (R.O.C.)","陳O聰","02-2700-3282","02-2754-4742","有","有"
"04203941","19790702","20240629","順昌電子股份有限公司","SHUEN CHANG CO., LTD.","臺北市萬華區忠孝西路2段16巷14號1樓","1 F., No. 14, Ln. 16, Sec. 2, Zhongxiao W. Rd., Wanhua Dist., Taipei City 10841, Taiwan (R.O.C.)","湯O貞","02-2381-0945","","有","有"
"04203983","19780726","20230109","天成貿易股份有限公司","CHINA PRODUCTS COMPANY","臺北市大安區仁愛路3段29號3樓","3 F., No. 29, Sec. 3, Ren’ai Rd., Da’an Dist., Taipei City 106675, Taiwan (R.O.C.)","楊O荃","02-27518191","27527661","無","無"
"04204049","19760603","20210813","日暉池上股份有限公司","DAYLIGHT CHRSHANG CO., LTD.","臺北市中正區中華路1段59號8樓","8 F., No. 59, Sec. 1, Zhonghua Rd., Zhongzheng Dist., Taipei City 10042, Taiwan (R.O.C.)","鄭O才","02-66305868","02-66300217","有","有"
"04204250","19960806","20210812","明昇企業管理顧問有限公司","MASON EUREKA CO., LTD.","臺北市中山區長安東路1段16號12樓之1","12 F.-1, No. 16, Sec. 1, Chang’an E. Rd., Zhongshan Dist., Taipei City 10442, Taiwan (R.O.C.)","楊O美","02-27066333","02-27008021","有","有"
"04204815","19790504","20210813","古一堂企業股份有限公司","GAYTOWN ENTERPRISES CO., LTD.","臺北市中山區新生北路1段23號5樓之1","5 F.-1, No. 23, Sec. 1, Xinsheng N. Rd., Zhongshan Dist., Taipei City 10455, Taiwan (R.O.C.)","陳O德","02-2536-8780","02-2542-8983","有","有"
"04204998","20161004","20240924","獨一光學有限公司","BEST ONE'S CO., LTD","臺北市中山區中山北路2段59號之1","No. 59-1, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City 104011, Taiwan (R.O.C.)","","","","無","無"
"04205069","19780621","20210814","大宏木業樂器股份有限公司","TA HORNG MUSICAL INSTRUMENT CO., LTD.","桃園市大溪區美華里12鄰美山路一段650號","No. 650, Sec. 1, Meishan Rd., 12th Neighborhood, Meihua Vil., Daxi Dist., Taoyuan City 33560, Taiwan (R.O.C.)","李O宏","03-3873500","03-3872558","有","有"
"04205096","19781125","20210815","達星貿易股份有限公司","DASHING TRADING CORPORATION","臺北市中正區仁愛路2段34號6樓之1","6 F.-1, No. 34, Sec. 2, Ren’ai Rd., Zhongzheng Dist., Taipei City 10060, Taiwan (R.O.C.)","柯O雄","02-23414167","","有","有"
"04205173","19781110","20231004","盛珊企業股份有限公司","SHEN-SAN ENTERPRISE CO., LTD.","臺北市松山區民權東路3段166號9樓","9 F., No. 166, Sec. 3, Minquan E. Rd., Songshan Dist., Taipei City 10542, Taiwan (R.O.C.)","劉O芬","02-27169027","02-27164519","有","有"
"04205259","19780704","20221025","儲利有限公司","SOLID TRADING CO., LTD.","臺北市中正區重慶南路1段49號10樓Ｃ室","10 F., No. 49, Sec. 1, Chongqing S. Rd., Zhongzheng Dist., Taipei City 100003, Taiwan (R.O.C.)","馬O卿","02-23114348","02-23312620","有","有"
"04205602","19800109","20210815","朋達實業股份有限公司","PANDA BROTHERS & CO., LTD.","新北市土城區日新街29巷17號","No. 17, Ln. 29, Rixin St., Tucheng Dist., New Taipei City 23666, Taiwan (R.O.C.)","陳O儒","02-22738188","02-22735717","有","有"
"04205687","19780909","20230111","華頂企業有限公司","WALTIN INTERNATIONAL CORP.","臺北市中山區北安路621巷6弄23號1樓","1 F., No. 23, Aly. 6, Ln. 621, Bei’an Rd., Zhongshan Dist., Taipei City 104041, Taiwan (R.O.C.)","吳O晶","02-2506-3873","02-2506-3867","有","有"
"04205933","19931027","20230512","新光育樂股份有限公司","SHIN KONG RECREATION CO., LTD.","臺北市大安區仁愛路3段136號5樓","5 F., No. 136, Sec. 3, Ren’ai Rd., Da’an Dist., Taipei City 106465, Taiwan (R.O.C.)","吳O昇","02-25162833","02-25162329","有","有"
"04206378","19811024","20210813","淵明有限公司","LINDA YEN & ASSOCIATES, INC.","臺北市松山區南京東路4段150號9樓","9 F., No. 150, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10553, Taiwan (R.O.C.)","蔡O潢","02-25787955","02-25772204","有","有"
"04206709","20200424","20230506","士盟國際通運股份有限公司","UT FREIGHT SERVICE LTD.","臺北市南港區八德路4段778號2樓","2 F., No. 778, Sec. 4, Bade Rd., Nangang Dist., Taipei City 115027, Taiwan (R.O.C.)","黃O輝","02-27866988","","有","有"
"04206757","19861223","20210814","朝開企業股份有限公司","SHIN LEESHENG ENTERPRISE CO., LTD.","臺北市萬華區中華路1段78號8樓","8 F., No. 78, Sec. 1, Zhonghua Rd., Wanhua Dist., Taipei City 10842, Taiwan (R.O.C.)","楊O忠","02-23312004","","有","有"
"04207221","20040922","20210814","裕民股份有限公司","YU MING AGENCY CO.","新北市板橋區新站路16號18樓","18 F., No. 16, Xinzhan Rd., Banqiao Dist., New Taipei City 22041, Taiwan (R.O.C.)","徐O芳","02-2381-6155","02-2375-3908","有","有"
"04207382","19920417","20210813","幼獅實業股份有限公司","YUSAI METALS CO., LTD.","臺北市大安區仁愛路3段17號11樓","11 F., No. 17, Sec. 3, Ren’ai Rd., Da’an Dist., Taipei City 10651, Taiwan (R.O.C.)","何O勲","02-27112171","","有","有"
"04207968","19721129","20230720","南榮貿易股份有限公司","NAN JONG TRADING CO., LTD.","臺北市中正區開封街1段69號","No. 69, Sec. 1, Kaifeng St., Zhongzheng Dist., Taipei City 100001, Taiwan (R.O.C.)","郭O文","02-23114513","","有","有"
"04208137","19780901","20210812","宏恕企業有限公司","HENNESY ENTERPRISES CO., LTD.","臺北市中山區長安東路2段90號5樓","5 F., No. 90, Sec. 2, Chang’an E. Rd., Zhongshan Dist., Taipei City 10455, Taiwan (R.O.C.)","陳O正","02-2506-5656","02-2507-2746","有","有"
"04208143","19820916","20230713","會昌實業股份有限公司","A. T. P. CO., LTD.","臺北市中山區天祥路59號9樓","9 F., No. 59, Tianxiang Rd., Zhongshan Dist., Taipei City 104026, Taiwan (R.O.C.)","孫O泰","02-25857777","02-25921333","有","有"
"04208592","19900310","20171005","財團法人中國生產力中心","CHINA PRODUCTIVITY CENTER","新北市汐止區新台五路一段７９號２樓","2F., NO.79, SEC. 1, SINTAI 5TH RD., SIJHIH DIST., NEW TAIPEI CITY 22101, TAIWAN (R.O.C.)","許O雄","02-26982989","02-26989055","有","有"
