"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"65000019","20180212","20221202","格高企業有限公司","GOB Corporation Limited","臺南市南區美南街142號1樓","1 F., No. 142, Meinan St., South Dist., Tainan City 702013, Taiwan (R.O.C.)","葉O君","0933612428","","無","無"
"65005984","19821221","20220812","三益紙業股份有限公司","SAN YI PAPER INDUSTRY CO., LTD.","嘉義市東區安寮里吳鳳南路289-5號一樓","1 F., No. 289-5, Wufeng S. Rd., Anliao Vil., East Dist., Chiayi City 600037, Taiwan (R.O.C.)","顏O全","05-2393596","05-2396598","有","有"
"65006251","19760326","20210813","三元化工股份有限公司","SAN YUAN CHEMICAL CO., LTD.","嘉義縣太保市嘉太工業區光復路34號","No. 34, Guangfu Rd., Jiatai Industrial Park, Taibao City, Chiayi County 61252, Taiwan (R.O.C.)","王O宏","05-2379361","05-2379695","有","有"
"65006479","20180206","20210815","戉昌生物科技有限公司","Winchamp Biotech Co., Ltd.","高雄市三民區九如一路895號3樓之7","3F.-7, No. 895, Jiuru 1st Rd., Sanmin Dist., Kaohsiung City 80761, Taiwan (R.O.C.)","莊O富","0928419909","","有","有"
"65006674","20180125","20240606","彩洋企業有限公司","Young Shallot trading co., LTD.","臺南市七股區三股里三股3之6號1樓","1 F., No. 3-6, Sangu, Qigu Dist., Tainan City 724028, Taiwan (R.O.C.)","陳O韻","0937336111","","有","有"
"65007316","20210126","20210814","順億過濾工業有限公司","SHUENYI Filtration Industry LTD.","臺南市北區賢北里中華北路一段53巷52之2號2樓","2 F., No. 52-2, Ln. 53, Sec. 1, Zhonghua N. Rd., Xianbei Vil., North Dist., Tainan City 70455, Taiwan (R.O.C.)","鄭O淙","06-2829982","","有","有"
"65007884","20180124","20230317","鑫沅系統科技有限公司","HSIN-YUAN SYSTEM TECHNOLOGY CO., LTD.","臺南市西港區慶安里新興街17之21號","No. 17-21, Xinxing St., Qing’an Vil., Xigang Dist., Tainan City 723024, Taiwan (R.O.C.)","楊O葉","0985067762","","有","有"
"65008103","20180126","20210815","班普洛國際有限公司","BENDFLEX INTERNATIONAL CO., LTD.","臺南市北區大和里文賢路735巷10弄9號1樓","1 F., No. 9, Aly. 10, Ln. 735, Wenxian Rd., Dahe Vil., North Dist., Tainan City 70459, Taiwan (R.O.C.)","林O如","0929662208","","有","有"
"65008125","20180125","20210813","曙光生活有限公司","Twilight Life Limited","臺南市東區裕農路27-7號6樓之1","6F.-1, No. 27-7, Yunong Rd., East Dist., Tainan City 70164, Taiwan (R.O.C.)","蘇O婕","0905510160","","無","無"
"65008271","20180124","20210814","大成帝國工業股份有限公司","TA CHEN EMPIRE CO., LTD.","臺南市仁德區新田里義林路122號","No. 122, Yilin Rd., Xintian Vil., Rende Dist., Tainan City 71752, Taiwan (R.O.C.)","謝O雲","06-2701756","","有","有"
"65008321","20250522","20250522","三和銀樓","Sanhe Store","嘉義市西區文化里中正路４２９號一樓","1 F., No. 429, Zhongzheng Rd., Wenhua Vil., West Dist., Chiayi City 600013, Taiwan (R.O.C.)","江O諺","05-2279250","","有","有"
"65008835","20051201","20210813","大力機械工程有限公司","TA LI MECHANICAL ENGINEERING CO., LTD.","嘉義縣民雄鄉文隆村13鄰建國路2段99號","No. 99, Sec. 2, Jianguo Rd., 13th Neighborhood, Minxiong Township, Chiayi County 62153, Taiwan (R.O.C.)","羅O陽","05-2262169","05-2266819","有","有"
"65009433","20250603","20250603","唯林國際貿易有限公司","WEI LIN INTERNATIONAL TRADE CO., LTD.","臺南市中西區西賢里西賢二街177號1樓","1 F., No. 177, Xixian 2nd St., Xixian Vil., West Central Dist., Tainan City 700020, Taiwan (R.O.C.)","黃O翃","","","有","有"
"65009736","20210113","20210814","萬象貿易有限公司","WAN SIANG TRADING CO., LTD.","臺南市東區德光里崇學路101號1樓","1 F., No. 101, Chongxue Rd., Deguang Vil., East Dist., Tainan City 70156, Taiwan (R.O.C.)","許O玫","06-2559565","","有","有"
"65009834","20211210","20241207","以諾建設有限公司","ENOCH CONSTRUCTION CO., LTD.","臺南市新營區新南里隋唐街311號1樓","1 F., No. 311, Suitang St., Xinnan Vil., Xinying Dist., Tainan City 73066, Taiwan (R.O.C.)","","06-6572829","","無","無"
"65010163","19760811","20230111","三芳企業股份有限公司","TAIWAN SAN FANG ENTERPRISES CO., LTD.","嘉義縣水上鄉粗溪村67號","No. 67, Cuxi Vil., Shuishang Township, Chiayi County 608012, Taiwan (R.O.C.)","蕭O侯","05-2223986","05-2285786","有","有"
"65010282","20180209","20210815","釧利國際貿易有限公司","Chuan Li Tea trade Co., LTD.","臺南市新營區新東里東興路97號1樓","1 F., No. 97, Dongxing Rd., Xindong Vil., Xinying Dist., Tainan City 73064, Taiwan (R.O.C.)","林O吉","0918077160","06-6520095","有","有"
"65010305","19780609","20240717","三太造機廠股份有限公司","SAN TAI MACHINERY MFG. CO., LTD.","嘉義縣民雄鄉福樂村成功三街3號","3 CHENG KUNG 3RD ST. MINSHIUNG INDUSTRIAL PARK, CHIAYI COUNTY, TAIWAN.","陳O州","05-2133888","05-2131888","有","有"
"65010369","19780728","20250317","三福產業股份有限公司","SUN FORD MFG., CORP.","嘉義縣太保市太保里太保11號","11, TAI-PAO, TAI-PAO VILLAGE, TAI-PAO CITY, CHIAYI HSIEN, TAIWAN, R.O.C.","蕭O傑","05-3714666","05-3715900","有","有"
"65018209","20210113","20210812","傑斯德貿易有限公司","JIE SIH DE TRADING CO., LTD.","臺南市麻豆區民權路91巷4-7號1樓","1 F., No. 4-7, Ln. 91, Minquan Rd., Madou Dist., Tainan City 72142, Taiwan (R.O.C.)","吳O霖","06-2559565","","有","有"
"65026904","19760417","20230215","三明電音股份有限公司","SAN MING ELECTRONIC SOUND EQUIPMENT CO., LTD.","嘉義市西區文化里民族路546號五樓","5 F., No. 546, Minzu Rd., Wenhua Vil., West Dist., Chiayi City 600004, Taiwan (R.O.C.)","謝O霖","052-282106","","有","有"
"65037705","20220526","20250118","萬富蘿莎有限公司","Wanfu Rosa CO., LTD.","臺南市安南區塩田里塩田路323巷18號1樓","1 F., No. 18, Ln. 323, Yantian Rd., Annan Dist., Tainan City 709035, Taiwan (R.O.C.)","許O霞","06-3562889","06-3561859","有","有"
"65046401","20180207","20230530","勝靖貿易有限公司","SEUNGCHING CO., LTD.","臺南市安南區海南里樂活八街77號1樓","1 F., No. 77, Lehuo 8th St., Hainan Vil., Annan Dist., Tainan City 709009, Taiwan (R.O.C.)","陳O靖","06-3110866","06-3116066","有","有"
"65055317","20180402","20210814","晨犀有限公司","HCSTORE Company Limited","臺南市永康區廣興街３８巷２５弄３５號","No. 35, Aly. 25, Ln. 38, Guangxing St., Yongkang Dist., Tainan City 71059, Taiwan (R.O.C.)","陳O綸","04-22916857","","有","有"
"65055822","20180411","20210812","全球華人檢驗科技有限公司","GLOBAL INSPECT CERTIFICATION CO., LTD","臺南市安南區豐田里工業二路31號","No. 31, Gongye 2nd Rd., Fengtian Vil., Annan Dist., Tainan City 70955, Taiwan (R.O.C.)","張O有","06-3841577","06-3960689","有","有"
"65056081","20180131","20210813","陶朗回收科技股份有限公司","TOMRA Collection Solutions Taiwan Co., Ltd.","臺南市歸仁區後市里中山路二段118號3樓","3 F., No. 118, Sec. 2, Zhongshan Rd., Houshi Vil., Guiren Dist., Tainan City 71146, Taiwan (R.O.C.)","格O國際股份有限公司","","","有","有"
