"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"87011320","20211101","20211101","淘心逸商行","TAOSIN YI CO.","雲林縣古坑鄉田心村田心路3之7號1樓","1F., NO. 3-7, TIANXIN RD., GUKENG TOWNSHIP, YUNLIN COUNTY 64644, TAIWAN (R.O.C.)","許O鳴","0970-266315","","有","有"
"87011665","20220517","20230429","中華甘蔗茶舖","ZHONG HUA SUGAR CANE TEA SHOP","臺中市中區中華里中華路一段１０５號１樓","1 F., No. 105, Sec. 1, Zhonghua Rd., Zhonghua Vil., Central Dist., Taichung City 400003, Taiwan (R.O.C.)","郭O綺","0988176947","","無","無"
"87012475","20220623","20220623","六號燈飾","Six Lighting Company","南投縣埔里鎮北安里信義路85之1號一樓","1F., NO. 85-1, XINYI RD., BEI-AN VIL., PULI TOWNSHIP, NANTOU COUNTY 545001, TAIWAN (R.O.C.)","江O庭","09589994932","","有","有"
"87018153","20211021","20211021","利全企業社","LI CHIUAN COMPANY","臺中市南區崇倫里三民西路２９５之１號１樓","1F., NO. 295-1, SANMIN W. RD., CHONGLUN VIL., SOUTH DIST., TAICHUNG CITY 40244, TAIWAN (R.O.C.)","蔡O峰","0926-806349","","有","有"
"87020046","20230406","20230406","中華觀音山佛教會","Chung Hua Guan Yin Shan Buddhist Association","台中市北區忠明路４２４號１４樓之２","14 F.-2, No. 424, Zhongming Rd., North Dist., Taichung City 404311, Taiwan (R.O.C.)","李O舉","04-22053818","","有","有"
"87024009","20231207","20231207","宜麗商行","EasySmile Firm","雲林縣土庫鎮西平里信義街27巷32號","No. 32, Ln. 27, Xinyi St., Xiping Vil., Tuku Township, Yunlin County 633102, Taiwan (R.O.C.)","張O銘","0932577877","","有","有"
"87025289","20201228","20210811","睿睿購文具舖","RUI RUI GOU COMPANY","彰化縣花壇鄉北口村中山路2段851號","No. 851, Sec. 2, Zhongshan Rd., Huatan Township, Changhua County 50353, Taiwan (R.O.C.)","陳O潔","0923917727","","有","有"
"87026533","20200721","20210811","湛活企業社","Jenho Athletica Co.","彰化縣員林市忠孝里大同路1段149巷9號","No. 9, Ln. 149, Sec. 1, Datong Rd., Zhongxiao Vil., Yuanlin City, Changhua County 51056, Taiwan (R.O.C.)","楊O騰","0983626998","","有","有"
"87026647","20220519","20220524","絕世好面食品工坊","YESPOTATO CO.","臺中市北屯區平陽里安順北二街５２之１號","No. 52-1, Anshun N. 2nd St., Pingyang Vil., Beitun Dist., Taichung City 40668, Taiwan (R.O.C.)","周O琦","0952770521","","有","有"
"87031705","19940331","20210929","高雄市六龜區農會","LIOUGUEI DISTRICT FARMERS' ASSOCIATION","高雄市六龜區義寶里光復路１０９號","NO. 109, GUANGFU RD., LIUGUI DIST., KAOHSIUNG CITY 844001, TAIWAN (R.O.C.)","林O蕾","07-6892111","","有","有"
"87034597","20221109","20221214","諾亞方舟維修商行","Nuo Ya Fang Jhou Repair Studio","彰化縣花壇鄉花壇村光明路68號1樓","1 F., No. 68, Guangming Rd., Huatan Township, Changhua County 503009, Taiwan (R.O.C.)","陳O任","0908-123-147","","有","有"
"87035081","20200508","20220513","花草空間園藝","space of flower plant nursery co.","彰化縣芬園鄉溪頭村彰南路1段173號1樓","1 F., No. 173, Sec. 1, Zhangnan Rd., Fenyuan Township, Changhua County 50243, Taiwan (R.O.C.)","黃O源","0928314937","049-2511661","有","有"
"87035955","20240717","20240717","永盈企業社","ETERNAL OPERATION Company","彰化縣埤頭鄉和豊村和興巷175號","No. 175, Hexing Ln., Pitou Township, Changhua County 523005, Taiwan (R.O.C.)","謝O綸","048870012","","有","有"
"87036119","20210104","20210811","蒔和果茶坊","Shihe Fruit Tea Store","彰化縣員林市大同路2段189號1樓","1 F., No. 189, Sec. 2, Datong Rd., Yuanlin City, Changhua County 51050, Taiwan (R.O.C.)","劉O廷","04-8366013","","無","無"
"87036574","20200529","20210812","巨紐企業社","GINIO Co.","彰化縣秀水鄉義興村義雅巷70弄15號","No. 15, Aly. 70, Yiya Ln., Xiushui Township, Changhua County 50442, Taiwan (R.O.C.)","朱O人","04-7514629","","有","有"
"87036808","20200611","20210811","樂思國際實業","Let Share International Co.","彰化縣彰化市和調里建國南路109巷108弄26號4樓","4 F., No. 26, Aly. 108, Ln. 109, Jianguo S. Rd., Hediao Vil., Changhua City, Changhua County 50066, Taiwan (R.O.C.)","洪O妤","09-87414937","","無","無"
"87037026","20240227","20240227","心心公主工作坊","Xinxinprincess Workshop","彰化縣彰化市福山里山中街81巷53弄6號","No. 6, Aly. 53, Ln. 81, Shanzhong St., Fushan Vil., Changhua City, Changhua County 500052, Taiwan (R.O.C.)","沈O霖","0936828290","","有","有"
"87037068","20201230","20210812","帕瑪企業社","PaperlikeMaster co.","彰化縣秀水鄉福安村彰水路2段423巷11號1樓","1 F., No. 11, Ln. 423, Sec. 2, Zhangshui Rd., Xiushui Township, Changhua County 50441, Taiwan (R.O.C.)","周O翔","0903388157","","有","有"
"87037362","20200618","20210811","富創興業社","Full Innovation Company","彰化縣大村鄉擺塘村中正西路207巷45號","No. 45, Ln. 207, Zhongzheng W. Rd., Dacun Township, Changhua County 51541, Taiwan (R.O.C.)","賴O川","04-8520454","","有","有"
"87037460","20200707","20210812","芳銘茗茶","FangMingTea Company","彰化縣員林市南平里新生路647號1樓","1 F., No. 647, Xinsheng Rd., Nanping Vil., Yuanlin City, Changhua County 51052, Taiwan (R.O.C.)","陳O銘","0919111961","","有","有"
"87037736","20230706","20241025","樂茶米工作室","La Chummy Tea Workshop","臺南市官田區隆本里復興街112號1樓","1 F., No. 112, Fuxing St., Longben Vil., Guantian Dist., Tainan City 720003, Taiwan (R.O.C.)","鄭O伶","03-5622690","","有","有"
"87037807","20200615","20210811","弘偉商行","Hung Wei Car Business Firm","彰化縣溪湖鎮汴頭里中興六街23巷12號1樓","1 F., No. 12, Ln. 23, Zhongxing 6th St., Biantou Vil., Xihu Township, Changhua County 51443, Taiwan (R.O.C.)","施O任","0928357976","","有","有"
"87038854","20200703","20210811","台林企業社","Tailin Chemical Materials Co.","彰化縣秀水鄉福安村通鹿巷15弄2號1樓","1 F., No. 2, Aly. 15, Tonglu Ln., Xiushui Township, Changhua County 50448, Taiwan (R.O.C.)","林O烱","04-7695500","04-7696205","有","有"
"87038995","20200706","20210811","合巡商行","HO XUN international trade Co.","彰化縣彰化市古夷里泰和路3段26巷8弄1號","No. 1, Aly. 8, Ln. 26, Sec. 3, Taihe Rd., Guyi Vil., Changhua City, Changhua County 50089, Taiwan (R.O.C.)","李O展","0937678047","","有","有"
"87039755","20230525","20230525","和欣行專業料理刀具","HEXINGHANG Store","彰化縣彰化市茄南里茄苳路1段245巷10號10樓","10 F., No. 10, Ln. 245, Sec. 1, Jiadong Rd., Jianan Vil., Changhua City, Changhua County 500044, Taiwan (R.O.C.)","王O堡","04-7353260","04-7353260","有","有"
"87040253","20231226","20231226","艾蜜芯企業社","AY MIH SHIN Co.","彰化縣大村鄉福興村山腳路77號之13","No. 77-13, Shanjiao Rd., Dacun Township, Changhua County 515006, Taiwan (R.O.C.)","張O涵","0979840822","","有","有"
"87040681","20211207","20211207","菲恩童裝精品店","FEI EN CHILDREN'S GARMENTS SHOP","彰化縣北斗鎮五權里元市街62號1樓","1F., NO. 62, YUANSHI ST., WUQUAN VIL., BEIDOU TOWNSHIP, CHANGHUA COUNTY 521032, TAIWAN (R.O.C.)","李O蓁","0970-758892","04-888-2771","有","有"
"87040991","20240409","20240409","美浴精品衛浴企業社","MEI-YU QUALITY BATHROOM ENTERPRISE CO.","彰化縣和美鎮嘉犁里彰和路2段472巷31號1樓","1 F., No. 31, Ln. 472, Sec. 2, Zhanghe Rd., Jiali Vil., Hemei Township, Changhua County 508012, Taiwan (R.O.C.)","潘O禎","04-7513097","","有","有"
"87041295","20211130","20220429","瑩星工業社","Yingxing lndustry CO.","臺中市北區文莊里中清路一段89號3樓","3 F., No. 89, Sec. 1, Zhongqing Rd., Wenzhuang Vil., North Dist., Taichung City 40458, Taiwan (R.O.C.)","蔡O華","0928-775820","04-7782819","有","有"
"87041387","20241218","20241230","常宏企業社","CHANG HUNG TRADING CO.","彰化縣彰化市福田里彰南路5段397-30號1樓","1 F., No. 397-30, Sec. 5, Zhangnan Rd., Futian Vil., Changhua City, Changhua County 500048, Taiwan (R.O.C.)","陳O隆","","","有","有"
"87041507","20201012","20210811","淳粹茶行","chun thui  store","彰化縣花壇鄉長沙村中正路59-1號1樓","1 F., No. 59-1, Zhongzheng Rd., Huatan Township, Changhua County 50348, Taiwan (R.O.C.)","葉O玟","04-7861520","","有","有"
"87041909","20241114","20241114","羽欽企業社","YU CHIN ENTERPRISE CO.","彰化縣員林市南東里山腳路4段37巷6號","No. 6, Ln. 37, Nandong Vil., Yuanlin City, Changhua County 510, Taiwan (R.O.C.)","曾O舷","0905558128","","有","有"
"87042098","20200817","20210811","元氣屋企業社","Genkiya Enterprise Company","彰化縣和美鎮面前里錦西路67巷50號1樓","1 F., No. 50, Ln. 67, Jinxi Rd., Mianqian Vil., Hemei Township, Changhua County 50853, Taiwan (R.O.C.)","黃O玲","0926056889","","有","有"
"87042864","20201030","20230727","慷澄企業社","Kung Cheng Enterprise Co.","彰化縣花壇鄉長沙村中正東街37號","No. 37, Zhongzheng E. St., Changsha Vil., Huatan Township,  Changhua County 503004, Taiwan (R.O.C.)","田O韻","04-","","無","無"
"87043667","20200910","20250110","沅遠企業社","YUAN YUAN AUTO ACCESSORIES CO.","彰化縣社頭鄉山湖村忠義路240號","No. 240, Zhongyi Rd., Shanhu Vil., Shetou Township,  Changhua County 511003, Taiwan (R.O.C.)","陳O里","0978-005-255","","有","有"
"87043815","20250219","20250219","順月農園","ShunYueFarm Co.","彰化縣福興鄉三汴村番花路1段338號","No. 338, Sec. 1, Fanhua Rd., Fuxing Township, Changhua County 506010, Taiwan (R.O.C.)","林O堅","","","有","有"
"87043863","20230808","20230808","喜威設計社","See Well Design Workshop","彰化縣埔心鄉瓦中村員鹿路1段80號1樓","1 F., No. 80, Sec. 1, Yuanlu Rd., Puxin Township, Changhua County 513005, Taiwan (R.O.C.)","張O榜","0919130805","04-8295669","有","有"
"87043934","20220513","20220513","和米工作室","ANDME COMPANY","彰化縣員林市三和里和平東街一段57巷20弄6號","No. 6, Aly. 20, Ln. 57, Sec. 1, Heping E. St., Sanhe Vil., Yuanlin City, Changhua County 51056, Taiwan (R.O.C.)","高O芯","0963218093","","有","有"
"87044223","20200915","20241123","傢伙旺企業社","GUY WANG COMPANY","彰化縣社頭鄉朝興村山腳路二段臨589之1號","No. 589-1, Sec. 2,  Shanjiao Rd., Chauxing Vil., Shetou Township,  Changhua County 511, Taiwan (R.O.C.)","劉O淳","0934-192723","","有","有"
"87044321","20210625","20221019","霸吉多商行","Bagido Commercial Firm","彰化縣埔心鄉經口村中山路153巷2弄29號1樓","1F., No. 29, Aly. 2, Ln. 153, Zhongshan Rd., Jingkou Vil., Puxin Township,  Changhua County 513006, Taiwan (R.O.C.)","徐O城","0930375355","","有","有"
"87044700","20210310","20210811","兆亨實業社","ENERGUMEN BRAKE SYSTEM COMPANY","彰化縣彰化市西安里民族路300號2樓","2 F., No. 300, Minzu Rd., Xi’an Vil., Changhua City, Changhua County 50047, Taiwan (R.O.C.)","盧O宗","04-7720018","04-7720018","有","有"
"87044949","20210826","20210826","磨牙選貨店","MOYA SELECT SHOP","彰化縣和美鎮仁澤路168號","NO. 168, RENZE RD., HEMEI TOWNSHIP, CHANGHUA COUNTY 508017, TAIWAN (R.O.C.)","黃O昱","0978178077","","無","無"
"87045790","20250419","20250419","浚彤企業社","Wowool International Company","彰化縣社頭鄉仁雅村社斗路1段287巷63弄3號1樓","1 F., No. 3, Aly. 63, Ln. 287, Sec. 1, Shedou Rd., Shetou Township, Changhua County 511005, Taiwan (R.O.C.)","謝O盈","0919058750","","有","有"
"87045840","20201008","20230118","春藝企業社","Spring Art Company","彰化縣彰化市忠權里裕民街105號1樓","1 F., No. 105, Yumin St., Zhongquan Vil., Changhua City, Changhua County 500019, Taiwan (R.O.C.)","顏O璨","0973227525","","無","無"
"87045996","20201026","20210811","驊進國際貿易商行","HUA JINN INTERNATIONAL TRADING CO.","彰化縣和美鎮彰和路2段382號","No. 382, Sec. 2, Zhanghe Rd., Hemei Township, Changhua County 50854, Taiwan (R.O.C.)","馮O勇","04-7366188","","無","無"
"87046003","20220630","20230722","羌羌滾標本工作室","ZAGU TAXIDERMY STUDIO","苗栗縣三灣鄉內灣村9鄰小份美12號1樓","1F., No. 12, Xiaofenmei, 9th Neighborhood, Neiwan Vil., Sanwan Township,  Miaoli County , Taiwan (R.O.C.)","林O婕","04-7565526","","有","有"
"87046117","20201120","20210811","新利佳貿易商行","NEWLICHIA CLOCK TRADING COMPANY","彰化縣鹿港鎮頂厝里仁愛街18號1樓","1 F., No. 18, Ren’ai St., Dingcuo Vil., Lukang Township, Changhua County 50547, Taiwan (R.O.C.)","尤O蓮","04-7787193","04-7789193","有","有"
"87046524","20201020","20210811","宥維汽車修配廠","Youwei Auto Repair Factory","彰化縣芳苑鄉三合村立德街101號1樓","1 F., No. 101, Lide St., Fangyuan Township, Changhua County 52861, Taiwan (R.O.C.)","陳O呈","0982835334","","有","有"
"87047158","20231115","20240710","名景企業社","Ming jing qiye she Co.","彰化縣秀水鄉安溪村彰秀路115號","No. 115, Zhangxiu Rd., Xiushui Township, Changhua County 504007, Taiwan (R.O.C.)","謝O腰","0984-039530","","有","有"
"87047615","20210604","20220924","塔酷思坊","Tacos Co.","彰化縣鹿港鎮頂厝里舊港巷7-22號","No. 7-22, Jiugang Ln., Dingcuo Vil., Lukang Township, Changhua County 505028, Taiwan (R.O.C.)","蔡O隆","0907812538","","有","有"
"87048163","20201124","20210811","柏興寢具行","Pershing Bedding  Firm","彰化縣鹿港鎮頂厝里明智路127號","No. 127, Mingzhi Rd., Dingcuo Vil., Lukang Township, Changhua County 50547, Taiwan (R.O.C.)","李O融","04-7770759","04-7746913","有","有"
"87048207","20211214","20221108","丹尼爾電子商務企業社","Daniel Lee E-Commerce and Trading Co.","彰化縣溪湖鎮中山里成功路田藔巷95號1樓","1 F., No. 95, Chenggong Rd., Zhongshan Vil., Xihu Township, Changhua County 514009, Taiwan (R.O.C.)","李O明","0988805077","","無","無"
"87048311","20220217","20220217","英佳醫療用品行","Ingacare Company","彰化縣秀水鄉馬興村彰馬街２１之５號","No. 21-5, Zhangma St., Xiushui Township, Changhua County 50442, Taiwan (R.O.C.)","楊O偉","04-7513799","","有","有"
"87048662","20230331","20230331","欣榮園藝資材行","SING RONG Company","彰化縣芳苑鄉漢寶村草漢北路518號1樓","1 F., No. 518, Caohan N. Rd., Fangyuan Township, Changhua County 528013, Taiwan (R.O.C.)","陳O源","04-8990298","","有","有"
"87048895","20211125","20211125","柯龍汽車材料行","KELONG AUTO REPAIL  FACTORY","彰化縣花壇鄉橋頭村花南路207號","No. 207, Huanan Rd., Huatan Township, Changhua County 50347, Taiwan (R.O.C.)","柯O隆","0905165538","","有","有"
"87048950","20210723","20221207","華廷企業社","HUA TING MACHINE PARTS COMPANY","彰化縣和美鎮鐵山里嘉鐵路184巷8號","No. 8, Ln. 184, Jiatie Rd., Tieshan Vil., Hemei Township, Changhua County 508007, Taiwan (R.O.C.)","王O婷","0979279909","04-7561406","有","有"
"87049487","20200408","20210811","睿越貿易企業社","RUEI YUE TRADING ENTERPRISE CO.","苗栗縣苑裡鎮泰田里3鄰52號","No. 52, Taitian, 3rd Neighborhood, Taitian Vil., Yuanli Township, Miaoli County 35871, Taiwan (R.O.C.)","邱O仁","0931152776","","有","有"
"87049830","20210712","20220429","宏城汽車保修廠","Hongcheng Automobile Warranty Factory","苗栗縣竹南鎮崎頂里大興街142號","No. 142, Qiding Vil., Zhunan Township, Miaoli County 350, Taiwan (R.O.C.)","邱O怡","037-476260","","有","有"
"87050168","20220105","20230810","康瑋企業社","Con-Way International Co.","苗栗縣苑裡鎮苑東里2鄰孝順街7號","No. 7, Xiaoshun St., 2nd Neighborhood, Yuandong Vil., Yuanli Township, Miaoli County 35856, Taiwan (R.O.C.)","張O瑋","037763456","","有","有"
"87050337","20220413","20240110","云端昇活企業社","Cloud Life CO.","苗栗縣後龍鎮大庄里成功路426號","No. 426, Chenggong Rd., Dazhuang Vil., Houlong Township, Miaoli County 35645, Taiwan (R.O.C.)","楊O裡","0930005980","","有","有"
"87051080","20200716","20230706","金酉辛企業社","KING YOUR SHEEN COMPANY","苗栗縣苗栗市維祥里12鄰光華街合園三巷13號1樓","1 F., No. 13, Heyuan 3rd Ln., Guanghua St., 12th Neighborhood, Weixiang Vil., Miaoli City, Miaoli County 360011, Taiwan (R.O.C.)","吳O曄","0976076834","","有","有"
"87051862","20220721","20220721","衡石機電工程行","HSKS CO.","苗栗縣卓蘭鎮豐田里豐田89之1號一樓","1 F., No. 89-1, Fengtian, Zhuolan Township, Miaoli County 369002, Taiwan (R.O.C.)","黃O楷","0981310658","","有","有"
"87051899","20200716","20221014","丹丘茶莊園","Dancuk Tea Manor","苗栗縣三灣鄉三灣村8鄰中正路112號","No. 112, Zhongzheng Rd., 8th Neighborhood, Sanwan Vil., Sanwan Township,  Miaoli County 352020, Taiwan (R.O.C.)","團O山","0930711851","","有","有"
"87052573","20210514","20210811","安娜妮美甲材料","Annani nail art store","苗栗縣苑裡鎮山腳里4鄰山腳104號","No. 104, Shanjiau, 4th Neighborhood, Shanjiao Vil., Yuanli Township, Miaoli County 35870, Taiwan (R.O.C.)","鄭O汝","0988-544193","","有","有"
"87053257","20201228","20210811","史丹工作室","Stan's Design Studio","苗栗縣公館鄉鶴岡村5鄰鶴岡139號","No. 139, Hegang, 5th Neighborhood, Gongguan Township, Miaoli County 36342, Taiwan (R.O.C.)","劉O昌","0918521773","","有","有"
"87053361","20201023","20210812","崧瑞行","DIATOOL COMPANY","苗栗縣竹南鎮新南里13鄰崁頂街66號4樓","4 F., No. 66, Kanding St., 13th Neighborhood, Xinnan Vil., Zhunan Township, Miaoli County 35056, Taiwan (R.O.C.)","黃O裕","0915-172062","","有","有"
"87053720","20200727","20230203","朵若洋行","Tulu tulu studio","苗栗縣造橋鄉談文村育英街18號3樓之36","3F.-36, No. 18, Yuying St., Tanwen Vil., Zaoqiao Township,  Miaoli County 361027, Taiwan (R.O.C.)","張O眉","0937476044","","無","無"
"87053783","20200527","20221215","龍駿企業社","Lung chun Company","苗栗縣銅鑼鄉九湖村2鄰九湖11之3號1樓","1 F., No. 11-3, Jiuhu, 2nd Neighborhood, Tongluo Township, Miaoli County 366003, Taiwan (R.O.C.)","黃O栩","0917-736147","","無","無"
"87054903","20200827","20220226","柯瑪國際企業社","Kooma Stationery Co.","苗栗縣後龍鎮南港里17鄰過港148之2號","No. 148-2, Guogang, 17th Neighborhood, Nangang Vil., Houlong Township, Miaoli County 35670, Taiwan (R.O.C.)","王O緯","0937-221732","","無","無"
"87055776","20201103","20240626","旺米食品糧行","WANG MI FOOD STORE","苗栗縣後龍鎮北龍里2鄰龍山路22號1樓","1 F., No. 22, Longshan Rd., 2nd Neighborhood, Beilong Vil., Houlong Township, Miaoli County 356011, Taiwan (R.O.C.)","李O學","037-725156","","有","有"
"87056070","20200529","20210812","筠凱企業社","Yun Kai Electronic Co.","苗栗縣竹南鎮崎頂里21鄰和仁街89巷2弄3號","No. 3, Aly. 2, Ln. 89, Heren St., 21th Neighborhood, Qiding Vil., Zhunan Township, Miaoli County 35048, Taiwan (R.O.C.)","余O惠","0935053093","","有","有"
"87057063","20201105","20240413","宸室室內裝修企業工程行","Chen room interior decoration enterprise engineering firm","臺北市中正區忠孝東路1段152號10樓之6","10 F.-6, No. 152, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist., Taipei City 100024, Taiwan (R.O.C.)","何O宸","03-7991271","","有","有"
"87057351","20210830","20210830","聖恩企業社","SHENG-EN beauty COMPANY","苗栗縣竹南鎮照南里自強街50號1樓","1F., NO. 50, ZIQIANG ST., ZHAONAN VIL., ZHUNAN TOWNSHIP, MIAOLI COUNTY 350004, TAIWAN (R.O.C.)","張O銘","0903811626","","有","有"
"87057916","20201118","20210811","侯信企業社","HOUSIN COMPANY","苗栗縣通霄鎮通西里中正路107之1號","No. 107-1, Zhongzheng Rd., Tongxi Vil., Tongxiao Township, Miaoli County 35741, Taiwan (R.O.C.)","侯O六","037-764016","037-764016","有","有"
"87058008","20201123","20210812","祥盈企業社","SYANG YINR COMPANY","苗栗縣頭份市東庄里八德一路142巷1號1樓","1 F., No. 1, Ln. 142, Bade 1st Rd., Dongzhuang Vil., Toufen City, Miaoli County 35155, Taiwan (R.O.C.)","丁O琳","0989326997","","有","有"
"87058561","20200908","20210811","暉凰國際貿易行","Keep Something company","苗栗縣公館鄉五谷村13鄰五谷105之1號","No. 105-1, Wugu, 13th Neighborhood, Gongguan Township, Miaoli County 36345, Taiwan (R.O.C.)","龔O文","037236528","","有","有"
"87058611","20201123","20210812","聯富商貿","LIAN FU TRADING CO.","苗栗縣竹南鎮新南里永貞路二段39巷10號4樓","4 F., No. 10, Ln. 39, Sec. 2, Yongzhen Rd., Xinnan Vil., Zhunan Township, Miaoli County 35056, Taiwan (R.O.C.)","溫O儀","0905598591","","有","有"
"87058767","20210610","20230801","今韻老傢俱行","TODAY MELODY FURNITURE CO.","臺中市南屯區三和里公益路二段608號19樓之5","19 F.-5, No. 608, Sec. 2, Gongyi Rd., Sanhe Vil., Nantun Dist., Taichung City 408402, Taiwan (R.O.C.)","龔O珍","037-879080","","無","無"
"87059055","20200814","20240307","八喵屋坊","Ba meow Shop","臺北市中山區建國北路3段92之1號7樓","7 F., No. 92-1, Sec. 3, Jianguo N. Rd., Zhongshan Dist., Taipei City 104069, Taiwan (R.O.C.)","郭O君","0989983870","","有","有"
"87065726","20231019","20231020","和沐商行","ZARCO INTERNATIONAL Company","臺中市西屯區西安里青海路二段３３２號十三樓","13 F., No. 332, Sec. 2, Qinghai Rd., Xi’an Vil., Xitun Dist., Taichung City 407432, Taiwan (R.O.C.)","彭O燕","0424528797","","有","有"
"87070609","20250505","20250505","大喆商行","dazhe Co.","南投縣草屯鎮碧洲里立人路763巷8號1樓","1 F., No. 8, Ln. 763, Liren Rd., Bizhou Vil., Caotun Township, Nantou County 542009, Taiwan (R.O.C.)","簡O鈞","","","有","有"
"87071234","20240604","20240604","比傑歪企業社","BJY CO.","彰化縣鹿港鎮頭南里南勢巷20-2號","No. 20-2, Nanshi Ln., Tounan Vil., Lukang Township, Changhua County 505019, Taiwan (R.O.C.)","郭O傑","0911893822","","有","有"
"87075463","20220328","20220328","五七數位企業社","No.57 CO.","雲林縣斗六市中堅西路57號","No. 57, Zhongjian W. Rd., Douliu City, Yunlin County 64072, Taiwan (R.O.C.)","陳O壬","05-5350022","","有","有"
"87077151","20230320","20230320","麻吉通訊行","maji mobile Hang","雲林縣虎尾鎮立仁里林森路二段112號","No. 112, Sec. 2, Linsen Rd., Liren Vil., Huwei Township, Yunlin County 632006, Taiwan (R.O.C.)","劉O銓","056336686","","有","有"
"87077407","20220510","20230505","亞東企業社","YA DONG Enterprise Co.","雲林縣麥寮鄉橋頭村和平路１２０號1樓","1F., No. 120, Heping Rd., Qiaotou Vil., Mailiao Township,  Yunlin County 638108, Taiwan (R.O.C.)","林O昌","05-6912266","","無","無"
"87077835","20200602","20210811","瑞智商貿行","Ruizhi good life Trading Co.","雲林縣麥寮鄉麥豐村泰順路171號1樓","1 F., No. 171, Taishun Rd., Mailiao Township, Yunlin County 63846, Taiwan (R.O.C.)","林O賞","05-6935911","","無","無"
