"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"13000003","20020117","20221125","浩崴有限公司","HOW WAY CO., LTD.","新北市中和區連城路65巷5之2號","No. 5-2, Ln. 65, Liancheng Rd., Zhonghe Dist., New Taipei City 235038, Taiwan (R.O.C.)","林O羣","02-26089186","02-26089163","有","有"
"13000073","20020219","20210815","亞源泉商事有限公司","YA YUAN CHUAN CO., LTD.","南投縣埔里鎮大城里中山路三段671號1樓","1 F., No. 671, Sec. 3, Zhongshan Rd., Dacheng Vil., Puli Township, Nantou County 54551, Taiwan (R.O.C.)","邱O珍","049-2918658","049-2915131","有","有"
"13000088","20020114","20221221","旭動力科技有限公司","POWER DRIVE TECHNOLOGY INC.","桃園市桃園區寶安里中埔一街372號11樓","11 F., No. 372, Zhongpu 1st St., Bao’an Vil., Taoyuan Dist., Taoyuan City 330056, Taiwan (R.O.C.)","宗O儒","03-3165511","03-3562200","無","無"
"13000192","20020820","20230613","事欣科技股份有限公司","PARPRO CORPORATION","桃園市中壢區健行路169號4樓","4 F., No. 169, Jianxing Rd., Zhongli Dist., Taoyuan City 320059, Taiwan (R.O.C.)","廖O嘉","03-4575535","03-4682431","有","有"
"13000257","20120725","20210813","建伸電機有限公司","CHIEN-SHEN ELECTRICAL CO., LTD.","桃園市龜山區兔坑里茶專一街60巷17號","No. 17, Ln. 60, Chazhuan 1st St., Tukeng Vil., Guishan Dist., Taoyuan City 33349, Taiwan (R.O.C.)","何O勳","03-3195333","03-3195222","有","有"
"13000334","20020521","20210813","鈦昱精密股份有限公司","TAI YU PRECISION INDUSTRIAL CO., LTD.","彰化縣秀水鄉安溪村平安五街35號","No. 35, Ping’an 5th St., Xiushui Township, Changhua County 50447, Taiwan (R.O.C.)","黃O柱","04-7687127","04-7687129","有","有"
"13000377","20020103","20210815","金炫豐開發有限公司","KIN HSUEN FONG CO., LTD.","臺中市豐原區社皮里社皮路123巷11弄25號1樓","1 F., No. 25, Aly. 11, Ln. 123, Shepi Rd., Shepi Vil., Fengyuan Dist., Taichung City 42077, Taiwan (R.O.C.)","張O宗","04-25152156","04-25152155","有","有"
"13000382","20041008","20210814","塑吉股份有限公司","SOL G CORPORATION","桃園市平鎮區建安里平東路679巷5號","No. 5, Ln. 679, Pingdong Rd., Jian’an Vil., Pingzhen Dist., Taoyuan City 32465, Taiwan (R.O.C.)","吳O申","03-4603385","03-4601958","有","有"
"13000453","20020108","20231214","達邦蛋白生技股份有限公司","DABOMB PROTEIN BIOTECH CORP.","臺南市安南區工業三路52號","52, Gongye 3rd Road, Tainan 709, Taiwan","劉O芬","06-384-0771","06-384-1770","有","有"
"13000616","20020227","20220928","竣將電機工業股份有限公司","JIN-JIANG ELECTRICAL INDUSTRY CO., LTD.","臺南市永康區新樹里中山北路560號","No. 560, Zhongshan N. Rd., Xinshu Vil., Yongkang Dist., Tainan City 710001, Taiwan (R.O.C.)","賴O柱","06-2335173","06-2336192","有","有"
"13000685","20020125","20221028","森隆實業有限公司","SHEN LONG CO., LTD.","新竹縣竹東鎮榮華里新興路一五巷七號","No. 7, Ln. 15, Xinxing Rd., Ronghua Vil., Zhudong Township, Hsinchu County 310001, Taiwan (R.O.C.)","黃O森","03-5942302","","無","無"
