"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"81000304","20230117","20230308","復原者通信行","Restorer Mobile Phone Repair Store","高雄市鳳山區中山路２５７號","No. 257, Zhongshan Rd., Fengshan Dist., Kaohsiung City 830026, Taiwan (R.O.C.)","陳O植","07-7406959","","有","有"
"81000775","19741211","20210813","一陽電子股份有限公司","AURORA ELECTRONICS CORP.","高雄市前鎮區鎮海路123號2樓","2 F., No. 123, Zhenhai Rd., Cianjhen Dist., Kaohsiung City 80673, Taiwan (R.O.C.)","林O輝","07-3337171-2","07-3316632","有","有"
"81000819","20171017","20210811","越成國際貿易企業社","Yue Cheng International Trade & Turbine Control Service CO.","高雄市仁武區霞海東一街1號1樓","1 F., No. 1, Xiahai E. 1st St., Renwu Dist., Kaohsiung City 81457, Taiwan (R.O.C.)","畢O珍","07-5884019","","有","有"
"81000867","20200527","20210811","燊騰冷飲","SHEN TENG COLD DRINK STORE","高雄市楠梓區後昌路８５號１樓","1 F., No. 85, Houchang Rd., Nanzi Dist., Kaohsiung City 81167, Taiwan (R.O.C.)","陳O君","0970993891","","無","無"
"81001417","20010102","20230621","振亞興業股份有限公司","SHIN YAH ENTERPRISE CO., LTD.","屏東縣鹽埔鄉新二村維新路178號","No. 178, Weixin Rd., Xin'er Vil., Yanpu Township,  Pingtung County 907102, Taiwan (R.O.C.)","邱O天","08-7933123","08-7933125","有","有"
"81002274","20090812","20230722","天明製藥股份有限公司","TIMING PHARMACEUTICAL CO., LTD.","新北市新莊區福基里新北大道2段217號13樓","13 F., No. 217, Sec. 2, New Taipei Blvd., Fuji Vil., Xinzhuang Dist., New Taipei City 242032, Taiwan (R.O.C.)","詹O寧","02-85218883","02-85218977","有","有"
"81002393","19960607","20230113","建榮冷凍食品股份有限公司","CHIEN JUNG FROZEN FOOD CO., LTD.","高雄市前鎮區新展路3號","No. 3, Xinzhan Rd., Qianzhen Dist., Kaohsiung City 806034, Taiwan (R.O.C.)","林O良","07-8211141","07-8210249","有","有"
"81003132","20200515","20210811","瑀峰企業社","Yu Phon Enterprise Co.","高雄市茄萣區元智街６８號１樓","1 F., No. 68, Yuanzhi St., Qieding Dist., Kaohsiung City 85243, Taiwan (R.O.C.)","楊O祥","06-2628751","","有","有"
"81003180","20180509","20230319","香氣密碼能量館","AROMA ROAM CO.","高雄市旗山區湄洲里永福街２６號一樓","1F., No. 26, Yongfu St., Meizhou Vil., Qishan Dist.,  Kaohsiung City , Taiwan (R.O.C.)","林O秋","0932848769","07-5520523","無","無"
"81003230","20171020","20220922","曈曈寶貝服飾精品百貨","child Baby clothing boutique department store","高雄市新興區民主路２３號１樓","1 F., No. 23, Minzhu Rd., Xinxing Dist., Kaohsiung City 800052, Taiwan (R.O.C.)","陳OO","0986539798","","無","無"
"81003800","20001110","20210815","現代聯運股份有限公司","MODERN EXPRESS INT'L INC.","臺北市信義區基隆路1段155號7樓之1","7F.-1, No. 155, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 11070, Taiwan (R.O.C.)","陳O賸","02-2528-7171","02-2528-7070","有","有"
"81003843","20171018","20210811","釩彥汽車材料行","Vanuhiko Automotive materials Co.","高雄市新興區八德一路２２３號１樓","1 F., No. 223, Bade 1st Rd., Xinxing Dist., Kaohsiung City 80050, Taiwan (R.O.C.)","蘇O存","07-2369789","","有","有"
"81003908","20180104","20230712","好用重機企業社","hao yung Construction machinery company","高雄市大樹區中興南路新立巷１３弄２５號","No. 25, Aly. 13, Xinli Ln., Zhongxing S. Rd., Dashu Dist., Kaohsiung City 840007, Taiwan (R.O.C.)","陳O芳","0952120996","","有","有"
"81004575","20030916","20230527","永金瓦斯器材行","YONNG JIN CO.","高雄市苓雅區福德一路307號","No. 307, Fude 1st Rd., Lingya Dist., Kaohsiung City 802010, Taiwan (R.O.C.)","張O元","07-751-7009","","有","有"
