"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"72000839","20020923","20210812","振村號","JENG TSUEN CO.","臺南市下營區中營里331號（中營市場獸肉類第一號攤位）","No. 331, Zhongying, Zhongying Vil., Xiaying Dist., Tainan City 73543, Taiwan (R.O.C.)","陳O偉","08-732-1023","08-732-5079","有","有"
"72000958","19790625","20210815","新功藥品工業有限公司","HSIN KUNG PHARMACEUTICAL MFG CO., LTD.","臺南市新營區大宏里同濟街87號","No. 87, Tongji St., Dahong Vil., Xinying Dist., Tainan City 73045, Taiwan (R.O.C.)","周O時","06-6322718","06-6370738","有","有"
"72003548","20020806","20210812","日發傢俱店","RIFA HOUSE CO.","臺南市白河區大竹里120之6號","No. 120-6, Dazhu Vil., Baihe Dist., Tainan City 732, Taiwan (R.O.C.)","賴O靜","06-6851841","","有","有"
"72004096","19790221","20221012","佳皇紙業股份有限公司","GAIN HWANG PAPER MFG. CO., LTD.","臺南市善化區西關里興農路233號","No. 233, Xingnong Rd., Xiguan Vil., Shanhua Dist.,  Tainan City 741004, Taiwan (R.O.C.)","廖O伶","06-5817111-3","06-5815953","有","有"
"72004477","20030918","20210812","大宏汽車玻璃商行","DA HONG GLASS CO.","臺南市新營區中營里新進路40號1樓","1 F., No. 40, Xinjin Rd., Zhongying Vil., Xinying Dist., Tainan City 73048, Taiwan (R.O.C.)","張O豪","06-6326317","06-6326317","有","有"
"72004595","20130328","20221207","建生實業股份有限公司","JIAN SHENG BITUMEN ENTERPRISE LTD.","臺南市大內區內郭里後堀36之13號1樓","1 F., No. 36-13, Houku, Neiguo Vil., Danei Dist., Tainan City 742002, Taiwan (R.O.C.)","蘇O毅","06-7222222","06-7210930","有","有"
"72004856","19860716","20221208","正和製藥股份有限公司","CHEN HO PHARMACEUTICAL CO., LTD.","臺南市新營區嘉芳里新工路23號","No. 23, Xingong Rd., Jiafang Vil., Xinying Dist., Tainan City 730014, Taiwan (R.O.C.)","王O傑","06-6529311","06-6528563","有","有"
"72006411","20210308","20230817","瀅瑜國際商行","AY BODEGA SECRET SHOP","高雄市前鎮區光華二路311號","No. 311, Guanghua 2nd Rd., Qianzhen Dist., Kaohsiung City 806005, Taiwan (R.O.C.)","陳O","0988289493","","有","有"
"72006828","19741014","20220715","富雅樂企業股份有限公司","FEHRER ENTERPRISE CORPORATION.","臺南市善化區小新里苗圃巷1號","NO. 1, MIAO-PU LANE, SHAUSHIN LEE , SHANHUA DIST., TAINAN CITY 74174, TAIWAN (R.O.C.)","張O宇","06-5836216-9","06-5830260","有","有"
"72006931","19741206","20230618","台昌樹脂企業股份有限公司","TAI CHANG RESIN INDUSTRIAL CO., LTD.","臺南市柳營區柳營路一段302巷108號","No. 108, Ln. 302, Sec. 1, Liuying Rd., Liuying Dist., Tainan City 736001, Taiwan (R.O.C.)","蔡O哲","06-6223200-3","06-6221700","有","有"
"72007690","19790925","20230330","嘉瑩企業股份有限公司","KAYOCO ELECTRONICS CO., LTD.","臺南市下營區仁里里中山路二段322巷38號","No. 38, Ln. 322, Sec. 2, Zhongshan Rd., Renli Vil., Xiaying Dist., Tainan City 735005, Taiwan (R.O.C.)","姜O圳","06-6893101","06-6892242","有","有"
"72007740","20000808","20210813","旭成化學工業股份有限公司","SUH CHEN CHEMICAL IND. CO., LTD.","臺北市中山區德惠街32號7樓之3","7F.-3, No. 32, Dehui St., Zhongshan Dist., Taipei City 10460, Taiwan (R.O.C.)","胡O喬","25940533","","有","有"
"72007994","19920804","20210811","吉利機械工廠","JYI LIH MACHINERY FACTORY","臺南市善化區小新里成功路387號","No. 387, Chenggong Rd., Xiaoxin Vil., Shanhua Dist., Tainan City 74171, Taiwan (R.O.C.)","茅O義","06-5838722","06-5836221","有","有"
"72008516","19790412","20240411","佳美織造股份有限公司","CHIA MEI KNITTING WORKS CO., LTD.","臺南市官田區南廍里三結義46號","No. 46, Sanjieyi, Guantian Dist., Tainan City 720006, Taiwan (R.O.C.)","陳O修","06-5791696","","有","有"
"72009888","20031006","20210811","健博西藥號","JIAN BO CO.","臺南市善化區光文里中山路298號","No. 298, Zhongshan Rd., Guangwen Vil., Shanhua Dist., Tainan City 74154, Taiwan (R.O.C.)","孫O博","06-5837335","","有","有"
"72009894","20031006","20210812","資生大藥局","ZI SHEN CO.","臺南市善化區光文里中山路37號","No. 37, Zhongshan Rd., Guangwen Vil., Shanhua Dist., Tainan City 74154, Taiwan (R.O.C.)","黃O勳","06-5837659","","有","有"
"72011131","20200818","20210811","金鶴串場小吃店","JIN HO BBQ SHOP","高雄市新興區五福二路４９號","No. 49, Wufu 2nd Rd., Xinxing Dist., Kaohsiung City 80045, Taiwan (R.O.C.)","詹O臻","07-2218888","","有","有"
"72011553","20031020","20241009","義明商號","QUEEN SUN MEAT CO.","臺南市東山區青山里青山21㑀2號","No. 212, Qingshan, Qingshan Vil., Dongshan Dist.,  Tainan City 733016, Taiwan (R.O.C.)","陳O山","08-732-1023","","無","無"
"72012005","20090731","20210815","上千國際股份有限公司","XING QIANG CO., LTD.","雲林縣斗南鎮西岐里大同路102巷4號1樓","1 F., No. 4, Ln. 102, Datong Rd., Xiqi Vil., Dounan Township, Yunlin County 63044, Taiwan (R.O.C.)","沈O興","05-5975740","05-5976740","有","有"
"72012878","20020927","20210811","嘉慶豬肉攤","SMITH PORK CO.","臺南市下營區下營里中山路2段39號(下營公有零售市場32號畜肉類攤(鋪)位)","No. 39, Sec. 2, Zhongshan Rd., Xiaying Vil., Xiaying Dist., Tainan City 73541, Taiwan (R.O.C.)","曾O慶","04-23114989","04-23115211","有","有"
"72012928","19820831","20231028","南興夾板股份有限公司","NAN HSING PLYWOOD & LUMBER CO., LTD.","嘉義市東區圳頭里圓福街118巷2弄20號3樓","3 F., No. 20, Aly. 2, Ln. 118, Yuanfu St., Zuntou Vil., East Dist., Chiayi City 600045, Taiwan (R.O.C.)","梁O笙","06-6871302","","有","有"
"72013193","19760804","20230816","復新紡織股份有限公司","FU SHIN WEAVING CO., LTD.","臺南市中西區赤崁里成功路31號2樓","2 F., No. 31, Chenggong Rd., Chikan Vil., West Central Dist., Tainan City 70050, Taiwan (R.O.C.)","","06-2225666","","無","無"
"72013644","19851205","20240112","宗發工業股份有限公司","ZENFY INDUSTRY CORP.","臺南市東山區聖賢里頂窩1之3號","No. 1-3, Dingwo, Shengxian Vil., Dongshan Dist., Tainan City 73354, Taiwan (R.O.C.)","吳O益","06-6331396","06-6325397","有","有"
"72014720","19820819","20230219","螢麗企業股份有限公司","BRIGHT & BEAUTY ENTERPRISE CO., LTD.","臺南市新營區南興里建業路67號","No. 67, Jianye Rd., Nanxing Vil., Xinying Dist., Tainan City 730004, Taiwan (R.O.C.)","林O暉","066-322259","","無","無"
"72015798","20010815","20210811","大裕碾米廠","TA YUH RICE WORKS","臺南市善化區坐駕里中正路388號","No. 388, Zhongzheng Rd., Zuojia Vil., Shanhua Dist., Tainan City 74151, Taiwan (R.O.C.)","鄭O和","06-5831188","","有","有"
"72016282","19790529","20221223","佳大建材工業股份有限公司","JIA DAH INDUSTRIAL CO., LTD.","臺南市善化區光文里北子店611號","No. 611, Beizidian, Guangwen Vil., Shanhua Dist., Tainan City 741010, Taiwan (R.O.C.)","王O豐","06-5835121","","有","有"
"72017037","20210623","20210812","三口田企業社","Sankoutian Enterprise CO.","高雄市岡山區永樂街４３巷６號１樓","1 F., No. 6, Ln. 43, Yongle St., Gangshan Dist., Kaohsiung City 82064, Taiwan (R.O.C.)","黃O樺","0981459505","","有","有"
"72017058","19920106","20210813","三進粉業股份有限公司","SAN GIN STARCHES CO., LTD.","臺南市善化區什乃里什乃93號","No. 93, Shinai, Shinai Vil., Shanhua Dist., Tainan City 74182, Taiwan (R.O.C.)","王O祥","06-5817175","","有","有"
"72017873","20021001","20210812","運通建材行","XU CHENG CO.","臺南市六甲區六甲里建國街133號1樓","1 F., No. 133, Jianguo St., Liujia Vil., Liujia Dist., Tainan City 73441, Taiwan (R.O.C.)","陳O文","04-23253645","04-23274077","有","有"
"72017923","20020925","20210811","明枝商號","MING CHI WA CO.","臺南市官田區隆本里勝利路272號","No. 272, Shengli Rd., Longben Vil., Guantian Dist., Tainan City 72041, Taiwan (R.O.C.)","楊O瀅","08-732-1023","08-732-5079","有","有"
