"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"44025015","19940901","20210814","聚川企業股份有限公司","JIU CHUNG INDUSTRIAL CO., LTD.","桃園市桃園區中山路904巷46之1號","No. 46-1, Ln. 904, Zhongshan Rd., Taoyuan Dist., Taoyuan City 33072, Taiwan (R.O.C.)","江O傑","03-369-4555","03-360-3117","有","有"
"44025280","19930223","20210815","九盈精密工業股份有限公司","JEOU YING PRECISION INDUSTRIAL COMPANY LIMITED","桃園市蘆竹區長興里南崁路二段228巷308號","No. 308, Ln. 228, Sec. 2, Nankan Rd., Changxing Vil., Luzhu Dist., Taoyuan City 33855, Taiwan (R.O.C.)","林O聖","03-3222240","03-3221643","有","有"
"44025710","19861110","20230630","辰得開創股份有限公司","START ELECTRONICS CO., LTD.","新北市永和區雙和街16巷20號(1樓)","1 F., No. 20, Ln. 16, Shuanghe St., Yonghe Dist., New Taipei City 234020, Taiwan (R.O.C.)","林O毅","02-26880176","02-26880179","有","有"
"44026485","19841220","20210813","精湛實業有限公司","YEA SHUNG INDUSTRIAL CO., LTD.","桃園市中壢區興和里新生路二段393巷2號","No. 2, Ln. 393, Sec. 2, Xinsheng Rd., Xinghe Vil., Zhongli Dist., Taoyuan City 32056, Taiwan (R.O.C.)","陳O青","03-3601056-7","03-360-1057","有","有"
"44029119","19950209","20240302","陽宇電子股份有限公司","YANG-YEN ELECTRONIC CO., LTD.","桃園市桃園區龍壽街273巷8號","No. 8, Ln. 273, Longshou St., Taoyuan Dist., Taoyuan City 33058, Taiwan (R.O.C.)","","03-3691799","03-3693260","無","無"
"44034078","19981003","20230112","文曙科技有限公司","RELIABLE SCIENTIFIC CO., LTD.","桃園市桃園區福清街二五號一樓","1 F., No. 25, Fuqing St., Taoyuan Dist., Taoyuan City 330028, Taiwan (R.O.C.)","游O婷","03-3342607","03-3386896","有","有"
"44035371","19860317","20210815","均航企業有限公司","YUK TSE ENTERPRISE CO., LTD.","桃園市八德區福興里廣興路316巷16號","No. 16, Ln. 316, Guangxing Rd., Fuxing Vil., Bade Dist., Taoyuan City 33454, Taiwan (R.O.C.)","溫O澤","03-3684966-7","03-3685473","有","有"
"44037856","20020712","20210814","東祐陶瓷有限公司","TUNG YU POTTERY & CERAMIC CO., LTD.","桃園市龜山區振興路1087號","No. 1087, Zhenxing Rd., Guishan Dist., Taoyuan City 33353, Taiwan (R.O.C.)","陳O祿","03-3292068","03-3295335","有","有"
"44041401","20140205","20210812","帝泰實業社","DT SUPPLY CO., LTD.","桃園市桃園區長德里愛五街109號","No. 109, Ai 5th St., Changde Vil., Taoyuan Dist., Taoyuan City 33054, Taiwan (R.O.C.)","蔡O容","03-3352953","03-3326333","有","有"
"44043132","19850118","20250111","美而快國際股份有限公司","UNITED RECOMMEND INTERNATIONAL CO., LTD.","臺北市南港區重陽路203巷29號9樓","9 F., No. 29, Ln. 203, Chongyang Rd., Nangang Dist., Taipei City 115023, Taiwan (R.O.C.)","廖O豪","02-26518257","02-26513226","有","有"
"44045309","20060918","20230529","向達國際實業有限公司","SUNDIRECTION INTERNATIONAL CO., LTD.","桃園市桃園區建國里林森路68巷35號","No. 35, Ln. 68, Linsen Rd., Jianguo Vil., Taoyuan Dist., Taoyuan City 330024, Taiwan (R.O.C.)","蕭O川","03-3636793","03-3624216","無","無"
