"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"00000130","1131112","1131112","健躍國際有限公司","HEALTHUP TECHNOLOGY CO., LTD.","彰化縣溪湖鎮大突里地政路87號","No. 87, Dizheng Rd., Datu Vil., Xihu Township, Changhua County 514020, Taiwan (R.O.C.)","賴O佳","04-8681868#8603","04-8681069","有","有"
"00000223","1140325","1140325","凱歐蘿數位多媒體有限公司","KOL Digital Multimedia CO., LTD.","臺北市信義區基隆路1段155號8樓之8","8 F.-8, No. 155, Sec. 1, Keelung Rd., Xinyi Dist., Taipei City 110058, Taiwan (R.O.C.)","曹O豪","","","有","有"
"00000429","1050620","1130202","大立光工商資產管理股份有限公司","FONG HUO WANG INTERNATIONAL CO., LTD.","臺北市信義區忠孝東路5段1號2樓","2 F., No. 1, Sec. 5, Zhongxiao E. Rd., Xinyi Dist., Taipei City 110410, Taiwan (R.O.C.)","洪O揚","0933980112","","無","無"
"00000602","1131204","1131204","曾好文化股份有限公司","ZenPet Co., Ltd.","臺北市大安區復興南路1段352號2樓之3","2 F.-3, No. 352, Sec. 1, Fuxing S. Rd., Da'an Dist., Taipei City 106094, Taiwan (R.O.C.)","曾O茹","","","有","有"
"00000624","1131119","1131119","烹派餐飲有限公司","Food Surger Ltd.","臺北市南港區忠孝東路6段420號1樓","1 F., No. 420, Sec. 6, Zhongxiao E. Rd., Nangang Dist., Taipei City 115008, Taiwan (R.O.C.)","江O澔","0952976686","","有","有"
"00000650","1131114","1131114","毅恆國際有限公司","Everlasting International CO., LTD.","新北市八里區文昌三街23號6樓","6 F., No. 23, Wenchang 3rd St., Bali Dist., New Taipei City 249004, Taiwan (R.O.C.)","沈O年","0920637369","","有","有"
"00000672","1131008","1131008","領思資訊有限公司","PILOT SYSTEM LTD.","臺北市大安區忠孝東路3段305號6樓之1","6 F.-1, No. 305, Sec. 3, Zhongxiao E. Rd., Da'an Dist., Taipei City 106452, Taiwan (R.O.C.)","吳O倫","","","有","有"
"00000693","1140305","1140305","柑波丸有限公司","Purrfect Co. Ltd.","桃園市大溪區東二路15號2樓","2 F., No. 15, E. 2nd Rd., Daxi Dist., Taoyuan City 335012, Taiwan (R.O.C.)","江O穎","","","有","有"
"00001102","1140102","1140102","恆古投資有限公司","Hengku Investment CO., LTD.","新竹縣竹北市成功十二街20號5樓","5 F., No. 20, Chenggong 12th St., Zhubei City, Hsinchu County 302050, Taiwan (R.O.C.)","古O綠","035501179","","有","有"
"00001383","1131011","1131011","群英國際有限公司","Qun Ying International CO., LTD.","新北市蘆洲區中山一路161號3樓","3 F., No. 161, Zhongshan 1st Rd., Luzhou Dist., New Taipei City 247020, Taiwan (R.O.C.)","張O榕","","","有","有"
"00001503","1131112","1131112","戴羅有限公司","Darryl Co., Ltd.","臺北市大安區東豐街2號2樓","2 F., No. 2, Dongfeng St., Da'an Dist., Taipei City 106091, Taiwan (R.O.C.)","施O瑄","","","有","有"
"00001519","1130827","1130827","富陞國際事業有限公司","FUSUN Ltd.","臺北市中山區松江路283號5樓","5 F., No. 283, Songjiang Rd., Zhongshan Dist., Taipei City 104072, Taiwan (R.O.C.)","賴O竹","","","有","有"
"00001546","1131112","1131112","魔毒智能國際股份有限公司","Venom Intelligence International CO., Ltd.","新北市淡水區新興街1號","No. 1, Xinxing St., Tamsui Dist., New Taipei City 251029, Taiwan (R.O.C.)","林O瑋","0963927212","","有","有"
"00001594","1130823","1130823","默研醫學科技有限公司","Metiscience Biomedical Taiwan Limited","屏東縣屏東市北勢里公正四街75巷6號2樓","2 F., No. 6, Ln. 75, Gongzheng 4th St., Beishi Vil., Pingtung City, Pingtung County 900070, Taiwan (R.O.C.)","林O穎","","","有","有"
"00002019","1140117","1140117","銀海貿易有限公司","GALAXY OCEAN TRADE CO., LTD.","臺北市中山區南京東路2段54號6樓","6 F., No. 54, Sec. 2, Nanjing E. Rd., Zhongshan Dist., Taipei City 104084, Taiwan (R.O.C.)","邱O昇","02-25215600","","有","有"
"00002025","1131227","1131227","秝陽有限公司","Suiyang CO., LTD.","雲林縣虎尾鎮三合里舊部38之6號1樓","1 F., No. 38-6, Jiubu, Sanhe Vil., Huwei Township, Yunlin County 632102, Taiwan (R.O.C.)","吳O晏","0963317227","","有","有"
"00002030","1131108","1131108","今盛環境淨化股份有限公司","JinSheng Ecotech CO., LTD.","桃園市桃園區新埔六街77號9樓之5","9 F.-5, No. 77, Xinpu 6th St., Taoyuan Dist., Taoyuan City 330007, Taiwan (R.O.C.)","李O萱","0909319513","","有","有"
