"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"45000547","20180305","20240722","華侖生技股份有限公司","VIOLIN BIOTECH CO., LTD.","臺北市北投區北投路二段9號9樓之1","9 F.-1, No. 9, Sec. 2, Beitou Rd., Beitou Dist., Taipei City 112028, Taiwan (R.O.C.)","蔡O滿","02-28937197","02-28937196","有","有"
"45000618","20160714","20210813","恩凱崴有限公司","COMMUNIWAY CO., LTD.","臺北市信義區光復南路495號2樓之1","2F.-1, No. 495, Guangfu S. Rd., Xinyi Dist., Taipei City 11074, Taiwan (R.O.C.)","胡O璇","02-29325868","02-29325868","有","有"
"45000856","19930819","20210813","世雅實業有限公司","SI YA INDUSTRIAL CO., LTD.","桃園市中壢區環北路409號","No. 409, Huanbei Rd., Zhongli Dist., Taoyuan City 32070, Taiwan (R.O.C.)","呂O仁","03-4528101-3","","有","有"
"45001010","20220106","20240709","樂雲智能股份有限公司","Leyun Inc.","臺北市內湖區瑞光路408號8樓之2","8F.-2, NO. 408, RUIGUANG RD., NEIHU DIST., TAIPEI CITY 11492, TAIWAN (R.O.C.)","張O儒","02-77220055","","有","有"
"45001356","20161111","20231123","優創國際開發股份有限公司","UNITED CREATION INTERNATIONAL DEVELOPMENT CO., LTD.","宜蘭縣宜蘭市小東路13之10號5樓","5 F., No. 13-10, Xiaodong Rd., Yilan City, Yilan County 260002, Taiwan (R.O.C.)","蔣O宇","02-2715-7563","02-2715-7506","有","有"
"45001671","19950619","20250219","億大工業有限公司","Y. T. YI TA INDUSTRIAL CO., LTD.","桃園市新屋區社子里1鄰1之12號","No. 1-12, Shezi, 1st Neighborhood, Shezi Vil., Xinwu Dist., Taoyuan City 32746, Taiwan (R.O.C.)","","03-4772919","03-4772389","無","無"
"45001898","20160718","20210815","皇剛國際股份有限公司","SUPERCLAMP ENTERPRISE CO., LTD.","臺北市松山區三民路166巷9號2樓","2 F., No. 9, Ln. 166, Sanmin Rd., Songshan Dist., Taipei City 10592, Taiwan (R.O.C.)","邱O俊愷","02-27670739","","有","有"
"45002117","20160718","20240814","普斯特科技有限公司","PROSTRANT TECHNOLOGY CO., LTD.","新北市永和區中和路499號2樓","2 F., No. 499, Zhonghe Rd., Yonghe Dist., New Taipei City 234617, Taiwan (R.O.C.)","李O銘","02-29231783","02-29231801","有","有"
"45002637","19840813","20210813","友麗工業有限公司","UNIQUE PRETTY IND. CO., LTD.","新北市樹林區武林街7號","No. 7, Wulin St., Shulin Dist., New Taipei City 23876, Taiwan (R.O.C.)","陳O田","02-26822131","02-26818738","有","有"
"45002643","20160727","20241122","創伊有限公司","ZENITH WORLD TRADING LTD.","臺北市中山區建國北路2段33號7樓之4","7 F.-4, No. 33, Sec. 2, Jianguo N. Rd., Zhongshan Dist., Taipei City 104482, Taiwan (R.O.C.)","周O英","02-25162375","02-2516-7069","有","有"
"45002778","20160722","20230711","永昇國際股份有限公司","VINCENITY INTERNATIONAL CO., LTD.","新北市三重區重新路1段84號（3樓）","3F., No. 84, Sec. 1, Chongxin Rd., Sanchong Dist.,  New Taipei City 241001, Taiwan (R.O.C.)","陳O昇","03-2115877","03-3281848","有","有"
"45002828","20160715","20220712","小心股份有限公司","Little Sweetheart Corporation","臺北市信義區光復南路495號8樓之5","8 F.-5, No. 495, Guangfu S. Rd., Xinyi Dist., Taipei City 110007, Taiwan (R.O.C.)","陳O鈞","02-27588089","","有","有"
"45002849","20160825","20241211","集鷹國際股份有限公司","FLYING UNICORN INVESTMENT LIMITED","臺北市大安區敦化南路2段1號6樓","6 F., No. 1, Sec. 2, Dunhua S. Rd., Da'an Dist., Taipei City 106045, Taiwan (R.O.C.)","李O哲","02-24685834","02-8712-2670","有","有"
"45002897","20160719","20210814","祥品生物科技有限公司","SHINEPIN BIOTECH CO., LTD.","臺北市大安區通化街267巷5之1號","No. 5-1, Ln. 267, Tonghua St., Da’an Dist., Taipei City 10677, Taiwan (R.O.C.)","孫O震","02-27369291","02-27368904","有","有"
"45002910","20140612","20200909","國家中山科學研究院","NATIONAL CHUNG SHAN INSTITUTE OF SCIENCE AND TECHNOLOGY","桃園市龍潭區中正路佳安段４８１號","NO.481,CHIA AN SEC., CHUNG CHENG RD., LONGTAN DIST., TAOYUAN CITY 325, TAIWAN (R.O.C.)","張O誠","03-4712201","03-4711494","有","有"
"45003116","19981001","20210811","大統彩色照相製版社","TA TOONG PHOTOGRAPH CO.","桃園市中壢區新明里中新路３０號１樓","1 F., No. 30, Zhongxin Rd., Xinming Vil., Zhongli Dist., Taoyuan City 32046, Taiwan (R.O.C.)","張O穎","","","有","有"
"45003256","20230325","20230325","馬可達國際物流有限公司","Macada International Logistics CO., LTD.","臺北市大同區南京西路163號2樓之91","2 F.-91, No. 163, Nanjing W. Rd., Datong Dist., Taipei City 103008, Taiwan (R.O.C.)","柯O蘭","02-2785-6758","","有","有"
"45003538","20160719","20220730","波達利企業有限公司","WIDE PROFIT CO., LTD.","桃園市中壢區青雲路100號八樓之3","8 F.-3, No. 100, Qingyun Rd., Zhongli Dist., Taoyuan City 320016, Taiwan (R.O.C.)","吳O華","03-2871338","","有","有"
