"統一編號","原始登記日期","核發日期","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址","代表人","電話號碼","傳真號碼","進口資格","出口資格"
"77017752","20211025","20211025","國際扶輪３５２２地區","ROTARY INTERNATIONAL DISTRICT 3522","臺北市士林區中山北路６段７號４樓","4F., No. 7, Sec. 6, Zhongshan N. Rd., Shilin Dist., Taipei City 11155, Taiwan (R.O.C.)","李O雄","02-28353538","","有","有"
"77019739","20021011","20210811","茂盛蔬菜行","MAOCHENG CO.","宜蘭縣宜蘭市七張里七張路５２號","No. 52, Qizhang Rd., Qizhang Vil., Yilan City, Yilan County 26056, Taiwan (R.O.C.)","林O銘","03-9384260","","有","有"
"77023924","20231025","20240423","日青商行","JCCC Co.","新北市淡水區行忠路260號(1樓)","1 F., No. 260, Xingzhong Rd., Tamsui Dist., New Taipei City 251012, Taiwan (R.O.C.)","許O平","0975137659","","有","有"
"77036218","20160905","20221119","匠門廣告社","JIANG MEN ADVERTISEMENT CO.","宜蘭縣礁溪鄉大忠村大忠路１４５巷３號1樓","1F., No. 3, Ln. 145, Dazhong Rd., Dazhong Vil., Jiaoxi Township,  Yilan County 262007, Taiwan (R.O.C.)","林O勝","03-9880160","","有","有"
"77041303","20031008","20250517","合成蔬菜行","HE CHENGH CO.","宜蘭縣宜蘭市黎明里黎明二路１號","No. 1, Liming 2nd Rd., Liming Vil., Yilan City, Yilan County 260028, Taiwan (R.O.C.)","林O旻","03-938-0766","","有","有"
"77041438","20030502","20210811","佳奇商行","JIA-CHVI COMMODITIES SHOP","宜蘭縣壯圍鄉復興村壯濱路二段２８５號一樓","1 F., No. 285, Sec. 2, Zhuangbin Rd., Zhuangwei Township, Yilan County 26342, Taiwan (R.O.C.)","江O娟","03-9574282","03-9561154","有","有"
"77055333","20020930","20220112","聚軒商行","G SHUAN CO.","宜蘭縣五結鄉四結村中興路三段148號一樓","1 F., No. 148, Sec. 3, Zhongxing Rd., Wujie Township, Yilan County 26844, Taiwan (R.O.C.)","李O橙","04-761-2211","04-761-9641","有","有"
"77067274","20230710","20230710","彼多企業社","Pitou Company","臺北市萬華區中華路2段364巷17弄3之1號3樓","No. 3-1-3, Aly. 17, Ln. 364, Sec. 2, Zhonghua Rd., Wanhua Dist., Taipei City 10877, Taiwan (R.O.C.)","逄O瑄","0953551365","","有","有"
"77067464","20250203","20250425","金鴻企業社","JIN HONG SEAFOOD Company","宜蘭縣五結鄉季新村新店路二二之六號","No. 22-6, Xindian Rd., Wujie Township, Yilan County 268015, Taiwan (R.O.C.)","黃O杰","03-9502660","03-9502650","有","有"
"77069527","20211111","20211111","臺北設計與藝術指導協會","TPadd assoc.","台北市中山區松江路54號9樓之2","Rm. 2, 9 F., No. 54, Songjiang Rd., Zhongshan Dist., Taipei City 10456, Taiwan (R.O.C.)","彭O凱","0911033280","","有","有"
"77070307","20020830","20210811","芳麗工業社","FANG LEE INDUSTRY CO.","彰化縣秀水鄉安東村彰水路１段４２９號","No. 429, Sec. 1, Zhangshui Rd., Xiushui Township, Changhua County 50445, Taiwan (R.O.C.)","梁O樟","04-7692386","04-7690968","有","有"
"77071848","20010525","20240704","金后得企業社","GIN HO DER ENTERPRISE CO.","彰化縣鹿港鎮東崎里打鐵巷17-7號","No. 17-7, Datie Ln., Dongqi Vil., Lukang Township, Changhua County 50570, Taiwan (R.O.C.)","蔡O融","047-777423","047-777423","有","有"
"77071853","20060126","20250617","龍泰行","LONG TAY ENTERPRISE COMPANY","彰化縣秀水鄉埔崙村彰水路２段２２６號（限辦公室使用）","No. 226, Sec. 2, Zhangshui Rd., Xiushui Township, Changhua County 50441, Taiwan (R.O.C.)","李O賢","04-7692434","04-7692434","有","有"
"77072939","20130709","20210812","久豐企業社","JOFONG ENTERPRISE CO.","彰化縣和美鎮鐵山里彰美路3段175巷23號","No. 23, Ln. 175, Sec. 3, Zhangmei Rd., Tieshan Vil., Hemei Township, Changhua County 50848, Taiwan (R.O.C.)","謝O灯","04-7563968","","有","有"
"77073310","20001024","20210811","薪富企業社","SHIN FU MACHINERY CO.","彰化縣花壇鄉中庄村中橋街三二號","No. 32, Zhongqiao St., Huatan Township, Changhua County 50344, Taiwan (R.O.C.)","楊O榮","04-7866850","04-7870582","有","有"
"77074057","20050615","20210811","鴻昌機械廠","HORNG CHANG AUTO MACHINERY WORKS","彰化縣彰化市莿桐里彰秀路五七號","No. 57, Zhangxiu Rd., Citong Vil., Changhua City, Changhua County 50071, Taiwan (R.O.C.)","吳O文","04-7616752","","有","有"
"77074704","20020905","20230117","菁芳園","JEAN FOUN OUU CO.","彰化縣田尾鄉打簾村張厝巷７３號","No. 73, Zhangcuo Ln., Dalian Vil., Tianwei Township,  Changhua County 522053, Taiwan (R.O.C.)","羅O枝","04-23253645","04-23274077","有","有"
"77075274","19981030","20210811","祥鎰五金工廠","SHYANG YIH HARDWARE FACTORY","彰化縣鹿港鎮頂番里鹿和路４段３２９號","No. 329, Sec. 4, Luhe Rd., Dingfan Vil., Lukang Township, Changhua County 50543, Taiwan (R.O.C.)","吳O隨","04-7717247","","有","有"
